unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
finnish_content_6593,Mikä on pääaine tiilin valmistuksessa?,fi,0.086,0.333,0.0,0.0,0.5,0.118,0,1.037
finnish_content_12951,Minä vuonna Taisteluplaneetta Galactica televisiosarja esitettiin ensimmäisen kerran Suomessa?,fi,0.151,0.333,0.0,0.667,0.861,0.353,0,2.365
finnish_polar_2041,Onko nominalismia tutkittu tieteellisesti?,fi,0.063,0.0,0.0,0.5,0.625,0.077,1,1.265
finnish_polar_1688,Onko Naomi Klein aktivisti?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_content_5737,Kuka oli 2. jääkäripataljoonan viimeisin johtaja?,fi,0.138,0.5,0.0,0.0,0.583,0.176,0,1.398
finnish_polar_818,Onko Zack Snyder voittanut Oscar palkintoa?,fi,0.152,0.25,0.0,0.333,0.75,0.231,1,1.716
finnish_polar_1070,Onko Jari Suorsa pelannut jääkiekkoa Italiassa?,fi,0.152,0.25,0.0,0.5,0.75,0.231,1,1.883
finnish_polar_113,Minne Saku Sammakko oli matkalla?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_polar_1401,Saivatko suomalaiset naiset ensimmäisenä maailmassa äänestysoikeuden?,fi,0.304,0.25,0.0,0.5,1.0,0.231,1,2.285
finnish_polar_486,Oliko Kustaa III kansan suosima kuningas?,fi,0.228,0.5,0.5,0.333,0.75,0.231,1,2.542
finnish_polar_1136,Onko Tammelan koulussa saksankielisiä luokkia?,fi,0.095,0.25,0.0,0.0,0.7,0.154,1,1.199
finnish_polar_1568,Onko Jack Daniel's maissiviskiä?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_content_6394,Kuka johti punakaartien valtakunnallista organisaatiota vuosina 1905-1906?,fi,0.173,0.167,0.0,0.5,0.643,0.235,0,1.718
finnish_content_14401,Mikä on Ikaalisen asukasluku?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_462,Mikä oli Myyrmannin räjäytyksen motiivi?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_2223,Onko Suomessa patoja?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_381,Onko Turajärvellä toiminut kiertokoulu?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_content_3845,Milloin Origenes syntyi?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_4164,Mistä Counter-Strike pelin nimi tulee?,fi,0.173,0.167,0.0,0.333,0.75,0.118,0,1.54
finnish_polar_296,Mistä nimi Keko Salata tulee?,fi,0.19,0.25,0.0,0.333,0.7,0.154,1,1.627
finnish_polar_974,Onko OTP pelannut Veikkausliigassa?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_2034,Voiko historiaa opiskella Kuopiossa?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_2029,Voiko jäätikön sisus räjähtää?,fi,0.127,0.25,0.0,0.167,0.625,0.077,1,1.245
finnish_polar_1444,Onko Snake Eyes koodinimi?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_content_10401,Kuka oli Hollannin ensimmäinen kuninkaallinen?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_content_5930,Milloin Ned Kelly kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_7889,Miksi Kamputsean valtio kaatui vuonna 1979?,fi,0.069,0.167,0.0,0.5,0.792,0.176,0,1.704
finnish_content_10431,Missä Akropolis-kukkula sijaitsee?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_2227,Onko Suomessa koskaan uskottu luonnon taruolentoihin?,fi,0.152,0.25,0.0,0.667,0.75,0.231,1,2.049
finnish_polar_335,Oliko Napoléon Bonapartella perhettä?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_2021,Onko Monaco monarkia?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_2249,Oliko Konstantinus Suurella perhettä?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_content_1843,Mitä hedekäpy tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_224,Kuinka monta kirjaa on Perillinen -kirjasarjassa?,fi,0.104,0.333,0.0,0.0,0.583,0.176,0,1.197
finnish_content_12566,Mikä oli Suomen ensimmäinen panimo?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_content_6683,Mikä on Himachal Pradeshin valtakieli?,fi,0.173,0.333,0.0,0.0,0.5,0.118,0,1.124
finnish_content_10566,Mikä on Lyydiläisten alkuperä?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_502,Onko yhteiskunnalla sama uskonto?,fi,0.063,0.25,0.0,0.0,0.25,0.077,1,0.64
finnish_polar_1810,Oliko Albert Parsonsin puoliso nimeltään Lucy?,fi,0.228,0.5,0.0,0.0,0.75,0.231,1,1.709
finnish_polar_1363,Minkä mittayksikkö on Faraday?,fi,0.063,0.25,0.0,0.0,0.25,0.077,1,0.64
finnish_polar_343,Onko missään Euroopassa nykyisin kansallissosialistisia puolueita?,fi,0.114,0.25,0.0,0.0,0.5,0.231,1,1.095
finnish_polar_668,Voittiko elokuva Kuninkaan puhe Oscar-palkintoja?,fi,0.142,0.0,0.0,0.0,0.7,0.154,1,0.996
finnish_content_14042,Milloin Ferdowsi kuoli?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_322,Kuuluiko Yhdysvallat alunperin Alankomaille?,fi,0.19,0.0,0.0,0.5,1.0,0.077,1,1.767
finnish_content_12577,Kuinka pitkä Havanganjärvi on?,fi,0.058,0.0,0.0,0.0,0.688,0.059,0,0.804
finnish_content_7347,Mitä kanji tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_800,Mikä on Kuninkaantien pituus?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_14148,Mikä oli AMC Gremlinin viimeinen valmistus vuosi?,fi,0.317,0.333,0.0,0.0,0.643,0.235,0,1.528
finnish_polar_1376,Onko Valve Corporation suomalainen yritys?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_polar_611,Onko vedessä happea?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_6746,Missä oli Suomen ensimmäinen jääkiekko kenttä?,fi,0.138,0.5,0.0,0.0,0.583,0.176,0,1.398
finnish_polar_348,Aiheuttaako jäätiköiden sulaminen merenpinnan nousua?,fi,0.19,0.25,0.0,0.333,1.0,0.154,1,1.927
finnish_content_3786,Kuka on kuvannut Ennen kuin ne häviävät -luontodokumenttisarjan?,fi,0.123,0.333,0.5,0.417,0.375,0.294,0,2.043
finnish_content_12173,Milloin Charles de Gaulle aloitti sotilasuransa?,fi,0.207,0.167,0.0,0.5,1.0,0.176,0,2.051
finnish_content_8371,Mikä on Michael Monroen oikea nimi?,fi,0.207,0.333,0.0,0.0,0.583,0.176,0,1.301
finnish_polar_520,Onko täplärapu Suomen vesistöihin istutettu äyriäinen?,fi,0.266,0.5,0.5,0.167,0.75,0.231,1,2.413
finnish_content_2829,Mitä lajia sanotaan pelien kuninkaaksi?,fi,0.043,0.167,0.0,0.333,0.75,0.118,0,1.411
finnish_polar_1962,Onko Suomen kansa aloittanut konfliktia?,fi,0.095,0.25,0.0,0.333,0.7,0.154,1,1.532
finnish_content_9523,Milloin ensinmmäinen SSD keksittiin?,fi,0.115,0.167,0.0,0.333,1.0,0.059,0,1.674
finnish_polar_860,Tuliko Suomen karkottaa maassa olevat saksalaisjoukot Moskovan välirauhan ehtojen mukaisesti?,fi,0.19,1.0,0.5,0.278,1.0,0.538,1,3.506
finnish_polar_1512,Onko Lev Semjonovitš Vygotski kehittänyt lähikehityksen vyöhykkeen teorian?,fi,0.217,0.5,0.0,0.333,0.812,0.385,1,2.247
finnish_polar_1953,Onko Lasse Kukkosella lapsia?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_2123,Onko Israelin–Palestiinan konflikti edelleen voimassa?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294
finnish_polar_2206,Onko Tukholmaa pommitettu sotien aikaan?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_742,Kuinka monessa maassa WWF toimii?,fi,0.173,0.167,0.0,0.5,0.75,0.118,0,1.707
finnish_polar_628,Onko Kalkutalla sademetsää?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_8228,Miten määritellään kertatulipistooli?,fi,0.0,0.0,0.0,0.333,1.0,0.0,0,1.333
finnish_polar_342,Oliko Romania Saksan liittolainen toisessa maailmansodassa?,fi,0.152,0.25,0.0,0.0,0.75,0.231,1,1.383
finnish_content_5837,Mikä on Suomen juoduin viini tyyppi?,fi,0.173,0.333,0.0,0.0,0.583,0.176,0,1.266
finnish_polar_2203,Käytiinkö Suomen sotahistorian aikana Etelä-Suomessa enemmän sotia kuin Itä-Suomessa?,fi,0.285,0.75,0.0,0.5,0.833,0.462,1,2.83
finnish_polar_1808,Onko International Harvester -yhtiö vielä toiminnassa?,fi,0.228,0.5,0.0,0.0,0.75,0.231,1,1.709
finnish_content_9592,Mitkä maat voittivat toisen maailmansodan?,fi,0.043,0.167,0.0,0.333,0.75,0.118,0,1.411
finnish_content_14961,Milloin Cao Xueqin kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_423,Ovatko talitiaiset monivärisiä?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_10744,Milloin pajatso keksittiin?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_2028,Onko Juha Hänninen suomalainen nyrkkeilijä?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_content_10514,Minkä ikäinen Simo Häyhä oli talvisodan aikana?,fi,0.115,0.333,0.0,0.0,0.643,0.235,0,1.327
finnish_polar_915,Elääkö pingviinejä etelä navalla?,fi,0.127,0.25,0.0,0.333,1.0,0.077,1,1.787
finnish_polar_1142,Onko Lummenne osa Päijännettä?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_1468,Onko Norjan väkiluku Suomen väkilukua suurempi?,fi,0.228,0.25,0.0,0.0,0.75,0.231,1,1.459
finnish_polar_1716,"Onko Ingemar ""Ingo"" Johansson nyrkkeilyt suomalaista nyrkkeilijää vastaan?",fi,0.38,0.25,0.0,0.0,0.625,0.538,1,1.793
finnish_content_274,Kuinka monta lintua loistopeippojen heimoon kuuluu?,fi,0.069,0.333,0.0,0.333,0.792,0.176,0,1.704
finnish_content_13427,Montako I-luokan hävittäjää Britannialla oli?,fi,0.043,0.167,0.0,0.0,0.5,0.118,0,0.828
finnish_polar_1003,Onko Suomessa keksitty suomalaisia lastensatuja?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_4110,Kuka voitti kauden 2000-2001 Stanley cupin?,fi,0.173,0.167,0.0,0.667,0.583,0.176,0,1.766
finnish_content_11591,Minkälainen on Homestar Runner -sarjan päähenkilö?,fi,0.173,0.5,0.0,0.0,0.792,0.176,0,1.641
finnish_polar_34,Voiko vesikauhua varten rokottaa?,fi,0.19,0.25,0.0,0.167,0.25,0.077,1,0.933
finnish_polar_77,Onko Jani Keinänen pelannut jääkiekko Tanskassa?,fi,0.152,0.25,0.0,0.5,0.75,0.231,1,1.883
finnish_polar_1480,Voiko suurienergistä säteilyä mitata?,fi,0.127,0.25,0.0,0.167,0.625,0.077,1,1.245
finnish_polar_1378,Voiko liikkeenjohdon strategiaa opiskella yliopistossa?,fi,0.095,0.25,0.0,0.333,0.7,0.154,1,1.532
finnish_polar_828,Ovatko udmurtit venäläisiä?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_7286,Kuka näyttelee Mark Sloania Greyn anatomia -sarjassa?,fi,0.115,0.333,0.0,0.5,0.821,0.235,0,2.005
finnish_polar_1281,Onko ihmisen jokaisessa elimessä verisuonia?,fi,0.19,0.25,0.0,0.0,0.4,0.154,1,0.994
finnish_polar_1790,Elääkö Norjan vesistöissä kaskelotteja?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_content_11789,Mihin James Pierson Beckwourth kuoli?,fi,0.259,0.167,0.0,0.333,0.75,0.118,0,1.627
finnish_polar_2229,Näkeekö värisokea keltaisen värin?,fi,0.127,0.25,0.0,0.333,1.0,0.077,1,1.787
finnish_content_5713,Mikä oli ns. samettivallankumous?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_13235,Mikä on Sami Yaffan oikea nimi?,fi,0.207,0.333,0.0,0.0,0.583,0.176,0,1.301
finnish_content_14009,Miten ravintoverkko määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_1638,Onko Kaspianmeren vesi suolaista?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_content_10207,"Keitä olivat gootit, historiallisesti?",fi,0.115,0.0,0.0,0.0,0.375,0.118,0,0.608
finnish_polar_594,Onko mytologia kehitetty antiikin aikana?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_11065,Milloin oli Juhana Idänpään-Heikkilän viimeiset valtiopäivät?,fi,0.207,0.333,0.0,0.0,0.792,0.176,0,1.509
finnish_content_15160,Mihin Suomessa perustettiin ensimmäinen lasin valmistus tehdas?,fi,0.173,0.333,0.0,0.5,0.821,0.235,0,2.063
finnish_polar_869,Onko Rio Ferdinand ollut kilpailukiellossa?,fi,0.237,0.25,0.0,0.0,0.4,0.154,1,1.041
finnish_content_5155,Milloin viimeinen tunnettu pussihukka kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.118,0,1.79
finnish_polar_905,Ovatko kaikki tieteet saaneet alkunsa filosofiasta?,fi,0.076,0.25,0.0,0.333,0.5,0.231,1,1.39
finnish_content_13195,Mikä on Budd Companyn henkilöstön määrä?,fi,0.173,0.5,0.0,0.0,0.583,0.176,0,1.433
finnish_polar_2060,Voiko Kajaanin linnassa vierailla vuonna 2019?,fi,0.076,0.25,0.0,0.333,0.5,0.231,1,1.39
finnish_content_3912,Milloin Afganistan itsenäistyi?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_2234,Onko ohjelmointi sama asia kuin koodaaminen?,fi,0.19,0.5,0.0,0.0,0.25,0.231,1,1.171
finnish_content_4055,Eddie Läck pelaa?,fi,0.086,0.167,0.0,0.167,1.0,0.0,0,1.42
finnish_content_3358,Milloin Bruce Boudreau lopetti ammattilais uransa?,fi,0.138,0.167,0.0,0.5,1.0,0.176,0,1.981
finnish_content_13580,Mitä tarkoittaa hovimarsalkka?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_polar_1072,Onko laissa mainittu eettisen toiminnan periaatteista?,fi,0.114,0.5,0.0,0.5,0.75,0.231,1,2.095
finnish_content_13740,Kuinka monta katsojaa mahtuu Raatin Stadionille?,fi,0.035,0.333,0.0,0.333,0.792,0.176,0,1.669
finnish_content_3209,Missä Pispan asuinpaikka sijaitsee?,fi,0.115,0.167,0.0,0.333,0.688,0.059,0,1.362
finnish_polar_16,Oliko Gunnar Nordströmilla vaimoa?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_12088,Missä Sumeri sijaitsi?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_528,Onko maapallo ollut alkujaan vain tähti?,fi,0.38,0.0,0.0,0.0,0.5,0.231,1,1.111
finnish_polar_2231,Onko pelaaminen hyväksi aivoille?,fi,0.063,0.5,0.0,0.0,0.625,0.077,1,1.265
finnish_content_6655,Mikä oli Kanadan GDP vuonna 2018?,fi,0.173,0.167,0.0,0.0,0.375,0.176,0,0.891
finnish_polar_54,Onko tammiarkkuhauta tehty tammesta?,fi,0.063,0.0,0.0,0.5,0.625,0.077,1,1.265
finnish_content_1218,Missä Kuolan niemimaa sijaitsee?,fi,0.115,0.167,0.0,0.333,0.688,0.059,0,1.362
finnish_polar_515,Asuuko Andeilla eläimiä?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_13925,Missä Thomas Hobbes syntyi?,fi,0.173,0.167,0.0,0.333,0.688,0.059,0,1.419
finnish_content_5932,Milloin kansalaisaloitetta ensimmäisen kerran ehdotettiin otettavaksi käyttöön?,fi,0.144,0.167,0.5,0.417,1.0,0.235,0,2.463
finnish_content_12626,Missä sijaitsee Guam?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_content_13453,Mikä on jalkapallojoukkue Glasgow Rangersin kotikenttä?,fi,0.173,0.333,0.0,0.0,0.583,0.176,0,1.266
finnish_content_5227,Milloin Suomi otti Si-järjestelmän käyttöön?,fi,0.086,0.0,0.0,0.667,1.0,0.118,0,1.871
finnish_content_7946,Kuinka monta päivää Saskatchewanin kapina kesti?,fi,0.069,0.333,0.0,0.333,0.792,0.176,0,1.704
finnish_polar_834,Voittiko Vadim Šipatšov olympiakultaa vuonna 2018?,fi,0.19,0.25,0.0,0.5,0.75,0.231,1,1.921
finnish_content_13691,Mikä on Filippiinien kansallisruoka?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_709,Onko Atlus japanilainen yhtiö?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_801,Voiko keripukkiin kuolla?,fi,0.095,0.0,0.0,0.167,0.5,0.0,1,0.762
finnish_content_11715,Milloin Homeros kuoli?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_5161,Mitä Oulun valtauksessa tapahtui?,fi,0.115,0.167,0.0,0.333,0.688,0.059,0,1.362
finnish_polar_650,Onko Michael Schumacher menestynein Formula 1 -ajaja kautta aikojen?,fi,0.309,0.25,0.0,0.0,0.5,0.462,1,1.52
finnish_content_14906,Mikä on Oulun ja Rovaniemen välinen etäisyys linnuntietä pitkin?,fi,0.173,0.667,0.0,0.0,0.444,0.353,0,1.637
finnish_polar_328,Voiko öljy loppua maapallolta?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_268,Onko Jäämerentie kokonaan asfalttia?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_945,Ovatko kehrääjä-linnut hämärä- tai yöaktiivisia?,fi,0.095,0.25,0.0,0.0,0.4,0.154,1,0.899
finnish_content_7596,Mikä on Intian itsenäisyys päivä?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_content_6023,Miksi Eric Harris ja Dylan Klebold suorittivat Columbinen verilöylyn?,fi,0.259,0.333,0.0,0.5,0.861,0.353,0,2.307
finnish_content_12289,Milloin keksittiin tyhjiöpakkaaminen?,fi,0.0,0.0,0.0,0.333,1.0,0.0,0,1.333
finnish_content_2859,Mitä jalokaasut tarkoittavat?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_2083,Onko Saaristomeri Euroopan laajin saaristo?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_polar_1312,Ruskettaako UV-säteily ihoa?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_polar_325,Onko eläimillä havaittu uskonnollista käyttäytymistä?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_9983,Kuka on kehittänyt RNA-maailman?,fi,0.058,0.0,0.0,0.333,0.375,0.059,0,0.825
finnish_polar_2214,Onko Shōjo kakumei Utena esitetty Suomessa?,fi,0.228,0.0,0.0,0.833,0.75,0.231,1,2.042
finnish_content_9757,Miten inkerinsuomalaiset määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_3477,Mikä on Brazilian pääkaupunki?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_549,Turpoavatko naisen häpyhuulet kiihottumisen seurauksena?,fi,0.19,0.25,0.0,0.333,1.0,0.154,1,1.927
finnish_content_11950,Kuinka monta automallia Ford on julkaissut?,fi,0.104,0.333,0.0,0.333,0.583,0.176,0,1.53
finnish_content_3132,Ketkä ovat Salaiset kansiot -sarjan päähenkilöitä?,fi,0.207,0.167,0.0,0.0,0.583,0.176,0,1.134
finnish_polar_946,Onko Final Fantasy XV -pelissä yö- ja päiväkierto?,fi,0.19,0.5,0.0,0.0,0.625,0.385,1,1.699
finnish_polar_365,Onko Amerikassa luonnossa kuningaskalastajien heimoon kuuluvia lintuja?,fi,0.127,0.75,0.5,0.167,0.786,0.308,1,2.637
finnish_polar_1307,Onko Sin City -sarja voittanut useita Eisner-palkintoja?,fi,0.158,0.5,0.0,0.333,0.786,0.308,1,2.085
finnish_content_2989,Kuka oli Tanskan ensimmäinen kuningatar?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_2069,Onko ihmisellä ah-reseptoria?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_6355,Minä vuonna Suomessa on pelattu ensimmäisen kerran salibandya?,fi,0.222,0.167,0.0,1.0,0.688,0.294,0,2.371
finnish_polar_398,Onko alaska kokonaan tundran peitossa?,fi,0.285,0.0,0.0,0.0,0.7,0.154,1,1.139
finnish_polar_1860,New Yorkin pörssissä?,fi,0.095,0.25,0.0,0.0,1.0,0.0,1,1.345
finnish_content_9059,Milloin Saksan ensimmäisen moottoritie valmistettiin?,fi,0.13,0.333,0.0,0.333,1.0,0.118,0,1.914
finnish_polar_2134,Oliko Mantineia useiden taisteluiden paikka?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_content_2700,Milloin selvyityjät sarjaa aloitettiin esittämään Suomessa?,fi,0.138,0.167,0.5,0.417,1.0,0.176,0,2.398
finnish_polar_1859,Onko PerkinElmer Inc.,fi,0.0,0.25,0.0,0.167,1.0,0.0,1,1.417
finnish_content_10079,Mikä on Raaseporin pinta-ala?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_5883,Milloin Pakistan perustettiin?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_4721,Mistä Batman v Superman: Dawn of Justice -elokuvan idea on lähtenyt?,fi,0.519,0.5,0.0,0.333,0.773,0.529,0,2.654
finnish_content_14434,Mikä oli Madeiran BKT vuonna 2018?,fi,0.173,0.167,0.0,0.0,0.375,0.176,0,0.891
finnish_content_5051,Mikä on San Diegon kaupungin asukasluku?,fi,0.173,0.5,0.0,0.0,0.583,0.176,0,1.433
finnish_content_4232,Ketkä ovat mukana Darfurin konfliktissa?,fi,0.259,0.0,0.0,0.0,0.25,0.118,0,0.627
finnish_polar_1315,Sisältääkö naisen klitoris paisuvakudosta?,fi,0.063,0.25,0.0,0.167,1.0,0.077,1,1.557
finnish_content_2113,Milloin Stanley Kubrick syntyi?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_552,Onko basso matalin miesääni?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_2257,Voiko Suomessa kasvattaa oliiveja?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_117,Kävikö Iso-Britannia sodassa Jaakko I hallintokaudella?,fi,0.228,0.5,0.0,0.5,1.0,0.231,1,2.459
finnish_polar_1368,Onko samba Brasiliasta kotoisin?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_1566,Ovatko nokkaeläimet rauhoitettuja eläimiä?,fi,0.19,0.0,0.5,0.0,0.625,0.077,1,1.392
finnish_polar_2172,Onko lentotukialus aina vedessä?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_45,Onko kannabiksen vaikutuksia tutkittu Suomessa?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_876,Mikä on yleisin aminohappo?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1709,Harjoittiko Joseph Smith moniavioisuutta Nauvoossa?,fi,0.095,0.25,0.0,0.333,1.0,0.154,1,1.832
finnish_content_132,Mitä litografia tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_12155,Mitä struuma tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_1567,Onko Suomen luonnon suojelusta lakia?,fi,0.142,0.75,0.0,0.0,0.7,0.154,1,1.746
finnish_content_12842,Mikä on Oulun asutuin kaupunginosa?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_1357,Oliko oikeustapauksessa keskeinen kysymys Internet Explorer -selaimen liittäminen Windows-käyttöjärjestelmän mukaan?,fi,0.148,0.75,0.0,0.0,0.7,0.538,1,2.136
finnish_content_6190,Kuka jääkiekkoilija tunnettiin lempinimellä Moukari?,fi,0.0,0.167,0.0,0.333,0.75,0.118,0,1.368
finnish_content_2519,Milloin Choi Seung-hyun aloitti näyttelemään?,fi,0.13,0.167,0.5,0.25,1.0,0.118,0,2.164
finnish_content_11679,Kuinka monta kilometriä on Luulajasta Haaparantaan?,fi,0.035,0.333,0.0,0.0,0.583,0.176,0,1.128
finnish_content_115,Miten skolastiikka määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_4376,Mikä on William Faulknerin tunnetuin teos?,fi,0.173,0.5,0.0,0.0,0.583,0.176,0,1.433
finnish_content_13082,Mitkä voimankäyttö välineet ovat sallittuja vartijoilla Suomessa?,fi,0.029,0.333,0.0,0.0,0.643,0.235,0,1.24
finnish_polar_323,Onko Jämijärvi rehevä järvi?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_1164,Onko Poseidon Percy Jacksonin isoisä?,fi,0.285,0.25,0.0,0.0,0.7,0.154,1,1.389
finnish_content_6718,Mikä on marssin ympärys?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1800,Onko Suomen presidentti puollustusvoimien päällikkö?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294
finnish_content_14284,Minkä ikäisenä Walt Disney perusti Disneyn?,fi,0.104,0.167,0.0,0.5,0.792,0.176,0,1.739
finnish_polar_1571,Käytettiinkö Blackburn Ripon -koneita Suomessa?,fi,0.285,0.5,0.0,0.333,1.0,0.154,1,2.272
finnish_polar_677,Onko arviolta 20 % maapallon kasvillisuuspinnasta heinien peittämää?,fi,0.19,0.25,0.5,0.167,0.438,0.385,1,1.929
finnish_content_11490,Milloin SpaceX CRS-8 laukaistiin avaruuteen?,fi,0.13,0.167,0.0,0.5,1.0,0.118,0,1.914
finnish_content_12041,Mikä on tomismin tärkein opetus?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_2159,Onko Van Halen -yhtye hajonnut?,fi,0.19,0.5,0.0,0.167,0.7,0.154,1,1.71
finnish_polar_1398,Onko Brasilialla saaria?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_761,Milloin samuraiperinne kehittyi?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_1240,Kuka on Syyrian hallitsija?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
