unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
russian_content_6754,Как назывался первый шведский танк?,ru,0.168,0.125,0.0,0.333,1.0,0.049,0,1.675
russian_content_2718,В скольких полярных экспедициях участвовал Ре́джинальд Кётлиц?,ru,0.112,0.125,0.0,0.333,0.857,0.098,0,1.525
russian_content_2841,Когда в России появился первый маммограф?,ru,0.134,0.125,0.0,0.5,0.667,0.073,0,1.499
russian_polar_240,О жизни Го́вард Ро́бард Хьюз был снят фильм?,ru,0.286,0.4,0.0,0.6,0.75,0.278,1,2.313
russian_polar_1227,Отмечают день Святого Патрика в России?,ru,0.32,0.4,0.0,0.2,0.833,0.167,1,1.92
russian_polar_1452,Были ли случаи столкновения с другими судами у «Оли́мпика»?,ru,0.5,0.6,0.0,0.0,0.444,0.444,1,1.989
russian_polar_1594,Был ли Никола́й Евге́ньевич Ма́рков депутатом?,ru,0.8,0.2,0.0,0.0,0.667,0.167,1,1.833
russian_content_11887,Сколько существует экранизаций фантастической повести братьев А. и Б.,ru,0.084,0.625,0.0,0.167,0.778,0.122,0,1.775
russian_content_6530,Когда был заложен Бугульминский Казанско-Богородицкий монастырь?,ru,0.261,0.125,0.0,0.5,0.857,0.098,0,1.841
russian_content_6965,Какое образование полусил Евге́ний Алексе́евич Фёдоров?,ru,0.045,0.125,0.0,0.333,0.833,0.073,0,1.41
russian_content_6799,Как звали Архиепи́скопа Гаврии́ла при рождении?,ru,0.134,0.125,0.0,0.5,0.833,0.073,0,1.666
russian_polar_1329,Используют осоку в фармакологии?,ru,0.267,0.2,0.0,0.4,0.75,0.056,1,1.672
russian_content_3416,Сколько больших противолодочных кораблей проекта 1134-А находится на вооружении России на апрель 2019?,ru,0.205,0.25,0.0,0.5,0.692,0.268,0,1.916
russian_polar_288,Есть ли центры А́гни-йо́ги в России в 2019 году?,ru,0.65,0.2,0.0,0.8,0.667,0.333,1,2.65
russian_polar_228,Живут меннониты в России?,ru,0.267,0.2,0.0,0.4,0.75,0.056,1,1.672
russian_content_3528,Какое уголовное наказание за фальшивомонетничество в России на сегодняшний день?,ru,0.299,0.125,0.0,0.0,0.6,0.171,0,1.194
russian_content_1279,Сколько покушений было совершено на Александра II?,ru,0.075,0.125,0.0,0.5,0.571,0.098,0,1.369
russian_content_5297,"Сколько лет было Михаилу Козакову, когда он снял фильм ""Покровские ворота""?",ru,0.179,0.625,0.333,0.5,0.636,0.268,0,2.542
russian_content_1401,Когда родился Андре́й Вале́рьевич Орло́вский?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_content_8654,Какой был девиз 1-ой тáнковой диви́зии СС «Лейбштандáрт СС Адо́льф Ги́тлер»?,ru,0.224,0.375,0.0,0.0,0.818,0.244,0,1.661
russian_content_8747,Против какой армии была,ru,0.075,0.0,0.0,0.0,0.25,0.0,0,0.325
russian_polar_837,Принимают ли евро в Америке?,ru,0.4,0.2,0.0,0.6,0.6,0.111,1,1.911
russian_content_2239,Какой диаметр самого крупного бука в России?,ru,0.112,0.375,0.0,0.0,0.571,0.098,0,1.156
russian_content_12682,С какого года начали выпускаться почтовые марки в Германии?,ru,0.112,0.25,0.333,0.25,0.667,0.146,0,1.758
russian_polar_1378,Был Лев Троцкий военным корреспондентом?,ru,0.5,0.2,0.0,0.0,0.8,0.111,1,1.611
russian_polar_68,Опасна ли болезнь Монтгомери для человека?,ru,0.4,0.2,0.0,0.0,0.667,0.167,1,1.433
russian_polar_386,Есть ли тоталитарное государство в Африке по данным 2018?,ru,0.45,0.4,0.0,0.6,0.667,0.333,1,2.45
russian_content_3864,В каком возрасте Каспаров начал играть в шахматы?,ru,0.096,0.25,0.333,0.333,0.625,0.122,0,1.76
russian_content_5111,Как называется первый фильм художественный про Парапсихоло́гию?,ru,0.112,0.25,0.0,0.333,0.857,0.098,0,1.65
russian_polar_1739,Был ли Пётр Конашевич-Сагайда́чный меценатом православных школ?,ru,0.514,0.4,0.5,0.0,0.75,0.333,1,2.498
russian_content_4268,Сколько видов йоги существует?,ru,0.075,0.125,0.0,0.167,0.75,0.024,0,1.141
russian_polar_1508,Можно ли оплатить билет на метро банковской картой в Москве?,ru,0.311,0.6,0.5,0.4,0.7,0.389,1,2.9
russian_polar_1105,Граф Фёдор Васильевич Ридигер был наместником,ru,0.4,0.4,0.0,0.0,0.833,0.111,1,1.744
russian_polar_1553,Преподавал ли Альфре́д Ве́бер в Гейдельбергском университете?,ru,0.467,0.2,0.0,0.6,0.714,0.222,1,2.203
russian_content_7554,Сколько людей поженились в Лас-Вегасе в 2018 году?,ru,0.192,0.125,0.0,0.5,0.625,0.122,0,1.564
russian_polar_686,Получала ли группа The Strokes премию Грэмми?,ru,0.333,0.4,0.0,0.6,0.571,0.222,1,2.127
russian_content_5058,Кто является мультипликатором «Финес и Ферб»?,ru,0.09,0.375,0.0,0.333,0.667,0.122,0,1.587
russian_polar_813,Жили ли черепахи во времена динозавров?,ru,0.32,0.2,0.0,0.6,0.667,0.167,1,1.953
russian_content_2642,"Сколько человек, в процентах, в России страдает от мигрени на 2018?",ru,0.291,0.125,0.0,0.833,0.545,0.244,0,2.039
russian_polar_887,Chevrolet Camaro поставлялся в Россию за годы выпуска?,ru,0.286,0.2,0.0,0.6,0.5,0.278,1,1.863
russian_content_1590,Какая книга описывает примордиа́льную тради́цию?,ru,0.056,0.125,0.0,0.333,0.8,0.049,0,1.363
russian_content_3641,Что является главной целью практики раджа-йоги Брахма Кумарис?,ru,0.032,0.5,0.0,0.333,0.875,0.122,0,1.862
russian_content_4436,Сколько длилась оборона Севастополя?,ru,0.0,0.125,0.0,0.333,0.75,0.024,0,1.233
russian_polar_462,Преследуется ли гомосексуализм в России уголовным правом в 2018 году?,ru,0.8,0.2,0.0,1.0,0.7,0.389,1,3.089
russian_content_7926,Кто победил в Северной войне?,ru,0.168,0.125,0.0,0.333,0.6,0.049,0,1.275
russian_content_11035,Какая основная религия в Чеченской Республике на март 2019?,ru,0.224,0.125,0.0,0.0,0.667,0.146,0,1.162
russian_content_9402,На каком расстоянии от Москвы расположена Тро́ице-Се́ргиева ла́вра?,ru,0.16,0.25,0.0,0.0,0.625,0.122,0,1.157
russian_content_3359,Кто командовал Ленинградско-Новгородской операцией со стороны Красной Армии?,ru,0.224,0.375,0.0,0.333,0.778,0.146,0,1.856
russian_content_1510,Кто был предшественником Ю́рия Андро́пова на должности Генерального секретаря ЦК КПСС?,ru,0.112,0.375,0.0,0.0,0.727,0.195,0,1.409
russian_polar_1013,Сидел ли когда-нибудь Гитлер в тюрьме?,ru,0.56,0.2,0.0,0.8,0.667,0.167,1,2.393
russian_polar_612,Есть ли музей Ферна́ндо Анто́нио Ноге́йра Пессо́а в его родном городе?,ru,0.56,0.4,0.0,0.4,0.727,0.444,1,2.532
russian_content_4025,Как зовут главного героя в Diablo III?,ru,0.149,0.125,0.0,0.5,0.714,0.098,0,1.586
russian_polar_1147,Участвовал S35 в годы Второй Мировой войны?,ru,0.333,0.4,0.0,0.4,0.714,0.222,1,2.07
russian_content_5489,Сколько лет правила императрица,ru,0.0,0.125,0.0,0.333,0.75,0.0,0,1.208
russian_polar_502,Производят ли гранатомёт «Ва́йпер» в 2019 году?,ru,0.667,0.2,0.0,0.6,0.714,0.333,1,2.514
russian_content_3248,"Кто написал ""Повесть Временных лет""?",ru,0.112,0.25,0.0,0.333,0.8,0.098,0,1.593
russian_content_12676,Когда был написан Ветхий завет?,ru,0.112,0.125,0.0,0.5,0.8,0.049,0,1.586
russian_content_11962,Кто был режиссёром фильма «Алекса́ндр Не́вский»?,ru,0.09,0.25,0.0,0.0,0.667,0.122,0,1.128
russian_content_3601,Кто стоит во главе Доне́цкой Наро́дной Респу́блики в 2019 году?,ru,0.299,0.25,0.0,0.5,0.7,0.171,0,1.919
russian_content_9996,Где происходит действие первой серии пятого сезона телесериала «Доктор Кто»?,ru,0.075,0.625,0.0,0.333,0.9,0.22,0,2.152
russian_polar_766,Есть в Которе горы?,ru,0.4,0.2,0.0,0.4,0.75,0.056,1,1.806
russian_content_5098,Какая длина Хитро́вской площади?,ru,0.075,0.125,0.0,0.0,0.75,0.024,0,0.974
russian_polar_421,Есть ли у Казахстана выход к морю?,ru,0.4,0.4,0.0,0.6,0.571,0.222,1,2.194
russian_content_8418,Какой священный символ император Константин нанес на щиты войнов?,ru,0.14,0.125,0.0,0.5,0.778,0.146,0,1.689
russian_content_4903,Когда родился Кли́нтон Ри́чард До́кинз?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_content_6446,Сколько было выпущено Ford Ranchero за годы производства?,ru,0.128,0.125,0.0,0.667,0.375,0.122,0,1.417
russian_content_9238,Когда начала проводится Украиниза́ция в УССР?,ru,0.134,0.25,0.333,0.333,0.833,0.073,0,1.957
russian_content_2412,Что добывают в Солика́мске?,ru,0.075,0.125,0.0,0.333,0.5,0.024,0,1.057
russian_content_6373,На каком языке пишет Вера Камши?,ru,0.045,0.125,0.0,0.333,0.667,0.073,0,1.243
russian_polar_450,Есть ли дошедший до наших времен автопортрет Никола́ Пуссе́н?,ru,0.55,0.6,0.5,0.3,0.667,0.333,1,2.95
russian_content_5478,Кто такой младенец?,ru,0.112,0.125,0.0,0.0,0.333,0.0,0,0.57
russian_content_2814,Какая высота самой высокой пирамиды майя?,ru,0.09,0.25,0.0,0.0,0.667,0.073,0,1.079
russian_polar_322,Се́рая ца́пля обитает в России?,ru,0.1,0.2,0.0,0.4,0.8,0.111,1,1.611
russian_content_6456,Когда был построен Сестроре́цкий Разли́в?,ru,0.112,0.125,0.0,0.5,0.8,0.049,0,1.586
russian_polar_176,Признали Ходжали́нскую резню геноцидом?,ru,0.4,0.2,0.0,0.4,1.0,0.056,1,2.056
russian_polar_534,Есть ли классы изучения урду в Санкт-Петербурге?,ru,0.2,0.6,0.0,0.4,0.714,0.222,1,2.137
russian_polar_1010,Джефферсон Финис Дэвис был женат?,ru,0.4,0.2,0.0,0.0,0.8,0.111,1,1.511
russian_content_10019,Что закончил Гай Ильи́ч Севери́н?,ru,0.056,0.125,0.0,0.333,0.8,0.049,0,1.363
russian_polar_1020,Излечима ли атаксия телеангиэктазия?,ru,0.4,0.0,0.0,0.0,0.75,0.056,1,1.206
russian_content_6432,Сколько стран признали однополые браки на 2019 год?,ru,0.192,0.125,0.0,0.5,0.75,0.122,0,1.689
russian_polar_1027,Обязательна ли военная служба в Израиле для женщин?,ru,0.514,0.4,0.0,0.0,0.625,0.278,1,1.817
russian_polar_304,Евге́ний Дми́триевич Полива́нов создал русскую транскрипцию для японского языка?,ru,0.35,0.4,0.0,0.4,0.889,0.333,1,2.372
russian_content_12209,Что значит парастэзия?,ru,0.0,0.0,0.0,0.333,0.667,0.0,0,1.0
russian_polar_894,Зависят ли предпочтения в еде от группы крови?,ru,0.514,0.2,0.0,0.8,0.625,0.278,1,2.417
russian_content_6816,За сколько часов можно доехать из Москвы в Ки́нешму на машине?,ru,0.246,0.25,0.333,0.417,0.545,0.195,0,1.987
russian_polar_665,Бензодиазепи́ны используют для лечения эпилепсии?,ru,0.1,0.2,0.0,0.4,0.8,0.111,1,1.611
russian_content_2219,Сколько последователей зороастри́зма было в России в 2018?,ru,0.16,0.125,0.0,0.0,0.5,0.122,0,0.907
russian_polar_1462,Излечим ли злокачественный нейролептический синдром?,ru,0.4,0.2,0.0,0.4,0.8,0.111,1,1.911
russian_content_8128,Каких морских птиц больше всего в мире по данным на 2019 год?,ru,0.204,0.25,0.0,0.0,0.5,0.22,0,1.173
russian_polar_18,Разновидность Паровоза О звали овечкой?,ru,0.2,0.2,0.0,0.6,0.8,0.111,1,1.911
russian_polar_244,Высок риск побочных явлений при применении Атипичного антипсихотика?,ru,0.286,0.6,0.0,0.0,0.875,0.278,1,2.038
russian_polar_1549,Разводят ли гусей в России?,ru,0.4,0.2,0.0,0.6,0.6,0.111,1,1.911
russian_content_2077,В какой стране самый большой нелегальный трафик марихуаны на 2019 год?,ru,0.201,0.25,0.0,0.0,0.636,0.195,0,1.283
russian_polar_1396,Принадлежит ли сербская церковь греческому православию?,ru,0.48,0.2,0.0,0.6,0.833,0.167,1,2.28
russian_polar_479,Связана ли Орловская наступательная операция с Курской битвой?,ru,0.629,0.2,0.0,0.6,0.75,0.278,1,2.456
russian_content_7400,В каких единицах измеряют ток?,ru,0.056,0.125,0.0,0.333,0.6,0.049,0,1.163
russian_polar_33,Посещал ли Фидель Кастро Россию?,ru,0.4,0.2,0.0,0.6,0.8,0.111,1,2.111
russian_content_658,Сколько миллионов иностранцев посетило Грецию в 2018 году?,ru,0.16,0.125,0.0,0.5,0.75,0.122,0,1.657
russian_content_302,Какая численность армии Палестины на 2019 год?,ru,0.187,0.125,0.0,0.0,0.714,0.098,0,1.123
russian_polar_946,Можно ли отнести серию романов «Ведьмак» к жанру фэнтези?,ru,0.4,0.6,0.5,0.4,0.778,0.444,1,3.122
russian_content_2451,Как называется самая высокая гора Болгарии?,ru,0.09,0.25,0.0,0.333,0.833,0.073,0,1.579
russian_polar_507,Входил ли Узбекистан в состав СССР?,ru,0.32,0.2,0.0,0.6,0.667,0.167,1,1.953
russian_content_1843,Как называется национальный танец Сербии?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_polar_1348,Есть ли прямые рейсы в Австралию из аэропорта Домодедово?,ru,0.3,0.4,0.0,0.4,0.667,0.333,1,2.1
russian_polar_1591,Отличается ли понятие смысла жизни в христианстве от иудейского?,ru,0.5,0.6,0.0,0.6,0.667,0.333,1,2.7
russian_polar_520,Кем был убит Авраа́м Ли́нкольн?,ru,0.1,0.2,0.0,0.6,0.6,0.111,1,1.611
russian_polar_1623,Была страшная эпидемия в игре Мор (Утопия)?,ru,0.2,0.6,0.0,0.2,0.857,0.333,1,2.19
russian_polar_723,Ви́ктор Ива́нович Пе́трик был осужден?,ru,0.4,0.2,0.0,0.4,0.8,0.111,1,1.911
russian_polar_1181,Ива́н Лукья́нович Солоне́вич издавал газету в Болгарии?,ru,0.333,0.2,0.0,0.6,0.857,0.222,1,2.213
russian_content_11067,Какая средняя зарплата в Челябинске на 2019 год?,ru,0.224,0.125,0.0,0.0,0.625,0.122,0,1.096
russian_polar_917,Переведены ли стихи Горация на русский?,ru,0.4,0.2,0.0,0.6,0.667,0.167,1,2.033
russian_content_5799,Сколько людей работает в ЦЕРН?,ru,0.056,0.125,0.0,0.333,0.6,0.049,0,1.163
russian_content_3783,Какой император отменил крепостное право в России?,ru,0.149,0.125,0.0,0.5,0.714,0.098,0,1.586
russian_polar_628,Растут ли на Крите бананы?,ru,0.5,0.2,0.0,0.6,0.6,0.111,1,2.011
russian_polar_991,Есть ли у города Любля́на выход к морю?,ru,0.4,0.4,0.0,0.6,0.625,0.278,1,2.303
russian_content_4,Группа The Clash включена в американский зал славы рок-н-рола?,ru,0.14,0.25,0.0,0.333,0.667,0.146,0,1.536
russian_polar_1736,Виновные в драке в лагере «Дон» были осуждены?,ru,0.629,0.6,0.0,0.4,0.625,0.389,1,2.642
russian_content_4860,Как звали мать Влади́мира О́скаровича Ка́ппеля?,ru,0.045,0.25,0.0,0.333,1.0,0.073,0,1.701
russian_content_881,Когда состоялась Рижская наступательная операция?,ru,0.168,0.125,0.0,0.333,1.0,0.049,0,1.675
russian_content_469,Когда родился Диоклетиан?,ru,0.0,0.0,0.0,0.333,1.0,0.0,0,1.333
russian_polar_1290,Существует прививка от чумы?,ru,0.133,0.4,0.0,0.2,0.75,0.056,1,1.539
russian_polar_832,Был Фре́дерик А́льберт Кук женат?,ru,0.6,0.2,0.0,0.0,0.8,0.111,1,1.711
russian_polar_1380,В Монголии обязательно школьное образование?,ru,0.2,0.2,0.0,0.0,0.8,0.111,1,1.311
russian_polar_1585,Посещал Большой Трианон Борис Ельцин?,ru,0.3,0.2,0.0,0.4,1.0,0.111,1,2.011
russian_content_4540,Что такое трёхмерный шутер?,ru,0.149,0.125,0.0,0.0,0.5,0.024,0,0.799
russian_content_5717,Когда был построен Иерусалимский собор?,ru,0.112,0.125,0.0,0.5,0.8,0.049,0,1.586
russian_content_5862,Где была создана игра Soul?,ru,0.056,0.125,0.0,0.5,0.6,0.024,0,1.305
russian_polar_1645,Была ли би́тва за Иводзи́му сухопутной операцией?,ru,0.6,0.4,0.0,0.0,0.571,0.222,1,1.794
russian_content_1949,"При каких обстоятельствах город А́кко получил название ""Сен-Жан д’Акр""?",ru,0.174,0.25,0.0,0.5,0.8,0.244,0,1.968
russian_polar_1502,Финал книги «Пикни́к на обо́чине» остался открытым?,ru,0.533,0.8,0.0,0.4,0.857,0.333,1,2.924
russian_polar_1170,Является ли Южная Осетия республикой?,ru,0.5,0.2,0.0,0.6,0.8,0.111,1,2.211
russian_content_10870,Как умер Никола́е Чауше́ску?,ru,0.0,0.125,0.0,0.333,1.0,0.024,0,1.483
russian_polar_962,Поселок Нижний Архыз был столицей в древние времена?,ru,0.4,0.4,0.0,0.0,0.75,0.278,1,1.828
russian_polar_317,В честь Лютера Бёрбанка назван сорт картофеля?,ru,0.133,0.4,0.0,0.4,0.857,0.222,1,2.013
russian_content_3815,Сколько официальных языков есть в Белоруссии на март 2019?,ru,0.14,0.125,0.0,0.0,0.556,0.146,0,0.967
russian_polar_1336,Есть ли метров Твери?,ru,0.4,0.0,0.0,0.6,0.75,0.056,1,1.806
russian_content_10034,Кто был инициатором группового самосожжения в Пекине в 2001 году?,ru,0.249,0.25,0.0,0.0,0.6,0.171,0,1.269
russian_polar_377,Есть ли река в селе Боровское?,ru,0.16,0.4,0.0,0.4,0.667,0.167,1,1.793
russian_content_12764,С какого года начинается Ветхий Завет?,ru,0.09,0.125,0.0,0.333,0.667,0.073,0,1.288
russian_polar_112,Одержала ли В каком году HRT F1 Team победу в старте Чемпионата мира в классе Формула-1?,ru,0.541,1.0,0.0,0.8,0.444,0.889,1,3.675
russian_content_0,Сколько машин в день проезжает по Крымскому мосту?,ru,0.16,0.125,0.0,0.5,0.625,0.122,0,1.532
russian_content_976,Когда был основан Вознесенский монастырь?,ru,0.112,0.125,0.0,0.5,0.8,0.049,0,1.586
russian_polar_1293,Се́рая ца́пля ест сусликов?,ru,0.0,0.2,0.0,0.4,1.0,0.056,1,1.656
russian_content_7032,Где родился Гео́ргий Победоно́сец?,ru,0.0,0.125,0.0,0.333,1.0,0.024,0,1.483
russian_polar_1312,Караются смертью гомосексуальные отношения в исламе на март 2019?,ru,0.45,0.4,0.0,0.6,0.778,0.333,1,2.561
russian_content_3802,Как умер Кади Бурханеддин Ахмед?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_polar_1612,Алиенора Аквитанская была красивой женщиной?,ru,0.4,0.2,0.0,0.0,0.8,0.111,1,1.511
russian_polar_1087,Могут ли мужчины передавать ген гемофилии?,ru,0.24,0.4,0.5,0.4,0.833,0.167,1,2.54
russian_polar_154,Любила ли своего мужа Екатери́на Ме́дичи?,ru,0.4,0.2,0.0,0.6,0.667,0.167,1,2.033
russian_polar_1116,Промы́шленный ро́бот используется при ковке?,ru,0.1,0.2,0.0,0.4,0.8,0.111,1,1.611
russian_polar_530,Были ли лошади у древний индейцев?,ru,0.56,0.2,0.0,0.0,0.5,0.167,1,1.427
russian_polar_942,Бензодиазепи́ны вызывают физическую зависимость?,ru,0.133,0.2,0.0,0.4,1.0,0.056,1,1.789
russian_content_7271,Сколько провинций есть в Канаде?,ru,0.168,0.125,0.0,0.0,0.4,0.049,0,0.742
russian_polar_229,Был ли Сталин марксистом?,ru,0.4,0.0,0.0,0.0,0.5,0.056,1,0.956
russian_content_12622,Сколько есть видов патронов по конструкции гильзы?,ru,0.075,0.375,0.0,0.167,0.714,0.098,0,1.428
russian_content_7267,Как называлась первая столица Дагестана?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_content_4666,Как звали соратника и друга Васи́лия Ива́новича Чапа́ева?,ru,0.064,0.375,0.0,0.333,0.875,0.122,0,1.769
russian_content_7549,Когда родился Дми́трий Бори́сович Ке́дрин?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_content_5987,Сколько наград получил фильм «Стиля́ги»?,ru,0.056,0.125,0.0,0.333,0.8,0.098,0,1.412
russian_content_1474,Когда была провозглашена Народная Республика Румыния?,ru,0.09,0.125,0.0,0.5,0.833,0.073,0,1.621
russian_content_11015,Почему Севе́ро Очо́а де Альборно́с переехал в США?,ru,0.288,0.25,0.0,0.5,0.75,0.122,0,1.91
russian_polar_727,Можно ли мешать антидепрессанты с алкоголем?,ru,0.16,0.6,0.5,0.3,0.667,0.167,1,2.393
russian_content_11547,Сколько лет главной героине аниме Эльфийская песнь?,ru,0.224,0.25,0.0,0.0,0.857,0.098,0,1.429
russian_polar_1697,Был ли Гитлер чистокровным немцем?,ru,0.6,0.0,0.0,0.0,0.6,0.111,1,1.311
russian_polar_36,Сборная Германии по футболу выигрывала Олимпиаду?,ru,0.4,0.4,0.0,0.4,0.833,0.167,1,2.2
russian_content_6596,Сколько всего районов в Республике Адыгея Российской Федерации?,ru,0.128,0.375,0.0,0.0,0.625,0.122,0,1.25
russian_polar_1280,Никита Хрущев воевал во Второй Мировой войне?,ru,0.467,0.2,0.0,0.4,0.857,0.222,1,2.146
russian_content_7993,Сколько человек служило в Монетном дворе США в 2018?,ru,0.224,0.125,0.0,0.5,0.667,0.146,0,1.662
russian_polar_896,Могут ли женщины водить машину в Саудовской Аравии в 2019 году?,ru,0.56,0.4,0.5,0.6,0.727,0.444,1,3.232
russian_polar_989,Алексе́й Анато́льевич Нава́льный женат?,ru,0.4,0.2,0.0,0.0,1.0,0.056,1,1.656
russian_polar_861,Проходит через Национальный парк Банф железная дорога?,ru,0.533,0.2,0.0,0.4,0.857,0.222,1,2.213
russian_polar_730,Бывал ли Кук на Северном полюсе?,ru,0.48,0.2,0.0,0.6,0.667,0.167,1,2.113
russian_polar_1573,Убита ли императрица Сисси ножем?,ru,0.4,0.2,0.0,0.6,0.8,0.111,1,2.111
russian_polar_84,Герма́нское гражда́нское уложе́ние повлияло на частное право в России?,ru,0.25,0.4,0.0,0.4,0.778,0.333,1,2.161
russian_content_880,В каком году Москва стала столицей России?,ru,0.075,0.125,0.0,0.5,0.714,0.098,0,1.511
russian_content_3388,Когда закончилась Корейская война?,ru,0.075,0.125,0.0,0.333,1.0,0.024,0,1.557
russian_polar_1092,Есть в парашю́те страхующий прибор?,ru,0.2,0.4,0.0,0.0,0.6,0.111,1,1.311
russian_content_4499,Сколько русских проживает в Таджикистане на март 2019?,ru,0.128,0.125,0.0,0.5,0.625,0.122,0,1.5
russian_polar_1208,Были ли наводнения в Индонезии в 2018 году?,ru,0.514,0.4,0.0,0.6,0.625,0.278,1,2.417
russian_content_7647,"Когда распалась новая антиспартанская коалиция, созданная Алкивиа́дом?",ru,0.149,0.25,0.333,0.25,1.0,0.122,0,2.105
russian_content_1921,Сколько нефти поставил на экспорт Азербайджан на март 2019?,ru,0.196,0.125,0.0,0.667,0.667,0.146,0,1.801
russian_polar_393,Мигрень врожденная болезнь?,ru,0.2,0.0,0.0,0.0,1.0,0.0,1,1.2
russian_polar_3,Михаи́л Алекса́ндрович Вру́бель был душевно больным человеком?,ru,0.533,0.2,0.0,0.0,0.857,0.222,1,1.813
russian_content_4114,Где произошло первое сражение Гражданской войны в США?,ru,0.096,0.375,0.0,0.333,0.875,0.122,0,1.801
russian_content_7167,Как зовут сестру Анастасии Вертинской?,ru,0.0,0.25,0.0,0.333,1.0,0.049,0,1.632
russian_polar_301,Существует ли единый язык цыган?,ru,0.2,0.2,0.0,0.4,0.8,0.111,1,1.711
russian_polar_811,Проживал ли Арно́льд Э́рет в США?,ru,0.4,0.2,0.0,0.6,0.667,0.167,1,2.033
russian_polar_1166,Посещал ли Э́дгар А́ллан По Россию?,ru,0.4,0.2,0.0,0.6,0.667,0.167,1,2.033
russian_content_3247,Кто был первым кавалером Рыцарского Железного креста в Германии?,ru,0.196,0.25,0.0,0.0,0.667,0.146,0,1.259
russian_content_12602,Как называется главная площадь Липецка?,ru,0.056,0.125,0.0,0.333,1.0,0.049,0,1.563
russian_content_3674,Кому принадлежит Гибралта́р?,ru,0.0,0.0,0.0,0.333,0.667,0.0,0,1.0
russian_polar_182,Был у Генрих IV конфликт с Ватиканом?,ru,0.333,0.4,0.0,0.4,0.714,0.222,1,2.07
russian_polar_1488,Возможно ли вылечить ВИЧ?,ru,0.133,0.2,0.5,0.2,0.75,0.056,1,1.839
russian_polar_1560,Исаак II Ангел был ослеплён?,ru,0.4,0.2,0.0,0.4,0.8,0.111,1,1.911
russian_polar_1218,Ли́ля Ю́рьевна Брик была любовницей Маяковского?,ru,0.32,0.2,0.0,0.0,0.833,0.167,1,1.52
russian_content_5345,"Кто первым ввел термин ""трёхмерный шутер""?",ru,0.134,0.25,0.0,0.5,0.833,0.122,0,1.84
russian_polar_122,Жюль Анри́ Пуанкаре́ посещал Россию?,ru,0.3,0.2,0.0,0.4,1.0,0.111,1,2.011
russian_content_3904,В каком фильме снимался Дзюн Фукуяма?,ru,0.045,0.125,0.0,0.333,0.667,0.073,0,1.243
russian_content_10205,"Когда Челентано впервые исполнил ""Azzuro""?",ru,0.224,0.0,0.0,0.667,0.6,0.098,0,1.588
russian_content_1476,Сколько лет правил Ших-мурза Окоцкий?,ru,0.0,0.125,0.0,0.333,0.8,0.049,0,1.307
russian_polar_1085,Можно ли русским туристам посещать Армению с визой азербайджана в паспорте?,ru,0.36,0.6,0.5,0.5,0.727,0.444,1,3.132
russian_polar_50,Учавствовал ли Брюс Ли в уличных боях?,ru,0.467,0.2,0.0,0.6,0.714,0.222,1,2.203
russian_content_8996,Когда Се́ргий Ра́донежский был причислен к лику святых?,ru,0.192,0.125,0.0,0.667,0.625,0.122,0,1.731
russian_content_2537,Какой тембр голоса самый распространенный в джазе?,ru,0.112,0.125,0.0,0.0,0.571,0.098,0,0.906
russian_content_7543,Кто руководил греками в Битве при Сакарье?,ru,0.112,0.25,0.0,0.5,0.571,0.098,0,1.531
russian_polar_1175,Армянский тара́з имеет вышивку?,ru,0.0,0.2,0.0,0.4,1.0,0.056,1,1.656
russian_content_5608,Когда «Клуб Винкс» вышел на российские экраны?,ru,0.336,0.125,0.0,0.5,0.857,0.146,0,1.964
russian_polar_215,Влияет ли отсутствие солнца на наличие депрессии у человека?,ru,0.35,0.4,0.0,0.6,0.667,0.333,1,2.35
russian_polar_836,"Диа́на, принцесса Уэльская развелась с принцем Чарльзом?",ru,0.333,0.4,0.0,0.4,0.857,0.278,1,2.268
russian_content_4658,"Каким веком датируется первая найденная копия ""Эллиады""?",ru,0.149,0.125,0.0,0.167,0.857,0.146,0,1.444
russian_content_8550,Сколько альбомов записано группой Limp Bizkit на сегодняшний день?,ru,0.168,0.25,0.0,0.5,0.556,0.146,0,1.62
russian_content_3716,Сколько университетов в Самарка́нде на апрель 2019?,ru,0.187,0.25,0.0,0.0,0.571,0.098,0,1.106
russian_polar_486,Является ли боле́знь Паркинсо́на генетическим заболеванием?,ru,0.4,0.2,0.0,0.6,0.833,0.167,1,2.2
russian_content_12883,Сколько весит слон?,ru,0.0,0.0,0.0,0.333,0.667,0.0,0,1.0
russian_content_6116,Сколько человек в мире говорит на караимском языке на март 2019?,ru,0.201,0.125,0.0,0.667,0.636,0.195,0,1.825
russian_content_8523,"Как переводится слово ""еврей""?",ru,0.075,0.125,0.0,0.333,1.0,0.073,0,1.606
russian_polar_151,"«Агенты ""Щ.И.Т.""» - это драматический сериал?",ru,0.9,0.2,0.0,0.0,0.8,0.389,1,2.289
