unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
finnish_content_7683,Mikä on Islannin pinta-ala,fi,-0.09,0.0,0.0,0.5,1.609,0,2.019
indonesian_polar_56,Apakah masyarakat Jerman memakan roti sebagai sarapan?,id,0.066,0.0,1.0,0.75,2.303,1,4.119
japanese_content_4968,バニャ・ルカの主要産業は何？,ja,-0.394,0.0,0.0,0.5,2.303,0,2.409
english_content_3978,When did Madrid become capital of Spain?,en,-0.481,0.0,0.5,0.714,2.197,0,2.93
russian_content_2464,Сколько видов ракообразных обнаружили в пещере Аяло́н?,ru,-0.244,0.0,0.333,0.714,2.197,0,3.0
japanese_polar_756,寝台車は昼間にも運航される？,ja,0.051,0.0,0.4,0.444,2.398,1,3.293
japanese_polar_1292,公共職業安定所では職業紹介をしてもらえる？,ja,-0.04,1.0,0.3,0.667,2.639,1,4.566
russian_content_11740,Гийом де Лузиньян был католиком?,ru,0.422,0.0,0.0,0.6,1.946,0,2.968
russian_polar_931,Плавали ли на галерах в древнем Египте?,ru,0.412,0.0,0.6,0.571,2.197,1,3.78
indonesian_polar_324,Apakah sakit gigi dapat disembuhkan?,id,0.409,0.0,0.5,0.667,2.079,1,3.655
finnish_polar_1525,Onko Jesperi Kotkaniemi pelannut SM-liigassa?,fi,-0.043,0.0,0.333,0.8,1.946,1,3.036
arabic_polar_593,هل يعد مرض الحصبة من الأمراض المعدية؟,ar,-0.125,0.0,0.5,0.714,2.197,1,3.286
indonesian_content_5806,Siapa penulis komik yang paling terkenal di Jepang?,id,0.078,0.0,0.0,0.625,2.303,0,3.006
russian_content_4763,В какому возрасте Наполео́н I Бонапа́рт женился?,ru,0.589,0.0,0.333,0.714,2.197,0,3.833
finnish_content_3803,Missä kirkkorakennuksessa on Suomen suurimmat urut?,fi,-0.156,0.0,0.0,0.667,2.079,0,2.59
japanese_content_1556,ニュー・ワールド・コンピューティング社の創始者は誰？,ja,0.335,0.0,0.0,0.545,2.565,0,3.445
english_polar_713,Do praying mantises always eat their mates?,en,-0.187,0.0,0.3,0.714,2.197,1,3.024
russian_content_4121,Кто придумал Белоснежку?,ru,-0.578,0.0,0.333,0.667,1.609,0,2.031
finnish_polar_552,Onko basso matalin miesääni?,fi,0.207,0.0,0.0,0.75,1.792,1,2.749
korean_content_8929,그리스에서 가장 많은 논문을 발표한 사람은 누구인가?,ko,0.027,1.0,0.3,1.0,2.197,0,4.524
japanese_polar_219,一般的に最も普及している自動車は前輪駆動？,ja,-0.032,1.5,0.3,0.615,2.708,1,5.091
english_polar_1155,Is Concentration still airing?,en,-0.02,0.0,0.4,0.75,1.792,1,2.922
japanese_polar_470,サラリーキャップを制定するのは各リーグ？,ja,0.051,1.0,0.6,0.556,2.398,1,4.605
arabic_polar_30,هل يحوي جدار الخلية النباتية على السليولوز؟,ar,0.042,0.0,0.333,0.714,2.197,1,3.286
english_polar_371,Can an American hold a British title?,en,-0.187,0.0,0.4,0.571,2.197,1,2.981
finnish_content_9714,Kuka on Kantonin pormestari?,fi,-0.09,0.0,0.0,0.5,1.792,0,2.202
russian_polar_540,При Алексе́е I Комни́н было возрождение Византийской империи?,ru,0.078,0.0,0.0,0.75,2.303,1,3.131
finnish_polar_970,Onko Espania edelleen kuningas kunta?,fi,0.707,0.0,0.0,0.8,1.946,1,3.453
russian_content_9402,На каком расстоянии от Москвы расположена Тро́ице-Се́ргиева ла́вра?,ru,0.137,0.0,0.0,0.625,2.303,0,3.065
japanese_content_5712,ハーフブリック・スタジオの創始者は誰？,ja,-0.394,0.0,0.0,0.5,2.303,0,2.409
japanese_polar_85,『氷と炎の歌』は児童小説？,ja,-0.092,0.0,0.0,0.625,2.485,1,3.018
russian_polar_1424,"Можно ли увидеть метеорит, упавший в Челябинске на видео?",ru,-0.172,1.0,0.333,0.667,2.485,1,4.313
finnish_content_8339,Mikä oli Akateeminen Karjala-Seura?,fi,-0.09,0.0,0.0,0.5,1.792,0,2.202
indonesian_polar_246,Apakah pohon Weru memiliki buah?,id,0.009,0.0,0.75,0.833,2.079,1,3.671
english_polar_807,Are all manga black and white?,en,-0.22,0.0,0.0,0.667,2.079,1,2.526
arabic_content_22021,أين كان يحكم ملك قشتاله ألفونسو؟,ar,-0.016,1.0,0.25,0.571,2.197,0,4.002
finnish_polar_876,Onko Lesbos saarella asutusta?,fi,-0.46,0.0,0.0,0.75,1.792,1,2.082
indonesian_content_6731,kapankah wifi pertama kali di ciptakan?,id,0.364,0.0,0.667,0.714,2.197,0,3.942
indonesian_content_3463,Berasal dari manakah grup musik Bee Gees?,id,0.078,0.0,0.333,0.625,2.303,0,3.339
russian_polar_1665,Есть ли в России уличные бои?,ru,0.278,0.0,0.6,0.667,2.079,1,3.624
russian_polar_838,Преподают ли философию в школах Украины?,ru,-0.122,0.0,0.6,0.667,2.079,1,3.224
indonesian_content_3107,Kapan Taman Raya Bung Hatta diresmikan?,id,0.764,0.0,0.333,1.0,2.079,0,4.176
japanese_polar_704,暗い太陽のパラドックスに対する答えは見つかった？,ja,-0.505,1.0,0.1,0.6,2.485,1,3.68
finnish_polar_1383,Onko Norjassa käyty sisällissotaa?,fi,-0.46,0.0,0.5,0.75,1.792,1,2.582
russian_content_6074,Когда родился Ма́ксвелл?,ru,-0.578,0.0,0.333,1.0,1.609,0,2.364
korean_polar_263,덴마크는 의원내각제를 채택하고 있나요?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
japanese_content_3258,GNUの創始者は誰？,ja,-0.365,0.0,0.0,0.5,2.079,0,2.214
english_content_5358,Where is the Reformed Episcopal Church located?,en,0.852,0.0,0.5,0.714,2.197,0,4.263
russian_polar_620,Относится ли торпеда к классу подводных лодок?,ru,-0.088,0.0,0.6,0.714,2.197,1,3.423
english_polar_705,Is Terror management theory accurate?,en,-0.27,0.0,0.0,0.8,1.946,1,2.476
japanese_content_1627,ニージェル･ヒッチンの出身はどこ,ja,-0.465,0.0,0.0,0.429,2.079,0,2.043
russian_polar_206,Когда родился Михаи́л Алекса́ндрович Ли́фшиц?,ru,-0.672,0.0,0.4,1.0,1.946,1,2.674
english_content_1501,How many visual novels have been released by Lump of Sugar?,en,-0.548,0.0,0.5,0.636,2.565,0,3.153
english_polar_62,Does the Netherlands have universal healthcare?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_3152,When was the House of Lusignan formed?,en,0.852,0.0,0.5,0.571,2.197,0,4.12
korean_polar_334,"냉각재는 핵분열 과정에서 발생한 열에너지를 흡수 및 운반하여 증기를 발생시키고, 증기의 운동에너지를 발전기의 터빈으로 전달해 터빈이 돌아가면서 전기에너지가 만들어지게 하는 열매체인가요?",ko,1.32,1.0,0.417,0.714,3.178,1,6.629
arabic_polar_1884,هل الأذن من الأعضاء الدائمة النمو في جسم الإنسان؟,ar,-0.375,0.0,0.0,0.667,2.398,1,2.69
japanese_content_185,自然の権利を提唱したのは誰,ja,0.368,0.0,0.667,0.3,2.398,0,3.733
indonesian_content_11550,Kapan Kritik atas Nalar Murni diterbitkan?,id,0.964,0.0,0.333,0.833,2.079,0,4.209
indonesian_content_11321,Siapakah Perdana menteri Israel sebelum Yitzhak Shamir?,id,-0.065,0.0,0.0,0.625,2.303,0,2.863
indonesian_content_3778,Mengapa badan terasa sakit pada saat PMS?,id,-0.136,0.0,0.667,0.857,2.197,0,3.585
japanese_content_5229,押尾コータローの出身はどこ,ja,-0.165,0.0,0.0,0.5,1.946,0,2.281
english_content_1309,Who wrote the music for Disney's Mary Poppins?,en,-0.023,0.0,0.5,0.556,2.398,0,3.431
japanese_polar_697,アメリカ英語とイギリス英語は異なりますか？,ja,-0.449,0.0,0.4,0.556,2.398,1,2.905
arabic_content_18170,من كان ثاني رئيس للاتحاد الدولي لكرة القدم (الفيفا)؟,ar,0.551,0.0,0.0,0.545,2.708,0,3.804
japanese_content_339,卒業と引退の違いは何？,ja,-0.465,0.0,0.0,0.429,2.197,0,2.161
indonesian_polar_120,Pernahkah Michael Gerard Tyson kalah dalam pertarungan tinju ?,id,0.084,0.0,0.75,0.778,2.398,1,4.01
arabic_polar_1134,هل تستعمل مياه البحر المحلات في البيوت السعودية ؟,ar,0.25,1.0,0.333,0.778,2.398,1,4.759
arabic_polar_2398,هل كانت الموصل من المناطق التي سيطر عليها تنظيم الدولة الإسلامية والمعروف ب (داعش)؟,ar,0.175,1.0,0.417,0.5,2.996,1,5.088
finnish_polar_1019,Onko kungfutse kamppailulaji?,fi,-0.293,0.0,0.0,0.667,1.609,1,1.983
indonesian_polar_378,Apakah penyembuhan ambien memerlukan operasi ?,id,0.009,0.0,0.75,0.833,2.079,1,3.671
russian_content_6669,Кто написал музыку для мультипликационной трилогии «Приключе́ния пингвинёнка Лоло́»?,ru,-0.078,0.0,0.333,0.778,2.565,0,3.598
finnish_polar_2083,Onko Saaristomeri Euroopan laajin saaristo?,fi,0.457,0.0,0.0,0.8,1.946,1,3.203
indonesian_content_9566,Siapakah yang menemukan benua Amerika?,id,-0.236,1.0,0.333,0.5,2.079,0,3.676
japanese_polar_579,名古屋は政令指定都市？,ja,0.051,0.0,0.0,0.8,1.946,1,2.797
japanese_polar_379,古代ローマの公衆浴場で奴隷は使用できた？,ja,-0.249,0.0,0.4,0.545,2.565,1,3.261
arabic_polar_1808,هل يوجد مركز محاربة التطرف في الإمارات ؟,ar,0.042,0.0,0.5,0.714,2.197,1,3.453
russian_content_5896,Сколько островов в Японии на март 2019?,ru,0.256,0.0,0.0,0.571,2.197,0,3.024
russian_polar_1656,Страдает ли слепотой Сти́ви Уа́ндер?,ru,-0.172,0.0,0.6,0.8,1.946,1,3.174
finnish_polar_1704,"Oliko Reino Oittinen suomalaisen peruskoulun ""isä""?",fi,1.207,0.0,0.0,0.833,2.303,1,4.343
finnish_polar_753,Pelasiko Sami Salonen uransa aikana myös Ranskassa?,fi,0.54,0.0,0.5,1.0,2.197,1,4.237
arabic_content_11698,كم عدد إلكترونات التكافؤ في ذرة النحاس ؟,ar,0.222,1.0,0.333,0.625,2.303,0,4.483
english_polar_948,Does Iran have a president?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
japanese_polar_1266,FIFAクラブワールドカップは女性も参加できる？,ja,-0.074,0.0,0.4,0.667,2.398,1,3.391
indonesian_content_561,Apa yang dimaksud dengan kepercayaan?,id,-0.136,1.0,0.333,0.4,1.946,0,3.543
japanese_polar_1159,ダビッド・アルファロ・シケイロスは油絵を描く？,ja,0.301,0.0,0.4,0.556,2.398,1,3.655
russian_polar_110,Посещение художественной школы платно для детей России на март 2019?,ru,-0.033,0.0,0.0,0.8,2.485,1,3.252
english_content_5,When did construction begin on the Sporthotel Pontresina?,en,0.138,0.0,0.5,0.625,2.303,0,3.566
arabic_polar_18,هل ينتقل مرض السكري بالوراثة؟,ar,-0.125,0.0,0.333,0.8,1.946,1,2.954
korean_content_548,멀티미디어에서 사용자의 상호작용을 제공하여 컴퓨터 게임이나 컴퓨터 기반 훈련을 사용하여 진행 상황을 제어할 수는 콘텐츠는 무엇을 말하나요?,ko,0.714,2.0,0.4,0.765,2.944,0,6.823
english_polar_766,Was the Ottoman Empire primarily Islamic?,en,0.18,0.0,0.0,0.667,2.079,1,2.926
indonesian_polar_445,Apakah al-Khatib al-Tibrizi pernah menulis buku ?,id,0.209,0.0,1.0,0.857,2.197,1,4.263
finnish_polar_828,Ovatko udmurtit venäläisiä?,fi,-0.293,0.0,0.0,0.667,1.609,1,1.983
japanese_polar_47,ノーフォーク・アンド・ウェスタン鉄道で使われていた機関車は保存されていますか？,ja,0.622,1.0,0.25,0.455,3.178,1,5.505
indonesian_content_4574,Kapan Determinisme biologis pertama diterapkan?,id,0.864,0.0,0.333,1.0,1.946,0,4.143
indonesian_content_6816,Siapakah libretto oleh Lorenzo da Ponte?,id,-0.303,0.0,0.0,0.571,2.197,0,2.465
arabic_polar_1163,هل الإحصاء هو طريقة لمعالجة المعلومات؟,ar,0.042,0.0,0.0,0.571,2.197,1,2.81
finnish_polar_1545,Onko mainosvalokuvaus kallista yrityksille?,fi,-0.46,0.0,0.0,0.75,1.792,1,2.082
finnish_polar_104,Onko Lillehammer Ruotsin kaupunki?,fi,0.207,0.0,0.0,0.75,1.792,1,2.749
indonesian_content_3199,Dimanakah Formula Satu pertama diadakan ?,id,0.764,0.0,0.333,0.667,2.079,0,3.843
russian_polar_637,Можно ли купить антидепрессанты без рецепта врача?,ru,-0.422,1.0,0.4,0.714,2.197,1,3.889
russian_polar_599,Нужны ли специальные водительские права для вождения машины с автоматической коробкой передач?,ru,-0.104,0.0,0.0,0.75,2.639,1,3.285
japanese_polar_793,『岩窟の聖母』に描かれているのは、マリアとジーザスだけですか？,ja,0.651,1.0,0.4,0.375,3.045,1,5.471
indonesian_content_10401,Kapan Friedrich Nietzsche meninggal?,id,0.364,0.0,0.333,1.0,1.792,0,3.489
arabic_content_5275,متى كانت الحروب الصليبية؟,ar,-0.349,0.0,0.333,0.75,1.792,0,2.526
english_content_8453,What is the practical application of plate tectonics?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
arabic_polar_831,هل يوجد اختلافات بين الأدمغة البشرية من حيث الحجم؟,ar,0.375,0.0,0.5,0.556,2.398,1,3.829
russian_content_5489,Сколько лет правила императрица,ru,-0.578,0.0,0.333,0.75,1.609,0,2.114
indonesian_polar_62,Apakah Tuak nira memabukkan?,id,0.209,0.0,0.5,0.8,1.946,1,3.455
indonesian_polar_242,Pernahkah tim sepak bola Jepang ikut dalam Piala dunia ?,id,0.209,0.0,0.75,0.8,2.485,1,4.244
japanese_polar_1026,胚性幹細胞を使って臓器を作ることはできる？,ja,-0.313,2.0,0.333,0.667,2.639,1,5.326
english_content_6270,What is the oldest structure in Istanbul?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_780,Do the Rough Riders still exist?,en,0.18,0.0,0.4,0.667,2.079,1,3.326
arabic_content_3338,كم عدد الآثار والمباني العتيقة التى قامت داعش بتدميرها ؟,ar,0.095,1.0,0.5,0.6,2.485,0,4.68
japanese_polar_974,高見ダムで発電はされている？,ja,-0.324,1.0,0.3,0.556,2.398,1,3.93
indonesian_polar_214,Apakah kuskus termasuk hewan yang dilindungi ?,id,-0.291,1.0,0.5,0.714,2.197,1,4.12
english_polar_1080,Is there a term limit to the Russian presidency?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
korean_content_3422,성취목표이론과 내적동기이론은 어떤 차이가 있는가?,ko,0.277,0.0,0.0,0.6,1.946,0,2.823
russian_polar_1572,Есть ли слоны в России?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
japanese_polar_489,PC-9821シリーズは家庭用パソコン？,ja,0.301,0.0,0.0,0.667,2.398,1,3.366
arabic_polar_1170,هل استخدم السريان البسملة في المسيحية قبل الإسلام؟,ar,0.625,0.0,0.667,0.444,2.398,1,4.134
japanese_content_4187,ハミルトン・ストイフェサント・フィッシュが参加した戦争は何,ja,0.035,1.0,0.167,0.417,2.565,0,4.184
russian_polar_134,Джон Дью́и выступал против идеологии нацизма?,ru,-0.522,0.0,0.4,0.833,2.079,1,2.79
korean_content_8122,최초의 인공장기 이식은 언제 성공했는가?,ko,0.027,0.0,0.4,1.0,1.946,0,3.373
indonesian_polar_98,Apakah Imam Mahdī muncul sebelum Dajjal ?,id,0.043,0.0,0.75,0.714,2.197,1,3.704
english_content_3339,How many races are in the Formula 1 season?,en,0.727,0.0,0.0,0.556,2.398,0,3.681
finnish_polar_1860,New Yorkin pörssissä?,fi,-0.293,0.0,0.0,1.0,1.609,1,2.316
japanese_polar_1035,ゲームの性的なコンテンツに規制をかける法律はある？,ja,-0.131,1.0,0.3,0.583,2.639,1,4.391
japanese_content_5061,ジュバル・アンダーソン・アーリーの最終階位は何？,ja,0.035,0.0,0.0,0.5,2.485,0,3.02
japanese_polar_6,ニシネズミザメは肉食？,ja,-0.616,0.0,0.0,0.75,1.792,1,1.926
arabic_polar_2320,هل تأثر إبيقورالفيلسوف بـأريستبوس؟,ar,-0.125,0.0,0.333,0.4,1.946,1,2.554
english_polar_465,Are there any red wolves in the wild in Texas?,en,0.647,0.0,0.6,0.5,2.485,1,4.232
finnish_content_661,Minkä palkinnon Geórgios Papanikoláou sai vuonna 1950?,fi,-0.256,0.0,0.5,0.714,2.197,0,3.155
korean_content_10801,버지니아주의 크기는 얼마인가?,ko,-0.473,0.0,0.2,1.0,1.609,0,2.336
english_content_3594,What is the oldest labor union still active in the U.S.?,en,-0.048,0.0,0.0,0.545,2.565,0,3.062
indonesian_content_10290,siapakah orang tua Al-Musta'shim Billah?,id,-0.136,0.0,0.0,0.714,2.303,0,2.881
indonesian_polar_9,apakah ganja mengandung zat adiktif?,id,-0.391,0.0,0.75,0.833,2.079,1,3.271
indonesian_polar_15,apakah Belanda masuk dalam Perang Dunia I?,id,-0.362,0.0,0.75,0.75,2.303,1,3.441
korean_content_1645,미국 역사상 최연소 무기징역을 선고받은 범죄자는 누구인가?,ko,-0.14,1.0,0.3,1.0,2.197,0,4.357
indonesian_content_9163,Apa yang dimaksud dengan aplikasi iOS?,id,-0.236,1.0,0.333,0.5,2.079,0,3.676
finnish_polar_1566,Ovatko nokkaeläimet rauhoitettuja eläimiä?,fi,0.207,1.0,0.0,0.75,1.792,1,3.749
arabic_content_16780,كم يبعد تل نبع الليطاني عن غرب بعلبك؟,ar,0.365,0.0,0.5,0.625,2.303,0,3.793
finnish_content_3201,Miksi neuroblastooma on tavallisin pienillä lapsilla?,fi,1.244,0.0,0.0,0.833,2.079,0,4.156
japanese_content_1987,ポストモダン文学の起源はいつ,ja,-0.132,0.0,0.0,0.571,2.079,0,2.518
finnish_polar_808,Oliko ennen vanhaan Geishoilla oikeuksia?,fi,-0.043,0.0,0.0,0.8,1.946,1,2.703
arabic_polar_697,هل النكت المهينة تعتبر من ضمن التحرش الجنسي ؟,ar,0.233,0.0,0.5,0.625,2.303,1,3.661
japanese_content_39,ハンス＝ヨアヒム・ヴァルター・ルドルフ・ジークフリート・マルセイユが乗った戦闘機は何？,ja,1.917,1.0,0.167,0.5,2.996,0,6.58
indonesian_content_2365,tahun berapakah Li Baoyu dilairkan?,id,0.964,0.0,0.5,0.833,2.079,0,4.376
russian_polar_220,Имел Михаи́л Матве́евич Хера́сков крепостных крестьян?,ru,0.078,0.0,0.4,1.0,2.079,1,3.557
finnish_content_1968,Mitä tarkoittaa ro-ro-rahtialus?,fi,-0.756,0.0,0.333,0.667,1.609,0,1.853
japanese_content_1622,世界一大きい植物は何？,ja,-0.565,0.0,0.0,0.5,2.079,0,2.014
korean_polar_5,도솔가는 고대 시가 중 최초의 정형시인가요?,ko,-0.08,0.0,0.75,1.0,2.079,1,3.749
japanese_content_6100,京都で最大の都市はどこ,ja,0.201,0.0,0.0,0.429,2.079,0,2.709
finnish_content_793,Mikä on Marokkon pinta-ala?,fi,-0.09,0.0,0.0,0.5,1.792,0,2.202
indonesian_content_11391,siapakah teman baik karakter SpongeBob SquarePants?,id,-0.303,0.0,0.0,0.714,2.197,0,2.608
russian_content_10334,Кто руководил первой Архипелагской экспедицией?,ru,0.172,0.0,0.333,0.8,1.946,0,3.251
english_content_8920,What does the name Chalcolithic come from?,en,1.019,0.0,0.333,0.429,2.197,0,3.978
korean_polar_272,한국의 강간에 대한 처벌을 받는가?,ko,-1.08,1.0,0.25,1.0,1.946,1,3.116
korean_polar_257,일본은 양원제를 채택하고 있나요?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
arabic_content_8618,من هو مؤسس حركة حقوق الآباء ؟,ar,-0.149,0.0,0.0,0.667,2.079,0,2.597
indonesian_content_1688,berapakah luas Brasil?,id,-0.303,0.0,0.0,0.75,1.792,0,2.239
finnish_content_12678,Millaisen vaikutuksen Suomen sisällissota jätti jälkeensä?,fi,-0.356,0.0,0.5,1.0,2.079,0,3.223
english_content_2913,How long is To Kill A Mockingbird?,en,-0.481,0.0,0.667,0.571,2.197,0,2.954
english_content_5135,How effective is general anaesthetic?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
indonesian_polar_319,Apakah Seoul dilalui Sungai Han?,id,-0.391,0.0,0.75,0.833,2.079,1,3.271
indonesian_content_1311,dimanakah letak gereja tertua di dunia?,id,-0.136,0.0,0.0,0.714,2.197,0,2.775
japanese_content_6017,情報処理技術者という職業が誕生したのはいつ,ja,0.265,1.0,0.25,0.5,2.708,0,4.723
korean_content_2955,한국에서 가장 큰 우체통은 무엇인가?,ko,-0.223,0.0,0.2,1.0,1.946,0,2.923
japanese_polar_1034,カヌースポーツはオリンピック競技？,ja,-0.449,0.0,0.0,0.8,1.946,1,2.297
japanese_polar_1078,チベット仏教で自殺することは罪？,ja,-0.52,1.0,0.2,0.625,2.303,1,3.608
english_polar_365,Can you eat a blue-footed booby?,en,0.48,0.0,0.4,0.571,2.303,1,3.754
japanese_polar_924,テュレンヌは貴族出身？,ja,-0.282,0.0,0.0,0.75,1.792,1,2.26
japanese_content_2660,アポプラストの名称の由来は何？,ja,-0.465,0.0,0.0,0.429,2.197,0,2.161
russian_polar_897,Царь Сау́л - реальное историческое лицо?,ru,0.328,0.0,0.0,1.0,2.079,1,3.407
indonesian_content_6309,siapakah raja pertama Kasunanan Kartasura?,id,-0.236,0.0,0.0,0.667,2.079,0,2.51
english_polar_393,Does someone with Wilson's disease need a liver transplant?,en,0.98,0.0,0.4,0.5,2.485,1,4.365
russian_content_5225,Где в Шамбери находится музей Жан-Жака Руссо́?,ru,-0.244,0.0,0.5,0.857,2.197,0,3.31
english_polar_320,Can we edit genes before a baby is born?,en,0.23,1.0,0.6,0.444,2.398,1,4.672
indonesian_content_6468,Kapan Antoine-Laurent de Lavoisier lahir ?,id,0.614,0.0,0.333,1.0,1.946,0,3.893
arabic_content_8460,متى كانت بداية حكم القديس لازلو الأول للمجر؟,ar,0.079,0.0,0.0,0.5,2.303,0,2.882
finnish_content_13557,Mitä tarkoittaa buurit?,fi,-0.756,0.0,0.333,0.667,1.609,0,1.853
japanese_content_5879,コンピュータ支援教育 システムＰＬＡＴＯを開発しのは誰,ja,0.335,0.0,0.667,0.545,2.485,0,4.032
russian_polar_104,Рудольф Вальтер Рихард Гесс был признан военным преступником?,ru,0.221,0.0,0.6,0.875,2.303,1,3.999
finnish_polar_934,Onko Kiina noudattanut Suuri harppaus suunnitelmaa?,fi,-0.393,0.0,0.333,0.833,2.079,1,2.852
korean_content_3926,일제강점기를 시작한 일본의 지도자는 누구인가?,ko,-0.223,1.0,0.2,1.0,1.946,0,3.923
korean_content_9695,우유를 생산하는 동물은 무엇인가?,ko,-0.473,1.0,0.2,1.0,1.792,0,3.519
finnish_polar_573,Onko Suomessa kuristajakäärmeitä?,fi,-0.793,0.0,0.0,0.667,1.609,1,1.483
arabic_content_6303,متى ولدة النعجة دولي ؟,ar,-0.016,0.0,0.0,0.25,1.792,0,2.026
finnish_content_8086,Kuinka suuri Intian valtameren pinta-ala?,fi,-0.256,0.0,0.0,1.0,1.946,0,2.69
russian_polar_892,Построен ли генетический таргетинг на Гомологи́чной рекомбина́ции?,ru,0.412,0.0,0.6,0.714,2.197,1,3.923
korean_polar_233,태양은 빛과 함께 대전된 입자를 발산하나요?,ko,-0.08,1.0,0.375,0.833,2.079,1,4.207
russian_polar_1069,Вытяжной парашю́т имеет пружину?,ru,-0.922,0.0,0.4,1.0,1.792,1,2.27
japanese_content_5843,SAE Internationalの創始者はだれ？,ja,-0.465,0.0,0.0,0.571,2.197,0,2.303
english_polar_646,Is Austin a tech city?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
arabic_polar_1416,هل زقزاقيات الشكل تتبع لطائفة الطيور؟,ar,-0.025,0.0,0.5,0.833,2.079,1,3.387
korean_content_9357,세계에서 제일 높이가 큰 나무는 무엇인가요?,ko,0.127,0.0,0.2,1.0,2.079,0,3.406
japanese_content_729,ギターの発祥はどこ？,ja,-0.465,0.0,0.0,0.4,1.946,0,1.881
english_content_6614,Who is head of the New York City Transit Authority?,en,0.741,0.0,0.0,0.6,2.485,0,3.826
indonesian_content_9337,Ada berapakah lapisan perut bumi ?,id,-0.036,0.0,0.167,0.833,2.079,0,3.043
japanese_content_6624,リヒャルト・ワーグナーが初めて作曲した作品は何,ja,-0.265,1.0,0.333,0.455,2.485,0,4.008
japanese_polar_1357,ハンガリーには王国の時代がありましたか？,ja,0.251,0.0,0.6,0.364,2.565,1,3.78
english_polar_495,Do monkeys have culture?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
japanese_polar_290,『白氏文集』は日本で出版されたことはある？,ja,0.233,1.0,0.3,0.5,2.773,1,4.806
indonesian_content_777,Dimana letak Jam Gadang?,id,-0.636,0.0,0.0,0.75,1.792,0,1.906
indonesian_content_9036,dimanakah Akira Toriyama dilahirkan?,id,0.364,0.0,0.333,0.8,1.946,0,3.443
japanese_content_6469,西欧人がはじめてアメリカに住み着いたのはいつ,ja,0.335,1.0,0.833,0.455,2.485,0,5.108
finnish_polar_263,Pauli seura ollut ensimmäinen seura joka kielsi nationalisteilta pääsyn areenalle?,fi,-0.015,1.0,0.667,0.8,2.485,1,4.937
indonesian_content_11314,berapakah Jumlah Suku yang sudah punah di Indonesia?,id,0.114,1.0,0.333,0.556,2.398,0,4.401
russian_content_4576,В каком году были открыты римские бани?,ru,-0.078,0.0,0.5,0.571,2.197,0,3.19
japanese_polar_97,ナンタケット島はアメリカの所有する島？,ja,0.051,1.0,0.2,0.625,2.303,1,4.179
arabic_content_4914,ما هي مساحة الصين ؟,ar,-0.016,0.0,0.0,0.5,1.792,0,2.276
indonesian_content_4301,tahun berapakah Tancredi dilahirkan?,id,0.614,0.0,0.5,0.8,1.946,0,3.86
english_content_133,What are the top three spoken languages in India?,en,0.352,0.0,0.0,0.444,2.398,0,3.194
finnish_polar_2048,Oliko Kapteeni Haddock ensiesiintymisessään alkoholisti?,fi,0.207,0.0,0.0,0.8,1.946,1,2.953
english_polar_580,Is a seal a cetacean?,en,-0.02,0.0,0.0,0.4,1.946,1,2.326
korean_content_4382,2019년까지 가장 많은 공연을 한 성악가는 누구인가?,ko,0.027,1.0,0.3,1.0,2.197,0,4.524
russian_polar_229,Был ли Сталин марксистом?,ru,0.078,0.0,0.0,0.5,1.792,1,2.37
english_content_8083,How old is Armenia?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
russian_polar_260,Ге́нрих I Птицело́в был самым могущественным королем на дату своей смерти?,ru,0.078,0.0,0.0,0.636,2.565,1,3.279
russian_polar_72,Христо́дулос Цига́нтес посещал Россию?,ru,-0.588,0.0,0.4,1.0,1.792,1,2.604
arabic_content_7127,كم عدد ضحايا مذبحة الهولوكوست؟,ar,-0.349,0.0,0.0,0.8,1.946,0,2.397
japanese_polar_116,下久保ダムの建設時、反対運動はあった？,ja,-0.171,0.0,0.4,0.7,2.565,1,3.494
japanese_polar_678,電磁波音は聴覚で確認することができる？,ja,-0.249,0.0,0.6,0.545,2.565,1,3.461
russian_polar_40,Соломо́н Маймо́н был самоучкой?,ru,-0.255,0.0,0.0,0.75,1.792,1,2.287
russian_polar_117,Был пересмотр по Делу «Кировлеса» в 2016?,ru,0.078,0.0,0.2,0.714,2.398,1,3.39
english_content_966,What does HTTP stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
korean_content_5803,로마 가톨릭교회는 언제 만들어졌는가?,ko,-0.14,0.0,0.4,1.0,1.792,0,3.052
finnish_content_2555,Mikä on bidi?,fi,-0.256,0.0,0.0,0.333,1.609,0,1.686
finnish_polar_2159,Onko Van Halen -yhtye hajonnut?,fi,0.207,0.0,0.167,0.8,1.946,1,3.12
