unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,lexical_density,n_tokens,question_type,complexity_score
arabic_content_13794,في أي عام تأسست رابطة العالم الإسلامي؟,ar,-0.183,0.2,0.0,0.857,2.197,0,3.071
arabic_polar_446,هل المياه المعدنية مسبب رئيسي لكثرة التبول ؟,ar,0.09,-0.825,0.0,0.75,2.303,1,2.318
arabic_content_16723,من هو لويس بوزان؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_polar_928,هل يمكن بناء مستعمارت بشرية في كوكب المريخ؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_content_298,ماهو تاريخ استقلال سوريا عن فرنسا؟,ar,0.051,1.2,0.0,0.333,2.079,0,3.663
arabic_polar_1824,هل كل اليهود صهاينة؟,ar,0.375,-0.825,0.0,0.75,1.792,1,2.092
arabic_content_5652,متى تاسس حزب العمال الكردستاني؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_content_9734,متى تأسس الاتحاد الدولي للشطرنج؟,ar,0.051,0.2,0.0,0.667,2.079,0,2.997
arabic_content_19389,من هو رئيس الجزائر ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_content_18515,ماهى موسيقى السامري ؟,ar,-0.349,-0.8,0.0,0.0,1.609,0,0.46
arabic_polar_2244,هل تستخدم الرمال البيضاء في صناعات الزجاج؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_polar_213,هل تملك الأردن حدود على البحر الأحمر؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_content_14386,ما هو القرص الصلب الحاسوبي؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_polar_593,هل يعد مرض الحصبة من الأمراض المعدية؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_polar_1437,هل الملائكة حقيقة أم خيال ؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_45,من يصادق على ميزانية الدولة في كندا؟,ar,0.151,0.2,0.0,0.429,2.197,0,2.977
arabic_polar_1576,هل يوجد فروع لشركة ساب إس إي في أي دولة عربية؟,ar,0.194,1.175,0.0,0.5,2.639,1,4.508
arabic_content_10298,متى تأسس اتحاد المحامين العرب؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_polar_305,هل تعتبر ولاية سيكيم الهندية ساحلية أو داخلية؟,ar,0.09,0.175,0.0,0.625,2.303,1,3.193
arabic_content_18404,من هو مؤسس حزب الاشتراكي اليمني؟,ar,0.051,-0.8,0.0,0.667,2.079,0,1.997
arabic_polar_764,هل إعداد الميزانية هو من الوظائف الإدارية الأساسية؟,ar,0.233,-0.825,0.0,0.625,2.303,1,2.336
arabic_content_9337,في أي عام تم إستحداث بطولة كأس السوبر الأوروبي؟,ar,-0.099,1.2,0.0,0.889,2.398,0,4.388
arabic_polar_1510,هل قامت الأمم المتحدة بوضع «يومًا عالميا لرفض ختان الإناث»؟,ar,-0.079,2.175,0.0,0.75,2.773,1,5.619
arabic_polar_945,هل لعملية التبرع بالدم انعكاسات جيدة على الصحة؟,ar,0.153,0.175,0.0,0.6,2.485,1,3.413
arabic_content_10370,من إكتشف داء الكَلَب ؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_15129,كم عدد أبناء جورج وينت هينسلي؟,ar,-0.149,2.2,0.0,0.333,2.079,0,4.463
arabic_content_22021,أين كان يحكم ملك قشتاله ألفونسو؟,ar,-0.016,1.2,1.0,0.571,2.197,0,4.952
arabic_content_12005,متى انشاءت اول صحيفة عربية في أمريكا ؟,ar,0.365,0.2,0.0,0.5,2.303,0,3.368
arabic_polar_1561,هل يجب منع الأطفال عن مشاهدة الأفلام العنيفة ؟,ar,-0.339,1.175,0.0,0.75,2.303,1,3.889
arabic_content_9642,كم يبلغ عدد الموانئ العمانية؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_polar_1849,هل برنامج أوتوكاد هو برنامج هندسة التصنيع؟,ar,0.209,-0.825,0.0,0.571,2.197,1,2.152
arabic_polar_1826,هل يمكن زيادة ضغط الدم في حصول هبوط مفاجئ ؟,ar,-0.125,0.175,0.0,0.778,2.398,1,3.226
arabic_polar_1717,"هل إسم ""دراكولا"" يعني إبن الشيطان ؟",ar,0.975,-0.825,0.0,0.667,2.303,1,3.12
arabic_content_16881,أين يقع متحف رومر-بيليزيوس؟,ar,-0.099,0.2,0.0,0.4,2.079,0,2.58
arabic_content_17873,من هو هاينريش هيملر؟,ar,-0.016,0.2,0.0,0.0,1.792,0,1.976
arabic_polar_1081,هل من المفروض على المرأة أن ترتدي النقاب في الإسلام ؟,ar,0.153,0.175,1.0,0.5,2.485,1,4.313
arabic_polar_2227,هل أغلبية المجتمع التونسي مسلم؟,ar,0.625,0.175,0.0,0.8,1.946,1,3.546
arabic_content_587,متى تم صناعة أول قطار كهربائي ؟,ar,-0.349,1.2,0.0,0.833,2.079,0,3.763
arabic_polar_1181,هل يوجد ميناء بحري في بنين؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_content_21122,أين يقع خليج غينيا؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_6491,ما معنى اسم فينيقيا؟,ar,-0.349,0.2,0.0,0.5,1.792,0,2.143
arabic_content_9759,متى إندلعت حرب التشاد بين ليبيا والتشاد ؟,ar,-0.016,0.2,0.0,0.429,2.197,0,2.81
arabic_content_2976,من هي وزيرة المرأة في تونس حاليا؟,ar,0.484,0.2,0.0,0.429,2.197,0,3.31
arabic_polar_1268,هل إنظمّت التشاد لجامعة الدول العربية في 2019؟,ar,0.25,1.175,0.0,0.444,2.398,1,4.267
arabic_content_9230,أين تقع مدينة كانبرا؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_polar_156,هل الحوت الأزرق آكل لحوم ؟,ar,0.125,-0.825,0.0,0.8,1.946,1,2.046
arabic_polar_1006,هل يمكن للإرهاب العاطفي الفصل بين شركاء ؟,ar,0.09,0.175,0.0,0.625,2.303,1,3.193
arabic_content_16668,من كان الرئيس العاشر للولايات المتحدة؟,ar,-0.016,0.2,0.0,0.571,2.197,0,2.952
arabic_content_10196,ماهي أول جائزة حصل عليها المغني جاستن بيبر؟,ar,0.026,3.2,1.0,0.444,2.398,0,7.068
arabic_content_8137,ماهو تعداد سكان باريس ؟,ar,-0.349,0.2,0.0,0.5,1.792,0,2.143
arabic_polar_689,هل توجد قواعد عسكرية روسية في سوريا ؟,ar,0.209,-0.825,0.0,0.571,2.197,1,2.152
arabic_content_17377,من هو أدريانوا جيانوني؟,ar,0.651,-0.8,0.0,0.0,1.792,0,1.643
arabic_polar_861,هل كان الطبيب توماس أديسون بريطاني الجنسية؟,ar,-0.291,0.175,0.0,0.429,2.197,1,2.51
arabic_polar_2237,هل توجد معايير قبول في جامعة اكسفورد؟,ar,-0.125,-0.825,0.0,0.571,2.197,1,1.818
arabic_polar_1389,هل قابلية الإصابة بمرض (سكر الشباب) تعود إلى عوامل وراثية؟,ar,1.175,2.175,0.0,0.727,2.708,1,6.785
arabic_content_5789,ما هي الحكومة الفيدرالية؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_87,هل يوجد تنظيم جماعة الاخوان المسلمين في لبنان؟,ar,0.09,1.175,0.0,0.75,2.303,1,4.318
arabic_content_18237,ما هو حاجز الصوت؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_2304,هل أن القمر الصناعي نايلسات مصري؟,ar,0.575,-0.825,0.0,0.5,2.079,1,2.329
arabic_content_16130,متى أقيمت أول بطولة عالمية بالتنس؟,ar,-0.149,0.2,0.0,0.667,2.079,0,2.797
arabic_polar_2064,هل كارل ماركس هو مؤسس الاشتراكية ؟,ar,0.375,-0.825,0.0,0.333,2.079,1,1.962
arabic_polar_2396,هل تتحدث الجزائر اللغة الفرنسية ؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_content_3005,ما عاصمة قطر؟,ar,-0.349,-0.8,0.0,0.667,1.609,0,1.127
arabic_content_9198,من اكتشف التنغستن؟,ar,-0.349,-1.8,0.0,0.333,1.609,0,-0.207
arabic_content_7,إلى من تعود ملكية إقليم جبل طارق؟,ar,-0.349,2.2,1.0,0.429,2.197,0,5.477
arabic_polar_1832,هل مرض الإيدز مرض معدي؟,ar,0.125,-0.825,0.0,0.6,1.946,1,1.846
arabic_content_16358,من إستعمر نيجيريا؟,ar,-0.349,-1.8,0.0,0.333,1.609,0,-0.207
arabic_polar_2346,هل تدور مجرة درب التبانة حول نفسها؟,ar,-0.053,0.175,0.0,0.625,2.303,1,3.05
arabic_content_19409,كم تبلغ مدة الحج ؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_909,متى نشأة الإمبراطورية البيزنطينية ؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_5182,ما هو تنظيم داعش؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_180,هل إستخدم الفينقيون قارب الكانو؟,ar,-0.375,-0.825,0.0,0.6,1.946,1,1.346
arabic_polar_2406,هل قلة الحركة ضارة بالعضلات؟,ar,0.125,-0.825,0.0,0.8,1.946,1,2.046
arabic_content_17779,متى نهضت المملكة الفرنجية ؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_12603,في أي عام بدأت الثورة الفرنسية ؟,ar,-0.149,-0.8,0.0,0.833,2.079,0,1.963
arabic_polar_868,هل توجد باكلوريوس في علم إدارة المخزون؟,ar,-0.291,0.175,0.0,0.571,2.197,1,2.652
arabic_content_6677,اين عاش نيكولاس كوبرنيكوس؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_15484,ما هو الموطن الأصلي لشجرة الكاكاو؟,ar,0.051,0.2,0.0,0.5,2.079,0,2.83
arabic_content_366,ماهو تعداد سكان مدينة رشيد ؟,ar,-0.349,1.2,0.0,0.6,1.946,0,3.397
arabic_content_3458,متى ولد أنطونيو بانديرس؟,ar,-0.016,-1.8,0.0,0.25,1.792,0,0.226
arabic_content_19375,أين تقع القاهرة؟,ar,-0.349,-1.8,0.0,0.667,1.609,0,0.127
arabic_polar_38,هل الكاكاو نبات؟,ar,-0.125,-1.825,0.0,0.333,1.609,1,-0.008
arabic_polar_2159,هل كانت أزرا جعفري تعرف على انها أول (عمدة) أنثى في أفغانستان؟,ar,0.875,1.175,1.0,0.462,2.833,1,6.345
arabic_content_7867,من هو رادوفان كاراديتش؟,ar,0.317,-0.8,0.0,0.0,1.792,0,1.309
arabic_polar_2021,هل يعاني الفهد الآسيوي من نقص التنوع الجيني الذي يسبب لها ضعفا في جهاز المناعة ؟,ar,-0.025,3.175,1.0,0.625,2.89,1,7.665
arabic_polar_195,هل يساعد زيت جوز الهند في تفتيح البشرة ؟,ar,0.375,-0.825,0.0,0.5,2.303,1,2.353
arabic_polar_1265,هل عاش الطبيب والعالم أبو الحكم الدمشقي في العصر الأموي؟,ar,0.475,0.175,0.0,0.545,2.565,1,3.76
arabic_polar_1509,هل كان ميلتون فريدمان مستشارًا للرئيس الجمهوري رونالد ريغان؟,ar,0.042,1.175,0.0,0.4,2.485,1,4.102
arabic_content_7980,اين يقع سد مأرب ؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_13766,ماذا يسمى صوت الحية ؟,ar,-0.099,-0.8,0.0,0.6,1.946,0,1.647
arabic_polar_2188,هل الحصبة مرض فيروسي؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
arabic_content_17979,ما هي عملة الكويت ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_713,هل يمكن استخدام الكحول كعلاج طبي ؟,ar,-0.225,-0.825,0.0,0.833,2.079,1,1.862
arabic_polar_52,هل يمكن ارسال رواد فضاء الى سطح كوكب المريخ؟,ar,-0.25,1.175,0.0,0.778,2.398,1,4.101
arabic_content_11642,ما هو امازون الكسا؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_polar_1011,هل عطارد هو أكبر كواكب المجموعة الشمسية؟,ar,-0.125,0.175,0.0,0.714,2.197,1,2.961
arabic_content_16519,متى تأسست منظمة الدول المصدرة للنفط؟,ar,-0.183,2.2,0.0,0.714,2.197,0,4.928
arabic_content_4380,كم طول الحدود بين سوريا و العراق ؟,ar,-0.016,2.2,0.0,0.429,2.197,0,4.81
arabic_polar_1407,هل بعتبر زواج القاصرات شكلا من اشكال لعنف ضد المرأة؟,ar,-0.069,1.175,0.0,0.7,2.485,1,4.291
arabic_content_11141,متى تأسست جامعة سلامنكا؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_polar_2106,هل يعد اليايان بلدا غنياً؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_polar_496,هل يوجد جهاز لقياس وزن الدهون في الانسان؟,ar,0.25,1.175,0.0,0.667,2.398,1,4.49
arabic_content_10222,من هو الامبراطور هادريان؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_15951,من ماذا كان يصنع وتر العود قديما؟,ar,-0.016,1.2,2.0,0.571,2.197,0,5.952
arabic_content_12224,ما هي كتلة الوفاء للمقاومة؟,ar,0.051,1.2,0.0,0.5,2.079,0,3.83
arabic_content_20838,ما هي عملية التركيب الضوئي؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_14970,أين عاش عبد الكريم الجيلي ؟,ar,0.401,0.2,0.0,0.2,1.946,0,2.747
arabic_polar_1059,هل يوجد السيليكا في الرمل؟,ar,-0.125,-0.825,0.0,0.4,1.946,1,1.396
arabic_content_3288,من هو سيجموند فرويد ؟,ar,0.317,-0.8,0.0,0.0,1.792,0,1.309
arabic_polar_977,هل يعتبر تخلخل العظام داء تنكسي؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_content_5650,ما نسبة الوفايات من جراء مرض السرطان في تونس سنة 2014؟,ar,0.951,2.2,0.0,0.455,2.565,0,6.171
arabic_polar_2175,هل تعتبر الحكومات العلمانية أنجح من الحكومات الدينية ؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_29,هل الميلانوما مؤلمة ؟,ar,-0.125,-1.825,0.0,0.667,1.609,1,0.326
arabic_content_7544,متى صدر فيلم اخر ملوك اسكتلندا ؟,ar,-0.349,1.2,0.0,0.667,2.079,0,3.597
arabic_polar_1872,هل تتكاثر الطيوربالبيض؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
arabic_content_5880,من هو ويل إيسنر؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_polar_1847,هل تعتبر الصين دولة شيوعية ؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_polar_1821,هل تدخلت المملكة السعودية في الأزمة السورية ؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_content_2576,من هي بطلة مسلسل (زينا: الأميرة المحاربة)؟,ar,0.222,1.2,0.0,0.375,2.565,0,4.362
arabic_content_2922,متى ولد المهاتما غاندي ؟,ar,-0.349,-0.8,0.0,0.25,1.792,0,0.893
arabic_polar_1364,هل حركة فتح تعترف بوجود دولة إسرائيل؟,ar,-0.053,0.175,0.0,0.75,2.303,1,3.175
arabic_polar_549,هل هناك علاج لمرض حمى الضنك؟,ar,-0.625,1.175,0.0,0.667,2.079,1,3.296
arabic_polar_682,هل يعيش دوري أوراسي في أوروبا؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_polar_95,هل تمثل خطر على الأم الولادة في ست أشهر؟,ar,0.125,0.175,0.0,0.556,2.398,1,3.254
arabic_polar_1667,هل تقشير البشرة فعال ؟,ar,0.375,-0.825,0.0,0.75,1.792,1,2.092
arabic_polar_1743,هل سلطنة عمان بلد ساحلي؟,ar,0.125,-0.825,0.0,0.8,1.946,1,2.046
arabic_polar_1905,هل يسبب ألإكثار من تناول الملح ضغط الدمّ؟,ar,0.09,0.175,0.0,0.75,2.303,1,3.318
arabic_content_6799,كم عدد الأسنان في الفم ؟,ar,0.401,-0.8,0.0,0.6,1.946,0,2.147
arabic_polar_1132,هل يحق لعرب 48 امتلاك الارضي في اسرائيل؟,ar,-0.196,1.175,0.0,0.5,2.303,1,3.782
arabic_content_6000,من هو جيسي جاكسون؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_content_7904,من هو رئيس بلدية مانيلا ؟,ar,-0.099,0.2,0.0,0.4,1.946,0,2.447
arabic_polar_2311,هل حشرة الجراد غنية بالبروتين؟,ar,0.125,-0.825,0.0,0.8,1.946,1,2.046
arabic_polar_1334,هل تراقب الحكومة التونسية الأنترنات؟,ar,-0.125,-0.825,0.0,0.8,1.946,1,1.796
arabic_content_10077,متى تأسست الإمبراطورية الصربية؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_polar_1416,هل زقزاقيات الشكل تتبع لطائفة الطيور؟,ar,-0.025,-0.825,0.0,0.833,2.079,1,2.062
arabic_polar_278,هل يتكون الغاز الطبيعي من العوالق؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_content_4961,ما معنى مصطلح الحمل الحراري ؟,ar,0.451,1.2,0.0,0.667,2.079,0,4.397
arabic_polar_2367,هل تحتوي العصارة الصفراوية على أنزيمات؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_polar_98,هل تأكل أفعى الأصلة فريستها دفعة واحدة؟,ar,0.233,-0.825,0.0,0.625,2.303,1,2.336
arabic_polar_1102,هل آثينا هي ابنة زيوس المفضلة؟,ar,-0.025,-0.825,0.0,0.333,2.079,1,1.562
arabic_content_18992,من الدولة التي أنتجت أول قنبلة نووية في العالم؟,ar,0.276,1.2,1.0,0.667,2.398,0,5.541
arabic_polar_1706,هل تسلم الجيش المصري الحكم بعد تكوين الجمهورية في البلد؟,ar,0.264,0.175,0.0,0.7,2.485,1,3.624
arabic_content_12061,ما هي أول مرأة عربية شاركت في الألعاب الأولمبية؟,ar,0.026,2.2,1.0,0.667,2.398,0,6.291
arabic_content_18068,ما هي حرب القرم؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_content_18962,ما هي جنسية القديس دومينيك سافيو؟,ar,0.051,1.2,0.0,0.333,2.079,0,3.663
arabic_polar_935,هل شاركت القوات المسلحة النمساوية في غزو العراق؟,ar,0.09,-0.825,0.0,0.75,2.303,1,2.318
arabic_content_1754,متى تم افتتاح اول بنك في العالم؟,ar,0.151,0.2,0.0,0.714,2.197,0,3.262
arabic_polar_353,هل تحتوي الخرسانة على اسمنت ؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_14685,ما هو النظام الرأسمالي ؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_810,هل الباركنسون مرض يصيب الأطفال؟,ar,-0.375,-0.825,1.0,0.8,1.946,1,2.546
arabic_polar_916,هل كان للشاعرعمر الخيام اهتماماً في علم الرياضيات؟,ar,-0.053,0.175,0.0,0.25,2.303,1,2.675
arabic_polar_1616,هل يمكن رأية الشفق القطبي من آيسلندا؟,ar,-0.339,2.175,0.0,0.5,2.303,1,4.639
arabic_content_1320,كم تبعد مدينة الدار البيضاء عن اكادير؟,ar,0.484,-0.8,0.0,0.571,2.197,0,2.452
arabic_polar_2142,هل النمر العربي معرض للانقراض؟,ar,0.125,-0.825,0.0,0.8,1.946,1,2.046
arabic_polar_1851,هل يمكن إستعمال السائل النخاعي لعلاج بعض الأمراض المتعلقة بي أمراض الحبل الشوكي ؟,ar,-0.317,5.175,0.0,0.786,2.773,1,8.417
arabic_content_19657,متى صدر فيلم تشاكي؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_16889,ما هي القبلة عند المسلمين؟,ar,0.151,0.2,0.0,0.4,1.946,0,2.697
arabic_polar_1961,هل قامت روسيا بإحتلال العراق ؟,ar,-0.125,-0.825,0.0,0.4,1.946,1,1.396
arabic_content_10989,من هو جون هيرشل؟,ar,0.317,-0.8,0.0,0.0,1.792,0,1.309
arabic_polar_108,هل يوجد علاج اضطراب الوسواس القهري؟,ar,-0.625,1.175,0.0,0.833,2.079,1,3.462
arabic_polar_2360,هل يمكن استغلال الحرارة الأرضية لإنتاج الكهرباء؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_2023,هل سبق وتواجه منتخبا الهند وباكستان ببطولة العالم للكريكيت؟,ar,0.103,2.175,0.0,0.583,2.639,1,5.5
arabic_polar_2167,هل يوجد الأنونيموس حول كامل أنحاء العالم؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_content_21285,أين انتشرت اللغات الكنعانية؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_polar_1167,هل الجافا لغة برمجة؟,ar,-0.291,-1.825,0.0,0.75,1.792,1,0.426
arabic_polar_1104,هل يحرم الاسلام قتل النفس ؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_polar_1397,هل يؤثر الحزن فى درجة ضغط لدى الإنسان؟,ar,0.375,-0.825,0.0,0.625,2.303,1,2.478
arabic_content_21476,متى تستخرج النبتة الأوكسجين؟,ar,-0.349,0.2,1.0,0.8,1.946,0,3.597
arabic_content_6664,ما هي براءة الاختراع؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_content_9747,متى تحررت الصين من الإستعمار الياباني؟,ar,0.051,-0.8,0.0,0.667,2.079,0,1.997
arabic_polar_112,هل تمنع الديانة اليهودية المثلية ؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_content_19531,ما هي غدة البروستات؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_1177,هل تتساوى حقوق الرجل والمرأة في السعودية ؟,ar,0.233,1.175,0.0,0.625,2.303,1,4.336
arabic_polar_2166,هل تسبب الاطعمة المنتهية الصلاحية التسمم ؟,ar,0.175,-0.825,0.0,0.667,2.079,1,2.096
arabic_polar_67,هل يعتبر الجنس الفموي ضار بالصحة ؟,ar,-0.125,0.175,0.0,0.714,2.197,1,2.961
arabic_polar_601,هل يمكن إنتاج الفودكا من تخمير البطاطا؟,ar,-0.291,0.175,0.0,0.571,2.197,1,2.652
arabic_polar_692,هل الضَّعف أو الإرهاق من أعراض إلتهاب النكفيّة الوبائيّ؟,ar,-0.18,2.175,0.0,0.6,2.485,1,5.08
arabic_content_9493,من هو حمد بن ثامر آل ثاني؟,ar,0.151,0.2,0.0,0.143,2.197,0,2.691
arabic_content_20085,من كان الملك الثاني للمملكة العربية السعودية؟,ar,0.079,0.2,0.0,0.625,2.303,0,3.207
arabic_content_14674,ما هي الغدة التي تفرز السكر في الدم؟,ar,0.222,1.2,1.0,0.5,2.303,0,5.225
arabic_polar_1650,هل يعتبر الكليندامايسين مضاداً فعالاً ؟,ar,-0.375,-0.825,0.0,0.6,1.946,1,1.346
arabic_content_1827,كم عدد حروف الهيروغليفية المصرية ؟,ar,-0.099,0.2,0.0,0.8,1.946,0,2.847
arabic_polar_1948,هل التماسيح من الكائنات التي لا تتكاثر بالولادة؟,ar,-0.053,0.175,1.0,0.5,2.303,1,3.925
arabic_content_4547,أين تقع الفحيص ؟,ar,-0.349,-1.8,0.0,0.667,1.609,0,0.127
arabic_content_15253,ماهي أقدم لغة برمجة حاسوبية؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_polar_72,هل المضاد للميكروبات هو من مبيدات الآفات؟,ar,0.709,-0.825,0.0,0.286,2.197,1,2.367
arabic_polar_1466,هل الخوف الشديد من اكتساب الوزن سبب من أسباب القهم العصبي ؟,ar,0.557,0.175,0.0,0.667,2.639,1,4.038
arabic_polar_2086,هل المثلية الجنسية مرض أو نتاج طبيعي ؟,ar,0.042,-0.825,0.0,0.714,2.197,1,2.128
arabic_polar_1283,هل تعد القوارض من أكثر المخلوقات احتمالية لحمل فيروس لاسا؟,ar,-0.402,3.175,0.0,0.7,2.485,1,5.958
arabic_polar_399,هل يحصل الصقيع في البلدان الحارة؟,ar,-0.225,-0.825,0.0,0.667,2.079,1,1.696
arabic_content_12762,ما أصل كلمة التُرس (الدرع) ؟,ar,-0.099,1.2,0.0,0.8,2.197,0,4.098
arabic_polar_248,هل تحالفت الحكومة السورية مع السعودية لقمع المظاهرات؟,ar,0.375,-0.825,0.0,0.625,2.303,1,2.478
arabic_content_3806,كم كان عدد طاقم السفينة أكيلي لاورو ؟,ar,0.151,1.2,0.0,0.429,2.197,0,3.977
arabic_content_22003,أين تقع مدينة ديرالزور ؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_14203,من هو العالم الذي ينسب إليه اكتشاف الصفر؟,ar,0.276,1.2,1.0,0.444,2.398,0,5.318
arabic_polar_1472,هل وحش لوخ نس حصان ؟,ar,-0.625,0.175,0.0,0.8,1.946,1,2.296
arabic_polar_1153,هل سرقت فرنسا في غزو نابليون لمصر أثار فرعونية؟,ar,0.487,0.175,0.0,0.5,2.485,1,3.647
arabic_polar_2273,هل تولى جيمس كالاهان السياسي البريطاني وزارة قبل رئاسة وزراء بريطانيا؟,ar,0.075,1.175,0.0,0.545,2.565,1,4.36
arabic_content_10125,من هو ويليام ماكينلي؟,ar,-0.016,0.2,0.0,0.0,1.792,0,1.976
arabic_content_6899,متى توفي اللورد فولديمورت ؟,ar,-0.349,-0.8,0.0,0.25,1.792,0,0.893
arabic_polar_1214,هل البقعة جي في المهبل شيء مؤكد؟,ar,0.709,1.175,0.0,0.571,2.197,1,4.652
arabic_content_21154,ماهى الأورام الدبقية ؟,ar,-0.349,-0.8,0.0,0.667,1.609,0,1.127
arabic_content_7575,متى ولد توفيق الحكيم؟,ar,-0.349,-0.8,0.0,0.25,1.792,0,0.893
arabic_polar_799,هل التعليم العالي مجاني في الولايات المتحدة؟,ar,0.042,-0.825,0.0,0.714,2.197,1,2.128
arabic_polar_2020,هل أنشأ أول نظام تموضع عالمي (جي بي أس) من قبل الولايات المتحدة؟,ar,0.792,1.175,0.0,0.615,2.833,1,5.415
arabic_content_13688,متى يحدث الانهمار النيزكي كوادرانتيدس؟,ar,-0.099,-0.8,0.0,0.2,1.946,0,1.247
arabic_polar_519,هل يسبب الأسبرين ميوعة في الدم؟,ar,-0.225,0.175,0.0,0.667,2.079,1,2.696
arabic_content_21062,من كان أول رئيس وزراء بريطانيا؟,ar,-0.149,0.2,0.0,0.5,2.079,0,2.63
arabic_content_6582,من هو صامويل هنتنجتون؟,ar,0.317,-0.8,0.0,0.0,1.792,0,1.309
arabic_polar_1455,هل ينتشر زواج القاصرات في الدول العربية؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_polar_281,هل الاضطراب الجوي يسبب التسونامي؟,ar,0.125,-0.825,0.0,0.6,1.946,1,1.846
arabic_polar_786,هل كانت صنعاء اليمنية جزءاً من أرض همدان التاريخية؟,ar,-0.125,0.175,0.0,0.667,2.398,1,3.115
arabic_polar_921,هل سبق وتواجه مارادونا وبيليه في مباراة كرة قدم؟,ar,0.012,1.175,0.0,0.5,2.639,1,4.326
arabic_content_6846,من قام بحكم إسبانيا خلال الحرب العالمية الأولى ؟,ar,0.401,-0.8,0.0,0.444,2.398,0,2.443
arabic_polar_104,هل توجد طريقة لتحديد جنس مواليد القطط؟,ar,-0.482,2.175,0.0,0.75,2.303,1,4.746
arabic_polar_81,هل مايا دياب متحولة جنسياً ؟,ar,-0.375,0.175,0.0,0.6,1.946,1,2.346
