unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
indonesian_polar_97,Apakah Yesus memiliki Ibu?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_16,Apakah penggunaan Spotify berbayar ?,id,-0.482,0.0,0.5,0.8,1.946,1,2.764
indonesian_content_4377,Ada berapa jumlah vokalis dalam Musik gospel?,id,0.219,0.0,0.167,0.857,2.197,0,3.44
indonesian_content_316,kapankah Super Junior dibentuk?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_288,Apakah matahari termasuk bintang?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_3128,Kapan Wu Zetian meninggal?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_11550,Kapan Kritik atas Nalar Murni diterbitkan?,id,0.219,0.0,0.333,0.833,2.079,0,3.464
indonesian_content_138,Dimanakah kantor pusat PT Djakarta Lloyd ?,id,0.219,0.0,0.0,0.714,2.197,0,3.13
indonesian_content_1704,Berapa populasi Kota Vatikan tahun 2017?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131
indonesian_polar_6,Apaakh kaset menggunakan pita magnetik?,id,-0.482,0.0,0.75,1.0,1.946,1,3.214
indonesian_polar_363,bisakah semut berkomunikasi?,id,-1.482,0.0,0.5,0.5,1.792,1,1.31
indonesian_content_12038,Dimana Kolonel Zulkifli Lubis lahir?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_467,Apakah bakteri tidak baik bagi tubuh manusia?,id,0.518,0.0,0.0,0.625,2.303,1,3.446
indonesian_content_3985,berapakah episode dari anime Naruto?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_content_5561,Bagaimana cara mengerjakan Salat Witir?,id,0.219,1.0,0.167,1.0,1.946,0,4.332
indonesian_polar_13,Apakah kesalahan yang dilakukan Mohammad Hatta sehingga dihukum pengasingan?,id,1.518,2.0,0.625,0.7,2.485,1,7.328
indonesian_content_6231,Berapakah jumlah surah dalam al-Qur'an?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_content_8431,berapakah wilayah kekuasaan Kesultanan Demak?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_polar_148,Apakah Nicolas Erik Rosberg pernah menjuarai F1 ?,id,0.518,0.0,1.0,0.875,2.303,1,4.696
indonesian_polar_396,apakah Raden Adjeng Kartinipernah menikah?,id,0.518,0.0,0.5,0.833,2.079,1,3.93
indonesian_content_11687,berapakah jumlah kandungan gula dalam 100gr anggur?,id,-0.781,0.0,0.0,0.625,2.303,0,2.147
indonesian_polar_211,apakah biseksual penyakit?,id,-0.482,0.0,0.0,0.5,1.792,1,1.81
indonesian_polar_461,Apakah negara Nepal terletak di Himalaya?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_7566,Siapa yang menandatangani Peraturan Presiden Republik Indonesia No. 10 tahun 1959?,id,2.219,1.0,0.333,0.636,2.639,0,6.827
indonesian_polar_70,Apakah Negasonic Teenage Warhead seorang mutan?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_content_8263,berapa lamakah proses pembuatan Harry Potter dan Batu Bertuah?,id,2.219,0.0,0.0,0.889,2.398,0,5.506
indonesian_polar_259,bisakah Pemanfaatan mikroorganisme digunakan untuk kesehatan manusia?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_content_9545,Kapan Blasius diangkat menjadi uskup?,id,-0.781,1.0,0.333,1.0,1.946,0,3.498
indonesian_content_893,Kapan Rizal Mallarangeng lahir ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_2796,Siapa yang memenangi Pengepungan Baler?,id,0.219,1.0,0.333,0.6,1.946,0,4.098
indonesian_polar_429,Apakah monster adalah dewa?,id,-0.482,0.0,0.0,0.6,1.946,1,2.064
indonesian_content_3656,Siapakah pemeran utama Si Buta Lawan Jaka Sembung?,id,3.219,0.0,0.0,0.778,2.398,0,6.395
indonesian_polar_4,apakah Plato hidup di zaman yang sama dengan Aristoteles?,id,0.518,0.0,0.75,0.6,2.485,1,4.353
indonesian_polar_64,Apakah William Adams masih hidup?,id,0.518,0.0,0.25,0.667,2.079,1,3.514
indonesian_polar_384,Apakah permainan rugbi membutuhkan wasit ?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_11524,kapankah kapal pertama diciptakan?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_8987,Ada berapa negara yang masuk ke dalam negara bangsa Arab ?,id,2.219,1.0,0.25,0.7,2.485,0,6.654
indonesian_content_4654,Dimana Kekaisaran Trebizond didirikan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_10066,Berapa jauh jangkauan yang dapat dilakukan oleh telegraf untuk mengirim pesan ?,id,0.219,2.0,0.417,0.636,2.565,0,5.837
indonesian_polar_348,Apakah Observatorium Bosscha dibuka untuk tempat wisata?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_content_6400,berapakaj jumlah metal/logam di tabel periodik?,id,0.219,0.0,0.167,0.833,2.079,0,3.298
indonesian_content_10290,siapakah orang tua Al-Musta'shim Billah?,id,1.219,0.0,0.0,0.714,2.303,0,4.236
indonesian_content_8436,kapankah Republik Demokratik Somali didirikan?,id,0.219,0.0,0.333,0.833,2.079,0,3.464
indonesian_content_6579,kapankah RPG diciptakan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_polar_83,apakah Wikipedia situs yang di akses secara gratis?,id,-0.482,1.0,1.0,0.556,2.398,1,4.472
indonesian_polar_109,apakah kerajaan romawi menggunakan bahasa Yunani?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_297,Adakah E-commerce termasuk teknologi Informasi?,id,0.518,1.0,0.5,0.833,2.079,1,4.93
indonesian_content_6465,Kapankah Sigmund Freud lahir ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_8113,Berapa suhu normal tubuh manusia sehat ?,id,-0.781,0.0,0.0,1.0,2.079,0,2.298
indonesian_polar_268,Apakah virus Parvovirus mematikan ?,id,-0.482,0.0,0.5,0.8,1.946,1,2.764
indonesian_polar_175,Apakah Tuberkulosis dapat menular?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564
indonesian_content_10942,Kapan Shanghai Transrapid dibuka umum?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_polar_328,bisakah baja berkarat?,id,-1.482,0.0,0.5,0.5,1.792,1,1.31
indonesian_polar_189,Apakah aplikasi VSCOCAM berbayar?,id,-0.482,0.0,0.5,0.8,1.946,1,2.764
indonesian_content_2668,berapakah jumlah kecamatan di kabupaten Solok Selatan?,id,0.219,0.0,0.0,0.75,2.303,0,3.272
indonesian_polar_365,apakah Badak jawa terancam punah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_61,Adakah waduk dapat dijadikan sumber air Irigasi?,id,1.518,1.0,0.5,0.75,2.303,1,6.071
indonesian_content_6987,Kapan Kazimierz II lahir?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_6746,Berapa populasi Sichuan?,id,-1.781,0.0,0.0,1.0,1.609,0,0.828
indonesian_polar_60,Apakah bisa Ular laut berperut kuning mematikan ?,id,1.518,1.0,0.375,0.75,2.303,1,5.946
indonesian_content_1484,Siapa nama vokalis The Beatles?,id,1.219,0.0,0.0,0.8,1.946,0,3.965
indonesian_polar_73,apakah Indonesia negara Islam terbesar di dunia?,id,1.518,0.0,0.0,0.75,2.303,1,4.571
indonesian_polar_240,apakah Sunan Kudus pernah menikah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_1534,Berapa lama Yoweri Kaguta Museveni menjabat presiden Uganda?,id,0.219,0.0,0.5,1.0,2.303,0,4.022
indonesian_content_6575,berapakah jumlah karakter wiracarita Mahabharata?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_polar_345,apakah Command and Conquer mempunyai sekuel?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_polar_206,Apakah Windows Explorer menggunakan Nama NetBIOS?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_116,Apakah Yamcha adalah tokoh antagonis ?,id,-0.482,0.0,0.0,0.667,2.079,1,2.264
indonesian_polar_398,Apakah karakter Avatar seorang laki laki?,id,0.518,0.0,0.0,0.571,2.197,1,3.286
indonesian_polar_24,apakah Marga Raja Basa adalah marga kerajaan?,id,0.518,0.0,0.0,0.75,2.303,1,3.571
indonesian_polar_49,Apakah Ferit Orhan Pamuk pernah meraih penghargaan?,id,0.518,0.0,1.0,0.875,2.303,1,4.696
indonesian_polar_317,Apakah Alamat IP versi 4 digunakan pada komputer?,id,0.518,0.0,0.75,0.667,2.398,1,4.333
indonesian_content_6479,Berapa luas Kabupaten Pemalang?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_353,Adakah Iran termasuk dalam Liga Arab?,id,0.518,1.0,0.5,0.714,2.197,1,4.929
indonesian_content_8737,Siapa pendiri Kastil Nottingham?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_polar_41,Apakah Kerajaan Mataram merupakan kerajaan Hindu ?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_14,apakah lelaki mempunyai hormon estrogen?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_164,Berapakah luas Kabupaten Kendal ?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_151,Aapakah merokok penyebab utama penyakit jantung koroner?,id,1.518,0.0,0.5,0.875,2.303,1,5.196
indonesian_polar_162,Apakah Albert Einstein‎ filsuf berasal dari Jerman?,id,-0.482,0.0,1.0,0.75,2.303,1,3.571
indonesian_content_10821,Kenapa Negeri Naga Guntur dikenal sebagai Negeri Naga Guntur?,id,0.219,0.0,0.5,0.889,2.398,0,4.006
indonesian_polar_204,apakah ada kerajaan di kota Singaraja?,id,0.518,0.0,0.5,0.714,2.197,1,3.929
indonesian_polar_310,"apakah Joseph Patrick ""Joe"" Kennedy mempunyai isteri?",id,-0.482,0.0,0.75,0.875,2.485,1,3.628
indonesian_polar_139,apakah limbah fosfat berbahaya bagi hewan?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_8625,tahun berapakah M.net didirikan?,id,-0.781,0.0,0.5,0.8,1.946,0,2.465
indonesian_polar_468,apakah nabi Isma'il pernah menikah?,id,0.518,0.0,0.75,0.857,2.303,1,4.428
indonesian_content_5565,Berapa lama Kerajaan Singhasari berkuasa ?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_content_8520,Berapa luas wilayah Probolinggo?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_306,Adakah proses Fotosintesis memerlukan cahaya matahari?,id,0.518,1.0,0.5,0.857,2.197,1,5.072
indonesian_content_10731,Kapan Avatar: The Legend of Aang pertama tayang di Indonesia?,id,1.219,0.0,0.667,0.9,2.565,0,5.351
indonesian_polar_51,apakah ada manusia yang tinggal di Kepulauan kutub Svalbard?,id,2.518,1.0,0.5,0.7,2.485,1,7.203
indonesian_content_6908,Apa yang dimaksud dengan cerita fiksi ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_91,Apakah Louis Braille adalah seorang tunanetra ?,id,-0.482,0.0,0.0,0.571,2.197,1,2.286
indonesian_polar_339,apakah jerman pernah menjuarai liga sepakbola dunia?,id,0.518,0.0,1.0,0.875,2.303,1,4.696
indonesian_polar_312,apakah komunikasi hewan bisa dipelajari oleh manusia?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_content_2077,Siapa pendiri Sekolah Tinggi Agama Islam Nahdlatul Ulama Temanggung?,id,3.219,0.0,0.0,0.889,2.398,0,6.506
indonesian_polar_67,Apakah Hirohito masih hidup?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_561,Apa yang dimaksud dengan kepercayaan?,id,0.219,1.0,0.333,0.4,1.946,0,3.898
indonesian_content_9299,Dimanakah Dinasti Jin berkuasa ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_9163,Apa yang dimaksud dengan aplikasi iOS?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_107,Apakah K'tut Tantri seorang penulis buku?,id,-0.482,0.0,0.0,0.75,2.398,1,2.666
indonesian_content_5759,Siapa ibu Yesus kristus?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_polar_180,apakah palem memiliki buah?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_322,apakah ada kerajaan yang berasal dari Jambi?,id,1.518,1.0,0.5,0.625,2.303,1,5.946
indonesian_content_8282,Kapan Penghormatan Leluhur perlu dilakukan?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_polar_221,Apaakh Nuzi nama daerah di Mesopotamia?,id,2.518,0.0,0.0,0.833,2.079,1,5.43
indonesian_content_3265,berapakah luas kota Al-Khader?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_44,Apakah musik keroncong terkenal sampai keluar negeri ?,id,-0.482,0.0,0.0,0.75,2.303,1,2.571
indonesian_polar_63,apakah kalsium termasuk mineral?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_355,Apakah orang yang mengeluarkan nifas dibolehkan melakukan hubungan suami istri?,id,1.518,1.0,0.5,0.818,2.565,1,6.401
indonesian_content_2421,Berapa jumlah kota di Venezuela?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_1724,dimanakah Yerusalem terletak?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_polar_35,Apakah Najelaa Shihab seorang dosen?,id,-0.482,0.0,0.0,0.667,2.079,1,2.264
indonesian_content_10595,Apa yang dimaksud dengan vestimentum ?,id,0.219,1.0,0.333,0.4,1.946,0,3.898
indonesian_polar_346,bisakah kita mengganti Alamat IP pada komputer personal kita?,id,-0.482,0.0,1.0,0.5,2.485,1,3.503
indonesian_polar_196,apakah Genghis Khan berasal dari Kekaisaran Mongol?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_250,Apakah Bebandung sebuah puisi?,id,-0.482,0.0,0.5,0.4,1.946,1,2.364
indonesian_polar_261,apakah bima termasuk karakter antagonis?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_8395,berapa lamakah Kekaisaran Mongolia berkuasa?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_content_2732,Pada umur berapa Muhammad diangkat menjadi nabi ?,id,-0.781,1.0,0.417,0.857,2.197,0,3.69
indonesian_content_9566,Siapakah yang menemukan benua Amerika?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_2550,Milik agama apakah Alkitab Ibrani?,id,0.219,0.0,0.0,0.667,2.079,0,2.965
indonesian_polar_92,Apakah Tempo memiliki majalah Elektronik?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_4892,berapa lamakh proses pembuatan drama seri Heroes?,id,2.219,0.0,0.0,1.0,2.197,0,5.416
indonesian_polar_368,Apakah watak Petruk seorang laki laki?,id,-0.482,0.0,0.0,0.571,2.197,1,2.286
indonesian_content_10984,Kapan Creative Eye Limited didirikan?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_content_7400,dimanakah letak Karang Penghalang Besar?,id,1.219,0.0,0.0,0.833,2.079,0,4.131
indonesian_polar_233,Apakah Intrusi air asin dapat membahayakan ekosistem laut?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_content_3890,Kapan Pengeboman Masjid Al-Rawdah terjadi ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_289,Apakah meminum Cherrybelle dapat menyebabkan kematian?,id,-0.482,1.0,0.5,0.714,2.197,1,3.929
indonesian_polar_471,Apakah Psikologi kognitif diperlukan dalam pendidikan anak TK?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_polar_126,Adakah matahari itu bintang?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564
indonesian_content_1765,Di kendaraan apakah dapat ditemukan mesin pembakaran dalam?,id,-0.781,0.0,0.5,0.556,2.398,0,2.673
indonesian_polar_370,apakah Pangeran Arya Jepara mempunyai anak?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_content_1790,dimankah gereja katolik tertua di jakarta?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_content_6667,dimanakah Santo Athanasius meninggal?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_1409,Adakah Rusia Negara yang berbatasan dengan Laut Hitam?,id,1.219,1.0,0.333,0.667,2.398,0,5.617
indonesian_polar_94,Adakah bendungan dapat dijadikan tempat rekreasi?,id,0.518,1.0,0.5,0.714,2.197,1,4.929
indonesian_content_2718,berapakah luas negara Islandia?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_443,apakah ikan Koi termasuk spesies ikan hias air tawar?,id,1.518,0.0,0.375,0.9,2.485,1,5.278
indonesian_content_7317,Siapa yang menemukan gitar pertama kali ?,id,0.219,1.0,0.333,0.667,2.079,0,4.298
indonesian_polar_246,Apakah pohon Weru memiliki buah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_9204,Siapa nama orang tua Dion Momongan?,id,1.219,0.0,0.0,0.833,2.079,0,4.131
indonesian_content_7541,berapakah besar planet Yupiter?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_295,Apakah pertunjukan Reog menggunakan musik latar?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_6713,Berapakah luas Samudra Atlantik ?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_3091,abad berapakah alat batu pertama kali diciptakan?,id,-0.781,0.0,0.667,0.875,2.303,0,3.064
indonesian_polar_208,Apakah Gen dapat mempengaruhi warna kulit?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_5250,Siapakah yang mendirikan organisasi PETA ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_293,apakah Tama masih hidup?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_1,Apakah Bosun sama dengan Nahkoda kapal?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_polar_388,apakah Michael Dell mendirikan perusahaan nya dengan menggunakan dana investor?,id,0.518,1.0,0.75,0.727,2.565,1,5.56
indonesian_content_10373,berapakah luas kota surakarta?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_3599,kapankah Singapura resmi didirikan sebagai negara?,id,-0.781,0.0,0.667,0.714,2.197,0,2.797
indonesian_polar_300,Apakah jamu secara medik adalah minuman yang sehat?,id,0.518,0.0,0.0,0.556,2.398,1,3.472
indonesian_polar_105,Apakah Binokular sebuah teleskop?,id,0.518,0.0,0.0,0.4,1.946,1,2.864
indonesian_content_3936,Siapa pemain utama Kekasih The Lovers?,id,1.219,0.0,0.0,0.833,2.079,0,4.131
indonesian_content_1857,berapakah luas Masjid Jami' Tuhfaturroghibin?,id,-0.781,0.0,0.0,0.833,2.197,0,2.249
indonesian_polar_258,Apakah film Dragon Ball Z diangkat dari anime ?,id,1.518,0.0,0.75,0.778,2.398,1,5.444
indonesian_polar_75,apakah Santo Fransiskus Xaverius masih hidup?,id,0.518,0.0,0.5,0.857,2.197,1,4.072
indonesian_polar_380,apakah bahasa Jawa Kuno masih digunakan?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_polar_457,apakah Dehidroepiandrosteron berbahaya bagi manusia?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_content_9540,pernahkah Kaisar Qianlong menikah?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_4832,berapakah sekuel The Amazing Spider-Man?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_content_4335,kapankah klub bola manchester united didirikan?,id,1.219,0.0,0.333,0.857,2.197,0,4.606
indonesian_polar_118,apakah Kapal Putih sebuah kapal perang?,id,-0.482,0.0,0.0,0.571,2.197,1,2.286
indonesian_content_3777,Dimana Formula 1 kedua diadakan ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_25,Apakah Masjid Al-Aqsa dan Kubah Batu termasuk situs-situs suci Yerusalem?,id,0.518,0.0,0.75,0.818,2.565,1,4.651
indonesian_content_437,siapakah pencipta sistem Berlin S-Bahn?,id,1.219,0.0,0.0,0.667,2.079,0,3.965
indonesian_polar_164,Apakah makanan bisa tengik sebelum tanggal kedaluarsa?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_polar_323,Apakah depresi membahayakan kesehatan?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_469,Apakah Ijmak termasuk Ijtihad?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_129,apakah badak hewan omnivora?,id,0.518,0.0,0.0,0.6,1.946,1,3.064
indonesian_content_9375,Bagaimanakah sistem pemerintahan di China ?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_content_7393,Dari manakah sumber air Irigasi?,id,0.219,0.0,0.0,0.5,2.079,0,2.798
indonesian_polar_474,Apakah Roehana Koeddoes pernah meraih penghargaan ?,id,-0.482,0.0,1.0,0.857,2.197,1,3.572
indonesian_polar_404,Apakah penggunaan kondom dapat mencegah HIV/AIDS?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_5475,Berapa simbol dalam Ukiran batu di Val Camonica?,id,0.219,0.0,0.0,0.75,2.303,0,3.272
indonesian_polar_303,Apakah Skype memiliki fitur Panggilan konferensi?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_polar_23,Apakah Gunung Tandikat termasuk gunung api aktif ?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_polar_193,apakah rusia mempunyai bom nuklir?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_291,apakah all of Duty: Black Ops II mempunyai sekuel?,id,1.518,0.0,0.75,0.8,2.565,1,5.633
indonesian_content_5442,dimanakah Max Stirner dilahirkan?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_88,apakah candi borobudur terletak di Provinsi Jawa Tengah?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_polar_65,pernahkah amerika mengalami krisis ekonomi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_2586,Siapa ketua unit Legiun Asing Prancis?,id,2.219,0.0,0.0,0.833,2.079,0,5.131
indonesian_content_4579,Mengapa ajaran Setanisme menolak tuhan?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_polar_442,Apakah Vihara Buddhagaya terletak di Indonesia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_127,apakah Bruce Lee murid dari Ip Man?,id,0.518,0.0,0.0,0.75,2.303,1,3.571
indonesian_content_11500,berapa lamakah yang diperlukan untuk memanen tembakau?,id,0.219,2.0,0.333,0.714,2.197,0,5.463
indonesian_content_11572,Kapan buku Stardust diterbitkan di Inggris?,id,-0.781,0.0,0.5,0.833,2.079,0,2.631
indonesian_polar_66,apakah Deinococcus radiodurans terdapat dalam hewan?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_7457,berapakah luas Kabupaten Sekadau?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_52,Apakah Rosela dapat dijadikan minuman Jus?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_9458,Dimana Paus Fransiskus lahir ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_352,apakah cahaya matahari meberikan efek pada proses pigmentasi?,id,-0.482,0.0,1.0,0.778,2.398,1,3.694
indonesian_content_1604,Bagaimana konsep tuhan dalam Teologi apofatis?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131
indonesian_content_11469,siapakah pemimpin Kekaisaran Bizantium yang terlama?,id,0.219,1.0,0.167,0.571,2.197,0,4.154
indonesian_polar_15,apakah Belanda masuk dalam Perang Dunia I?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_391,Apakah Meningitis bisa disembuhkan?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564
indonesian_polar_390,apakah kerajaan Persia terletak di negara Iran?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_content_9854,berapakah jumlah episode iCarly ?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_446,Apakah Nokia PC Suite memerlukan kabel sambungan?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_polar_449,apakah Pulau Anak Krakatau memiliki gunung api ?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_polar_270,Apakah orang yang mengeluarkan nifas boleh melakukan hubungan suami istri?,id,0.518,1.0,0.625,0.727,2.565,1,5.435
indonesian_content_4649,berapakah luas Nikaragua?,id,-0.781,0.0,0.0,0.75,1.792,0,1.761
indonesian_content_122,Kapankah Islam masuk ke Indonesia?,id,-0.781,0.0,0.5,0.667,2.079,0,2.465
indonesian_polar_266,apakah penyakit Diabetes melitus disebabkan oleh garis keturunan?,id,0.518,0.0,0.375,0.778,2.398,1,4.069
indonesian_polar_438,Apakah Ikan pari manta membahayakan manusia?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_content_8373,Di umur berapa Kenneth Joseph Alford mulai menjadi pemusik?,id,0.219,1.0,0.417,0.889,2.398,0,4.923
indonesian_content_10291,dimanakah Mangkunegara IX dilahirkan?,id,-0.781,0.0,0.333,0.6,1.946,0,2.098
indonesian_content_5334,Siapakah tokoh utama dalam serial The Simpsons ?,id,1.219,0.0,0.0,0.625,2.303,0,4.147
indonesian_polar_427,Apakah Joule merupakan satuan energi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_399,kapankah Naruto masuk dalam siaran tv Indonesia?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_101,Apakah obat sakit kepala dapat menyababkan kantuk?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_content_950,Kapan Pertempuran Okinawa terjadi?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_36,Siapa pendiri Poltekkes Semarang?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_polar_199,apakah Sekolah pintar atau smart school ada di Indonesia?,id,0.518,0.0,0.75,0.7,2.485,1,4.453
indonesian_content_8379,Kapan orangtua Kaisar Konstantinus Agung menikah?,id,1.219,0.0,0.333,1.0,2.079,0,4.631
indonesian_polar_309,apakah ada kerajaan Minangkabau?,id,-0.482,0.0,0.5,0.8,1.946,1,2.764
indonesian_content_4958,sinetron apakah yang pertama diperankan oleh Andriani Marshanda?,id,0.219,1.0,0.5,0.667,2.398,0,4.784
indonesian_content_3940,Di manakah pusat pemerintahan Dinasti Ayyubiyyah?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_polar_147,provinsi jawa apakah yang terpadat tahun 2015?,id,1.518,1.0,0.5,0.5,2.303,1,5.821
indonesian_content_5665,kapankah Rising Star Indonesia dimulai pertama kali?,id,0.219,0.0,0.5,0.875,2.303,0,3.897
indonesian_polar_256,apakah Kerajaan Medang sebuah kerajaan Hindu?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
