unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
ko_polar_195,정신의 어떠한 형태가 등장하고 그것들이 어떠한 연결 방식으로 잇달아 나타나는가?,ko,0.182,0.0,0.111,0.7,2.485,1,3.478
ar_content_58,أم أنها تكلفة قياسية أو تعرفة مسبقة الدفع؟,ar,-0.43,0.0,0.0,0.556,2.398,0,2.524
ru_content_492,Кто-нибудь знает что случилось с Paper Manufacturing?,ru,-0.712,1.0,0.417,0.286,2.197,0,3.188
ar_polar_17,هل تشهد سيناء حرباً جديدة بين مصر وإسرائيل؟,ar,-0.593,0.0,0.4,0.667,2.398,1,2.872
ko_polar_25,비평의 기술방식에 따라 비평은 어떠한 방식으로 기술할 것인가?,ko,-0.326,1.0,0.222,0.875,2.303,1,4.074
ko_content_82,그러면 임화가 말하는 인물과 환경의 조화란 과연 무엇인가?,ko,0.227,1.0,0.333,0.75,2.303,0,4.613
en_polar_589,air asia flight attendant?,en,-0.86,0.0,0.0,1.0,1.792,1,1.932
ar_content_49,وإذا كنا لا نريد للحوار الفلسطيني أن ينتهي لهذه النتيجة، فإن الفصائل الأثنتى عشرة ليس عليها سوى التفكير في إجابة سؤال واحد فقط هو: كيف تتحول أحرف كتابة البيانات الختامية إلى فعل حقيقي على أرض الواقع؟,ar,0.67,1.0,0.667,0.488,3.807,0,6.632
ar_content_39,"صديقة قريبة منه باغتته حين أخبرها بإشهاره إسلامه قبل أيام بقولها""حقيقي؟",ar,1.05,1.0,0.8,0.4,3.135,0,6.385
ru_polar_130,Есть ли польза от секса в 13 лет?,ru,-0.45,0.0,0.2,0.5,2.303,1,2.553
ru_content_529,Что мне сделать если даже запахи и остались?,ru,0.24,1.0,0.5,0.375,2.303,0,4.418
ar_content_6,حتى لا يعاني شعب مصر من تأخر وصول القمح الروماني إلى موانينا؟!,ar,-0.472,0.0,0.8,0.615,2.773,0,3.716
ru_polar_165,Нужно ли сохранять такие цветы на зиму или выбрасывать?,ru,0.086,1.0,0.4,0.556,2.398,1,4.44
ja_polar_42,玉置氏は信者ではないのか?,ja,-0.087,0.0,0.0,0.333,2.398,1,2.644
id_content_123,"Kenapa marah, kenapa murka?",id,-0.211,0.0,0.3,1.0,1.946,0,3.035
ru_content_332,Вот сыллка на фрагмент этот: vm.tiktok.com/ZSxje1xw/ Какая это серия?,ru,0.705,0.0,0.0,0.333,2.485,0,3.523
fi_content_59,Oliko hän varmasti tietoinen mitä teki?,fi,-0.321,1.0,0.2,0.5,2.079,0,3.458
en_content_219,How do I take care of my newborn baby fish?,en,0.212,0.0,0.667,0.6,2.485,0,3.964
fi_polar_109,Pitäisikö varsinaissuomalaisia ammattioppilaitoksia yhdistää?,fi,-0.341,0.0,0.2,0.75,1.792,1,2.401
ko_content_16,우리나라 국회의원선거가 왜 이 모양 이 꼴입니까?,ko,0.132,0.0,0.667,0.714,2.197,0,3.71
fi_content_110,Miten oppiminen toimi valtion ja kirkon intressien välineenä?,fi,0.022,0.0,0.6,0.875,2.303,0,3.8
ar_content_20, تعني أنه لا يرتدي الملابس الخاصة بالسجن؟,ar,-0.055,1.0,0.5,0.556,2.485,0,4.486
ko_polar_159,항상성이 곧 가이아 모델에서 예측되는 논리적인 귀결일까?,ko,0.293,1.0,0.278,1.0,2.197,1,4.768
fi_content_133,"Kuitenkin se on jotain, mitä nainen ei tunne passaukseksi, jos asia olisi päinvastoin - miksiköhän?",fi,1.187,2.0,0.8,0.5,2.944,0,7.431
ar_content_2,"و""الوفد"" تسأل الحكومة المصرية أين الحقيقة في هذه التصريحات المعلنة يوم 16/2 الحالي من جانب إسرائيل بشأن الغاز الطبيعي؟!",ar,0.468,0.0,0.6,0.636,3.332,0,5.036
id_content_80,"Kalo Nadya sakit, siapa yang akan mengurus mereka?",id,-0.163,1.0,0.4,0.375,2.398,0,4.01
fi_content_1,Mitä minä ihan oikeasti puhun?,fi,0.129,0.0,0.6,0.6,1.946,0,3.275
ar_polar_12,"هل هناك في هذه ""اللحظة"" مشروع تغييري آخر في المنطقة؟",ar,1.24,0.0,0.0,0.4,2.639,1,4.279
en_polar_310,Anyone know a release date?,en,-0.443,0.0,0.333,0.6,1.946,1,2.436
fi_content_26,PIKKUVAIMO: Mitä sä naurat?,fi,0.213,0.0,0.4,0.5,1.946,0,3.059
ru_content_555,Как можно узнать еще больше информации?,ru,-0.445,1.0,0.25,0.833,2.079,0,3.717
id_polar_210,"Lalu yang menjadi pertanyaan besar adalah, mungkinkah Yesus berdua-duaan dengan wanita pezina?",id,0.152,1.0,0.583,0.538,2.773,1,5.046
id_content_252,Jika elektron tidak jadi jatuh ke-pusatnya apa yang terjadi?,id,0.122,1.0,0.6,0.444,2.398,0,4.564
en_polar_612,Want a great burger?,en,-0.193,0.0,0.167,0.75,1.792,1,2.516
ru_content_196,Как можно купить это?,ru,-1.045,1.0,0.25,0.75,1.792,0,2.747
ko_content_48,역사적 현실을 통해 배우지 않는다면 이론의 할 일이란 도대체 무엇이란 말인가?,ko,-0.501,1.5,0.208,0.818,2.565,0,4.59
ko_polar_164,인물값 하느라고 치맛자락에 못된 남자들 감싸고 다니다가 순결 잃은 상처 때문에 꿈을 버린 걸까?,ko,-0.117,1.0,0.278,0.786,2.773,1,4.72
fi_polar_104,"Juhlaseksiä, arkiseksiä - onko niillä eroa?",fi,0.242,1.0,0.0,0.6,2.197,1,4.039
ru_polar_134,"Мне отправляют антидепрессант, будут ли в сдэк проверять содержимое?",ru,0.211,0.0,0.6,0.556,2.485,1,3.852
ru_polar_16,Отмечались ли случаи заражения бешенством от белки?,ru,-0.664,0.0,0.4,0.714,2.197,1,2.647
ja_polar_37,ではJBSには“統一教会”との認識はあったということか?,ja,0.913,1.0,0.5,0.412,3.045,1,5.87
ko_content_50,그러면 무엇을 전하는 신앙인가?,ko,-0.535,1.0,0.25,0.5,1.792,0,3.007
ko_content_72,옐친의 포고령에 대해서는 어떻게 생각하는가?,ko,-0.951,0.0,0.333,0.8,1.946,0,2.128
ru_content_25,и самое главное для кого?,ru,-0.045,0.0,0.0,0.2,1.946,0,2.101
ko_content_265,혹은 어떻게 해서 자신이 자기 의식임을 자각하게끔 될까?,ko,0.227,1.0,0.222,0.625,2.303,0,4.377
ru_content_162,А как же защита персональных данных?,ru,-0.645,0.0,0.0,0.667,2.079,0,2.101
ar_content_37,لحرب شرق أوسطية؟,ar,-0.722,0.0,0.0,0.75,1.792,0,1.82
ja_polar_32,他だとkawara cafeくらいでしょうか?,ja,-0.212,1.0,0.0,0.375,2.303,1,3.466
en_polar_261,Are you selling burgers up and down the east coast?,en,0.251,0.0,0.5,0.4,2.485,1,3.636
ja_polar_3,そうですか。,ja,-0.712,0.0,0.0,0.333,1.609,1,1.23
ru_content_612,"Кто придумал, как создали и кто поет в песне гобафон?",ru,-0.045,0.0,0.389,0.6,2.565,0,3.509
en_content_348,What's going on dude?,en,-0.844,0.0,0.5,0.4,1.946,0,2.002
id_content_111,"Sekarang, siapa yang menolak Partai Komunis ini?",id,-0.378,1.0,0.4,0.571,2.303,0,3.896
fi_polar_77,"”Kuulostaa kivalta, mutta eikö tuo ole aika kallista?”",fi,1.421,0.0,0.4,0.5,2.565,1,4.886
ko_polar_34,어떠한 계급과 어떠한 계급과의 평등이냐?,ko,-0.29,0.0,0.056,0.8,1.946,1,2.512
id_polar_12,Dia lalu bertanya apakah negeri kita pernah berperang?,id,0.402,1.0,0.5,0.667,2.398,1,4.967
id_content_218,Kapankah kalian bisa menang?,id,0.122,0.0,0.4,0.4,1.946,0,2.868
ru_polar_92,Можно ли как-то сделать её чёрной?,ru,-0.564,1.0,0.5,0.667,2.079,1,3.682
ko_content_145,그렇다면 앞으로 산업활동에 필요한 노동력의 수요와 공급은 어떤 상황이 될 것인가?,ko,0.099,1.0,0.333,0.727,2.565,0,4.724
en_content_105,"Do we have a sense for how many we can reach, how many we can't and where they are?",en,0.077,1.0,0.583,0.4,3.135,0,5.195
ja_polar_2,"貴市および貴財団では,本申入にかかる事実が判っても,今後もAPTFによる使用を許可し続けるのですか。",ja,0.681,1.0,0.2,0.517,3.497,1,5.895
ja_polar_49,地区予選で敗者復活戦に回った雪辱を果たせるか。,ja,-0.462,1.0,0.5,0.615,2.708,1,4.361
fi_content_113,Mihin niitä kelaatteja sitten käytetään?,fi,-0.121,0.0,0.6,0.6,1.946,0,3.025
ko_polar_51,헌법상 권한대행은 대통령 유고시 최고회의가 결정하는 것 아닌가?,ko,0.103,1.0,0.667,1.0,2.303,1,5.073
ko_polar_82,난 정말로 그 애매모호한 한계를 넘어선 마땅한 범법자가 되고 만 것일까?,ko,0.36,2.0,0.167,0.727,2.565,1,5.819
en_polar_84,Name of specific Hibachi restaurant in Chicago?,en,-0.027,0.0,0.0,0.714,2.197,1,2.884
ja_content_27,皆さんもインドアエンタメを楽しむ際のお供に、いかがですか?,ja,-0.179,1.0,0.2,0.6,2.89,0,4.511
ja_polar_38,"特に個人ページに関して言えば,今後ユビキタス社会が進んでいけば,リアルの世界の行動タイムラインに集約されていくんじゃないでしょうか。",ja,0.97,1.25,0.542,0.5,3.638,1,6.9
ru_content_458,Есть идеи как поймать ее?,ru,-0.795,1.0,0.25,0.8,1.946,0,3.201
ko_polar_116,현재생활을 영위해나가는 데 있어서 통 반장으로부터 주민들이 어떠한 도움을 받고 있는가?,ko,0.16,1.0,0.333,0.818,2.565,1,4.876
ar_content_29,فهل يستطيع شيراك اقناع بوش بضرورة التحرك وممارسة الضغوط المطلوبة، لكي توافق اسرائيل على تطبيق توصيات لجنة ميتشل الأميركية؟,ar,-0.389,1.0,0.6,0.591,3.219,0,5.021
en_content_331,"Hmmm, she says, Then why are you calling here, we don't go past broad?",en,0.656,0.0,0.222,0.467,2.996,0,4.341
ja_content_9,民間に運営を任せてはいかがでしょうか。,ja,-0.505,1.0,0.8,0.4,2.485,0,4.18
ru_polar_63,Будут ли трудности поездкой?,ru,-0.831,0.0,0.0,0.5,1.792,1,1.461
en_content_177,What are you doing to the least of the people?,en,-0.344,0.0,0.5,0.3,2.485,0,2.941
ar_polar_13,"هل لا تزال ""الوطنية العربية"" قادرة على الخروج من رجعيتها الحالية كمجرد قوة دفاع عن اوضاع قائمة مفلسة... لكي يكون ممكنا مواجهة السياسة الاميركية بما هو قادر على كسر وحدانية مشروعها التغييري؟",ar,0.193,1.0,0.8,0.472,3.761,1,6.226
en_content_59,Which airlines should I look into and when should I buy my ticket?,en,0.156,0.0,0.583,0.385,2.708,0,3.832
id_content_228,Mengapa engkau lari diam-diam dan mengakali aku?,id,-0.378,0.0,0.6,0.571,2.197,0,2.99
ru_polar_54,Обязаны ли меня поселить по ксероксу?,ru,-0.564,1.0,0.4,0.5,2.079,1,3.415
fi_polar_14,"Ovatko naiset siis todella mustasukkaisia toisistaan, vaan yrittävätkö he vain selvitä kuolaavien käpyaivojensa kanssa minimaalisella häpeän määrällä?",fi,0.117,1.0,0.4,0.706,2.996,1,5.219
ja_polar_10,"では,霊芝は免疫システムの病気であるリューマチにもよいのでしょうか?",ja,0.726,1.0,0.0,0.412,2.996,1,5.134
ko_polar_142,아니라면 애초부터 한국 역사의 독자성을 처음부터 무시할 목적으로 위와 같은 잘못을 범한 것인가?,ko,0.543,1.0,0.389,0.846,2.708,1,5.486
ja_polar_45,本気で譲ってほしいという人はいるのかしらん?,ja,-0.394,1.0,0.5,0.417,2.639,1,4.162
ko_polar_24,세계 각국이 간통죄를 없앤다고 우리마저 그래서 되겠습니까?,ko,-0.54,0.0,0.333,0.857,2.197,1,2.847
ar_polar_20,هل بات حقهم الإلهي بارتداء عباءة أفضل فريقٍ في العالم غير مضمون؟,ar,1.907,0.0,0.6,0.643,2.773,1,5.923
ko_polar_123,당신도 잘 알지 않는가?,ko,-0.707,0.0,0.333,0.75,1.792,1,2.168
ar_content_22, كيف تنظر إلى صدام حسين؟,ar,-0.305,0.0,0.4,0.2,2.079,0,2.374
ja_content_21,具体的には、どのようなことが行われるのか。,ja,0.023,1.0,0.8,0.308,2.773,0,4.904
en_content_298,what are you having problems with?,en,0.256,0.0,0.333,0.333,2.079,0,3.001
fi_polar_69,Voiko äiti olla omin päin ottanut sen käyttöönsä?,fi,0.564,0.0,0.8,0.625,2.303,1,4.292
id_polar_213,Konstankah interval PR?,id,-0.765,0.0,0.0,0.75,1.792,1,1.777
ko_content_174,그러나 누가 아리스토텔레스와 엠페도클레스를 의심했겠는가?,ko,0.299,0.0,0.5,0.4,1.946,0,3.145
ko_content_42,소위 남한의 PDR이란 무엇인가?,ko,-0.535,0.0,0.333,1.0,1.792,0,2.59
id_content_6,"Bagaimana nasib Maya, Naomy dan Ryan?",id,-0.078,0.0,0.0,0.833,2.197,0,2.952
ar_polar_9, هل ستشارك الأمم المتحدة في محاكمات صدام حسين وبقية أعضاء النظام السابق؟,ar,-0.631,0.0,0.6,0.571,2.833,1,3.373
en_content_395,whose better looking ?,en,-0.344,0.0,0.0,0.5,1.792,0,1.948
ko_content_107,그러면 이들은 왜 관광을 하는가?,ko,0.299,0.0,0.667,0.6,1.946,0,3.512
ko_content_78,그러나 우리에게 뻬레스트로이카와 자유는 누가 주었는가?,ko,0.599,0.0,0.667,0.5,2.079,0,3.845
ru_content_132,"Почему считаете, что молока стало меньше и малыш не наедается?",ru,0.177,1.0,0.5,0.6,2.565,0,4.842
fi_content_89,Kuka oli Ison-Britannian kuningatar Viktorian aviomies?,fi,-0.321,0.0,0.0,0.667,2.079,0,2.425
ko_content_125,그러면 이 두 게임에서 장종훈 선수의 타율은 얼마일까?,ko,0.227,0.0,0.5,0.625,2.303,0,3.655
id_polar_209,Ingin menikmati foto di layar yang lebih besar?,id,-0.527,0.0,0.167,0.625,2.303,1,2.568
ja_polar_11,天ざるではちょっと多いかな?,ja,-0.497,0.0,0.0,0.5,2.303,1,2.306
ja_content_8,これ以上何を望むというのか?,ja,-0.769,1.0,0.6,0.333,2.398,0,3.562
en_content_398,how can you get wifi anywhere 24/7 on your apple ipod 8gb?,en,0.887,0.0,1.0,0.5,2.833,0,5.22
ja_polar_17,仕事では孤独、プライベートは意外と華やかということか。,ja,-0.045,1.0,0.0,0.538,2.773,1,4.266
ko_polar_182,오너르 콜린스 하버 쪽으로 간 펭귄들이 그렇게 남아있는 무리인가?,ko,-0.415,1.0,0.222,0.889,2.398,1,4.094
ja_polar_14,こんなことできない?,ja,-1.212,0.0,0.25,0.5,1.792,1,1.33
ru_polar_91,Есть ли еще грибы в лесу?,ru,-0.564,0.0,0.4,0.667,2.079,1,2.582
fi_polar_107,– Etkö usko?,fi,-1.008,0.0,0.0,0.5,1.609,1,1.101
ru_content_111,А что вы могли бы посоветовать для нормализации стула?,ru,-0.17,1.0,0.417,0.444,2.398,0,4.089
id_content_188,Mengapa Ibu Pertiwi belum juga bisa menjadi mercusuar dunia?,id,0.622,0.0,1.0,0.778,2.398,0,4.798
ru_content_544,Что привлекает в Ученом как в человеке каждую из них?,ru,0.288,0.0,0.667,0.3,2.485,0,3.74
ar_content_47,وإذا كان الدولار قد انخفض بنسبة 20% مقابل العملات الأوروبية الأخرى وخاصة اليورو والإسترليني فإن السؤال الذي يدور الآن ما أثر هذا الانخفاض على السوق المصري؟,ar,1.009,1.5,0.467,0.531,3.526,0,7.033
en_content_251,What are good places to eat brunch at? ?,en,-0.63,1.0,0.5,0.5,2.398,0,3.768
ja_polar_33,スポーツを頑張っている子供たちにランクをつけるような言動ができるのでしょうか?,ja,-0.434,1.0,0.438,0.474,3.045,1,4.523
ja_content_10,その審査ではどのような資料と基準で許可されたのでしょうか。,ja,0.136,1.0,0.8,0.278,2.996,0,5.21
ja_content_40,党内のどこに歴史的正当性があるのだろうか？,ja,0.19,0.0,0.8,0.385,2.708,0,4.083
en_polar_474,Did your vet take radiographs (x-rays)?,en,-0.193,0.0,0.333,0.714,2.485,1,3.339
en_polar_463,Is there any tricks I could use?,en,-0.36,1.0,0.25,0.429,2.197,1,3.516
ko_polar_150,시간에 종말이 있을 수 있을까?,ko,-0.79,0.0,0.0,1.0,1.946,1,2.156
ru_content_85,"""Что с тобой случится?— сказали ему.",ru,-0.245,0.0,0.333,0.333,2.398,0,2.819
ko_content_212,가이아 모델은 어떤 점에서 이제까지의 생물 지구 화학적 모델들과 다를까?,ko,0.576,0.0,0.0,0.9,2.485,0,3.961
id_content_220,"Allahku, Allahku, mengapa Engkau meninggalkan aku?",id,0.837,0.0,1.0,0.5,2.485,0,4.822
ja_content_25,"どういう人のどういう夢かはさておき,夢の中に出てくる寺社って,こんな感じなんじゃないだろうか?",ja,-0.009,1.0,0.2,0.481,3.434,0,5.106
id_polar_96,"Bukankah kami ini dianggapnya sebagai orang asing, karena ia telah menjual kami?",id,0.209,1.0,0.667,0.286,2.833,1,4.995
en_polar_454,"a degu, a rat, a mouse, a hamster or a guinea pig?",en,1.534,0.0,0.0,0.5,2.833,1,4.867
en_content_358,Is this how your clients usually evaluate these properties?,en,-0.594,1.0,0.5,0.556,2.398,0,3.86
ru_content_478,Единственными насущными вопросами были: как противостоять влиянию ночи?,ru,-0.474,0.0,0.333,0.875,2.398,0,3.132
en_polar_110,Does this reappropriation lead to or originate from the same place?,en,-0.093,0.0,0.5,0.455,2.565,1,3.427
ru_polar_83,"Рост 168 см, какой размер свитшота будет выбрать правильнее, и подойдёт ли размер 44/46 RUS?",ru,-0.093,2.0,0.4,0.533,2.944,1,5.784
fi_content_60,Miksi hän käveli taas?,fi,-0.787,0.0,0.6,0.75,1.792,0,2.355
fi_polar_111,"”Voisiko vaimosi paremmin jos pyytäisit tätä lupaa tai kertoisit, että harrastat seksiä toisen naisen kanssa?",fi,-0.15,1.0,0.55,0.6,2.944,1,4.944
fi_content_68,- Keitä te olette ja miksi tungette tänne iltamyöhällä?,fi,-0.121,0.0,0.8,0.5,2.398,0,3.577
id_polar_127,"Hei, Jack tidak selalu kalah oleh Wilson kan?",id,0.33,0.0,1.0,0.5,2.398,1,4.228
en_polar_497,3. Is there too much mineral in the water?,en,-0.318,0.0,0.5,0.556,2.485,1,3.223
en_content_165,How are you making out on the revised version of the LOC?,en,-0.162,0.0,0.333,0.417,2.639,0,3.227
fi_polar_86,Söivätkö ritarit muuta kuin lihaa?,fi,-0.508,0.0,0.4,0.6,1.946,1,2.438
ja_polar_52,"“鶴”は統一教会教祖・文鮮明の妻,韓鶴子が由来か。",ja,0.86,0.0,0.0,0.667,2.996,1,4.523
fi_polar_27,Olenko minä se väärin pukeutunut?,fi,0.492,0.0,0.8,0.4,1.946,1,3.638
ja_content_16,日中間の首脳会談や、民間交流でも停止しているものがあるが、どう手をつけていくのか,ja,-0.354,1.0,0.4,0.538,3.367,0,4.951
ru_content_505,Что может быть причиной этого и как исправить?,ru,-0.045,1.0,0.417,0.5,2.303,0,4.175
en_polar_567,Have you had any knowledgement about pearl pigment.?,en,-0.479,0.0,0.333,0.5,2.303,1,2.657
id_content_141,Apa yang terjadi jika Yellowstone meletus?,id,-0.078,2.0,0.4,0.5,2.079,0,4.901
ru_polar_131,Готов ли организм девочки к сексу в таком возрасте?,ru,-0.164,0.0,0.0,0.556,2.398,1,2.79
ko_content_13,"언제 어떤 암초에 걸릴는지 모르는데, 누가 안개 자욱한 바다를 향해하려 하겠습니까?",ko,-0.201,0.0,0.25,0.636,2.639,0,3.324
fi_content_93,Ei kai kukaan kaipaa sinne takaisin?,fi,-0.321,0.0,0.6,0.667,2.079,0,3.025
ru_polar_142,"И правилен ли перевод предложения ""Я бегу на помощь подруге""?",ru,-0.164,0.0,0.6,0.6,2.639,1,3.675
ko_content_245,이런 상태에서 어떻게 노동자들이 기업의 주인된 자세로 일을 할 수가 있다는 말인가?,ko,0.435,1.0,0.333,0.917,2.639,0,5.324
ru_polar_5,Есть ли крыша над головой?,ru,-0.664,0.0,0.4,0.6,1.946,1,2.282
ko_polar_11,우리 정부의 능력으로는 도저히 할 수 없는 일도 해낼 수 있다고 말도 안되는 헛소리를 하는 사람이 대통령이 돼서 되겠습니까?,ko,-0.207,1.0,0.25,0.895,3.045,1,4.983
id_polar_238,Akankah dia menemukan kebahagiaan yang selama ini dia dambakan?,id,0.346,1.0,0.583,0.3,2.485,1,4.714
ru_polar_93,"Можно ли в The division начать дополнение ""выживание"" без прохождения компании?",ru,-0.064,1.0,0.5,0.545,2.708,1,4.689
ko_content_52,우리는 어떤 근거에서 그들을 광신이라고 말할 수 있는가?,ko,-0.201,0.0,0.278,0.75,2.303,0,3.13
fi_polar_45,- Piilotitko veneen hyvin?  Juho kysyi.,fi,0.242,0.0,0.4,1.0,2.197,1,3.839
ja_content_2,"飲んで頭痛とか出たら,どうしたらいいんですか?",ja,-0.163,2.0,0.467,0.357,2.833,0,5.494
ja_polar_19,私を犯罪の構成要件を満たす刑法犯として告発するために110番通報したんじゃなかったのか?,ja,0.603,1.0,0.833,0.321,3.401,1,6.158
en_content_195,Blue Planet: Who's afraid of Big Bad Wolf?,en,-0.094,0.0,0.0,0.667,2.485,0,3.058
fi_polar_17,PIKKUVAIMO: Saadaanko sitten varmasti pronssia?,fi,-0.008,0.0,0.6,1.0,2.079,1,3.671
ru_content_371,"Вот теперь, спустя ещё месяц стояния в шкафу, мне стало интересно: ""А что собственно за субстанция у меня поселилась?""",ru,0.955,0.0,0.5,0.526,3.258,0,5.239
id_content_10,Bagaimana manusia sebagai individu dapat masuk ke dalam suatu hubungan dengan Allah?,id,0.486,0.0,0.6,0.5,2.639,0,4.225
fi_content_122,"Kuka niihin pystyy vaikuttamaan, jos ei ministeri?",fi,-0.287,1.0,0.4,0.571,2.303,0,3.987
ru_content_359,Что это за фигня?,ru,-0.045,0.0,0.0,0.25,1.792,0,1.997
id_polar_235,"Bisakah Superboy mendapati cinta, menyembuhkan penyakit adiknya dan sekaligus menyelamatkan jakarta dari kejahatan?",id,-0.17,0.0,0.556,0.667,2.89,1,3.943
ja_polar_9,警察は摘発しないのか?,ja,-0.045,0.0,0.75,0.286,2.197,1,3.188
ru_polar_75,"Хочу поменять его на что-то чёрное, стоит ли?",ru,-0.021,1.0,0.333,0.5,2.398,1,4.21
id_content_223,"Berapa perkiraan omzet penjualan dari seorang marketing yang memiliki pengalaman kerjanya 3,5 tahun?",id,-0.185,1.0,0.4,0.643,2.773,0,4.631
fi_content_12,Miten sitten saavuttaisimme tämän seksuaalisen itseluottamuksen?,fi,-0.321,0.0,0.6,0.833,2.079,0,3.191
fi_polar_44,- Eikö se ole selvää?  parrakas ryöväri ärähti.,fi,-0.008,0.0,0.2,0.571,2.398,1,3.161
id_polar_261,"Lagi apakah sangkut pautmu dengan Aku, hai Tirus dan Sidon dan seluruh wilayah Filistin?",id,0.102,0.0,0.0,0.5,2.944,1,3.546
id_polar_51,"Iye, wah foto kopian-ku, mau kalian lihat saya?",id,-0.098,0.0,0.5,0.333,2.565,1,3.3
fi_content_19,Kuinka se on mahdollista?,fi,-0.121,0.0,0.0,0.5,1.792,0,2.171
ru_polar_24,Так можно ли это все назвать аллергией?,ru,-0.498,1.0,0.5,0.571,2.197,1,3.77
ko_polar_45,종교에 삼위일체가 있고 우주 구성에도 삼계가 있는가 하면 불교에서는 삼세의 인연을 말하고 있지 않습니까?,ko,0.114,0.0,0.333,0.714,2.773,1,3.934
ja_content_6,これがどれだけすごいことなのか。,ja,-0.519,0.0,0.0,0.222,2.398,0,2.101
id_content_107,Maka bagaimana sebuah sistem prosesor tunggal dapat menjalankan multi-proses?,id,0.872,0.0,0.8,0.667,2.398,0,4.737
ko_polar_152,우리가 그릇된 결론을 끌어내도록 결정할 수도 있지 않을까?,ko,-0.469,1.0,0.167,0.625,2.303,1,3.626
ru_content_311,Чем опасны волны на море в Австралии?,ru,-0.545,0.0,0.0,0.571,2.197,0,2.223
ru_polar_124,Можно ли писать знак корня над интегралом?,ru,-0.498,1.0,0.4,0.714,2.197,1,3.813
ru_content_516,Подскажите как называется эта модель кроссовок adidas?,ru,-0.712,0.0,0.25,0.714,2.197,0,2.449
ru_content_684,Что это и как от него избавиться?,ru,0.621,0.0,0.5,0.286,2.197,0,3.604
ko_content_209,도대체 어떻게 박테리아와 나무와 동물들이 적절한 환경 조건을 결정하기 위하여 회의를 개최할 수 있겠는가?,ko,1.106,1.0,0.389,0.714,2.773,0,5.982
ko_polar_88,혹은 철학이 종교의 일종인가?,ko,-0.04,0.0,0.5,0.75,1.792,1,3.002
ko_polar_3,자녀를 위해서 젖은 앞치마로 반평생을 사시지 않았느냐?,ko,-0.374,1.0,0.25,0.714,2.197,1,3.787
en_polar_455,Royal Caribbean or Carnival cruise?,en,-0.443,0.0,0.0,0.8,1.946,1,2.303
fi_polar_50,Onko tämän asian tiimoilta tullut teille valituksia?,fi,-0.174,0.0,0.6,0.429,2.197,1,3.052
en_polar_33,Could you run those additional post-id's?,en,0.64,0.0,0.333,0.571,2.303,1,3.847
ko_content_61,깔끔하고 말쑥한 동화의 차림새는 무엇보다도 소년 소녀들의 마음의 빛이요 모습이라고 생각되지 않는지요?,ko,0.071,0.0,0.167,0.667,2.639,0,3.544
ar_content_43,إذا وصفوني بالخيانة فهل تستبعد أن أقول إنهم جهلاء؟,ar,-0.139,1.0,0.6,0.308,2.708,0,4.477
ko_content_100,"특히 노자의 사상은 다른 무엇보다도 우선 ""도의 가르침"" 이 아닌가?",ko,2.354,1.0,0.333,0.9,2.639,0,7.226
en_content_269,What do you think of these photos?,en,-0.344,0.0,0.5,0.286,2.197,0,2.639
ru_content_64,— Что?— глухо в подушку отозвался он.,ru,0.355,0.0,0.5,0.5,2.398,0,3.753
ko_content_56,동물이 소년 소녀의 성장과 무슨 직접적인 관계가 있겠습니까?,ko,0.513,1.0,0.0,0.75,2.303,0,4.566
ru_content_51,А что для вас настоящее счастье?,ru,0.555,0.0,0.0,0.333,2.079,0,2.967
en_polar_347,Is there any cure for mouse poison?,en,-0.36,0.0,0.333,0.571,2.197,1,2.741
ko_content_33,도시의 경관을 도시의 얼굴이라고 한다면 눈빛에 해당하는 것은 무엇일까?,ko,-0.701,1.0,0.25,0.778,2.398,0,3.725
fi_polar_21,Oliko Helsingissä tehty päätös sittenkin hätiköity?,fi,-0.008,1.0,0.4,0.833,2.079,1,4.304
ko_content_264,의식이란 어떻게 해서 자기 의식이 될까?,ko,0.199,0.0,0.25,0.667,2.079,0,3.195
ja_polar_12,日本の高野山カフェや坊主バーは大丈夫でしょうか。,ja,-0.484,0.0,0.0,0.583,2.639,1,2.738
ko_content_152,이 이상한 생물체가 찾고 싶어하는 게 어떤 성운입니까?,ko,-0.773,2.0,0.133,0.875,2.303,0,4.538
ru_content_178,Солнце и море - что ещё надо для хорошего настроения?,ru,0.205,0.0,0.5,0.667,2.485,0,3.857
fi_content_134,Miten saada nainen nauttimaan arkiseksistä?,fi,-0.871,1.0,0.4,1.0,1.946,0,3.475
id_polar_208,Berhasilkah Ali memperjuangkan rasa cintanya kepada Jamilah?,id,-0.321,1.0,0.417,0.6,2.485,1,4.181
id_content_158,Indy bilang ada apa mereka menyuruhnya datang?,id,-0.592,1.5,0.3,0.625,2.303,0,4.136
ko_content_202,도대체 어떻게 우리들은 이처럼 자연스럽게 가이아의 한 부분으로 동화될 수 있을까?,ko,0.999,0.0,1.0,0.636,2.565,0,5.2
fi_polar_63,Vieläkö Bosniaan pystyy antamaan avustusta?,fi,-0.508,1.0,0.4,1.0,1.946,1,3.838
ar_content_62,"وماذا عن الأحزاب في ماذا, في الحقوق التاريخية؟",ar,-0.305,0.0,0.0,0.333,2.485,0,2.513
ru_polar_18,Используете ли пустышку?,ru,-0.664,0.0,0.4,0.667,1.609,1,2.012
ko_polar_122,온 세계가 나의 것이 아니냐?,ko,-0.54,0.0,0.0,0.8,1.946,1,2.206
