experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,ja,single_submetric,avg_subordinate_chain_len,,1,mse,0.0609127692878246
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,1,mse,0.09516510615746177
probe,ja,single_submetric,avg_verb_edges,,1,mse,0.0771239548921585
probe,ja,single_submetric,avg_verb_edges,mean_control,1,mse,0.11215053250392275
probe,ja,single_submetric,lexical_density,,1,mse,0.0731611028313636
probe,ja,single_submetric,lexical_density,mean_control,1,mse,0.07071076581875478
probe,ja,single_submetric,n_tokens,,1,mse,0.0255968384444713
probe,ja,single_submetric,n_tokens,mean_control,1,mse,0.06440862019856768
probe,ja,single_submetric,avg_links_len,,2,mse,0.1204281076788902
probe,ja,single_submetric,avg_links_len,mean_control,2,mse,0.11767000000000001
probe,ja,single_submetric,avg_max_depth,,2,mse,0.0821623727679252
probe,ja,single_submetric,avg_max_depth,mean_control,2,mse,0.09217666666666667
probe,ja,single_submetric,avg_subordinate_chain_len,,2,mse,0.0635760277509689
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,2,mse,0.09127
probe,ja,single_submetric,avg_verb_edges,,2,mse,0.0828094407916069
probe,ja,single_submetric,avg_verb_edges,mean_control,2,mse,0.11913333333333333
probe,ja,single_submetric,lexical_density,,2,mse,0.0737929716706276
probe,ja,single_submetric,lexical_density,mean_control,2,mse,0.07711333333333333
probe,ja,single_submetric,n_tokens,,2,mse,0.0290420111268758
probe,ja,single_submetric,n_tokens,mean_control,2,mse,0.05084666666666666
probe,ja,single_submetric,avg_links_len,,3,mse,0.1221283823251724
probe,ja,single_submetric,avg_links_len,mean_control,3,mse,0.1295216952761014
probe,ja,single_submetric,avg_max_depth,,3,mse,0.0882632657885551
probe,ja,single_submetric,avg_max_depth,mean_control,3,mse,0.09842230131228762
probe,ja,single_submetric,avg_subordinate_chain_len,,3,mse,0.0590804666280746
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,3,mse,0.10633717725674309
probe,ja,single_submetric,avg_verb_edges,,3,mse,0.0765583291649818
probe,ja,single_submetric,avg_verb_edges,mean_control,3,mse,0.11740872015555698
probe,ja,single_submetric,lexical_density,,3,mse,0.0800110697746276
probe,ja,single_submetric,lexical_density,mean_control,3,mse,0.07985388487577433
probe,ja,single_submetric,n_tokens,,3,mse,0.0263379272073507
probe,ja,single_submetric,n_tokens,mean_control,3,mse,0.06900875022013976
probe,ja,single_submetric,avg_links_len,,4,mse,0.1200387701392173
probe,ja,single_submetric,avg_links_len,mean_control,4,mse,0.1336844116449356
probe,ja,single_submetric,avg_max_depth,,4,mse,0.0762334316968917
probe,ja,single_submetric,avg_max_depth,mean_control,4,mse,0.0980431164304415
probe,ja,single_submetric,avg_subordinate_chain_len,,4,mse,0.0561864264309406
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,4,mse,0.11564030498266216
probe,ja,single_submetric,avg_verb_edges,,4,mse,0.0748949125409126
probe,ja,single_submetric,avg_verb_edges,mean_control,4,mse,0.11958409100770946
probe,ja,single_submetric,lexical_density,,4,mse,0.0835638716816902
probe,ja,single_submetric,lexical_density,mean_control,4,mse,0.07811615367730454
probe,ja,single_submetric,n_tokens,,4,mse,0.0231060031801462
probe,ja,single_submetric,n_tokens,mean_control,4,mse,0.068718367566665
probe,ja,single_submetric,avg_links_len,,5,mse,0.1121820136904716
probe,ja,single_submetric,avg_links_len,mean_control,5,mse,0.12647385398546848
probe,ja,single_submetric,avg_max_depth,,5,mse,0.079129472374916
probe,ja,single_submetric,avg_max_depth,mean_control,5,mse,0.09574657926956809
probe,ja,single_submetric,avg_subordinate_chain_len,,5,mse,0.0548652149736881
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,5,mse,0.1032575815916061
probe,ja,single_submetric,avg_verb_edges,,5,mse,0.0751803591847419
probe,ja,single_submetric,avg_verb_edges,mean_control,5,mse,0.11395290990670516
probe,ja,single_submetric,lexical_density,,5,mse,0.0727887824177742
probe,ja,single_submetric,lexical_density,mean_control,5,mse,0.07493602981170013
probe,ja,single_submetric,n_tokens,,5,mse,0.0226230304688215
probe,ja,single_submetric,n_tokens,mean_control,5,mse,0.06577997282147403
probe,ja,single_submetric,avg_max_depth,,6,mse,0.0780809670686721
probe,ja,single_submetric,avg_max_depth,mean_control,6,mse,0.0965353300174077
probe,ja,single_submetric,avg_subordinate_chain_len,,6,mse,0.0534081868827343
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,6,mse,0.10171662022670107
probe,ja,single_submetric,avg_verb_edges,,6,mse,0.0699759572744369
probe,ja,single_submetric,avg_verb_edges,mean_control,6,mse,0.1156917611757914
probe,ja,single_submetric,lexical_density,,6,mse,0.0762015953660011
probe,ja,single_submetric,lexical_density,mean_control,6,mse,0.07367696613073343
probe,ja,single_submetric,n_tokens,,6,mse,0.0225693825632333
probe,ja,single_submetric,n_tokens,mean_control,6,mse,0.06734425077835714
probe,ja,single_submetric,avg_links_len,,6,mse,0.11351
probe,ja,single_submetric,avg_links_len,mean_control,6,mse,0.12568729619185123
probe,ja,single_submetric,avg_links_len,,7,mse,0.1149685680866241
probe,ja,single_submetric,avg_links_len,mean_control,7,mse,0.11702135950326915
probe,ja,single_submetric,avg_max_depth,,7,mse,0.0762530788779258
probe,ja,single_submetric,avg_max_depth,mean_control,7,mse,0.09115452816088992
probe,ja,single_submetric,avg_subordinate_chain_len,,7,mse,0.0597088374197483
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,7,mse,0.09805443137884136
probe,ja,single_submetric,avg_verb_edges,,7,mse,0.0754621624946594
probe,ja,single_submetric,avg_verb_edges,mean_control,7,mse,0.11445020635922747
probe,ja,single_submetric,lexical_density,,7,mse,0.0706911087036132
probe,ja,single_submetric,lexical_density,mean_control,7,mse,0.0698937798539797
probe,ja,single_submetric,n_tokens,,7,mse,0.0260278265923261
probe,ja,single_submetric,n_tokens,mean_control,7,mse,0.06363250191013017
probe,ja,single_submetric,avg_links_len,,8,mse,0.1178128272294998
probe,ja,single_submetric,avg_links_len,mean_control,8,mse,0.11763967325290037
probe,ja,single_submetric,avg_max_depth,,8,mse,0.0729724615812301
probe,ja,single_submetric,avg_max_depth,mean_control,8,mse,0.08432859927415844
probe,ja,single_submetric,avg_subordinate_chain_len,,8,mse,0.065618947148323
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,8,mse,0.0976470684011777
probe,ja,single_submetric,avg_verb_edges,,8,mse,0.0791218653321266
probe,ja,single_submetric,avg_verb_edges,mean_control,8,mse,0.11475792030493415
probe,ja,single_submetric,lexical_density,,8,mse,0.0708199813961982
probe,ja,single_submetric,lexical_density,mean_control,8,mse,0.07256003220876052
probe,ja,single_submetric,n_tokens,,8,mse,0.0292928293347358
probe,ja,single_submetric,n_tokens,mean_control,8,mse,0.06346540898084634
probe,ja,single_submetric,avg_links_len,,9,mse,0.1109576225280761
probe,ja,single_submetric,avg_links_len,mean_control,9,mse,0.12288120637337363
probe,ja,single_submetric,avg_max_depth,,9,mse,0.0718067288398742
probe,ja,single_submetric,avg_max_depth,mean_control,9,mse,0.08005221188068387
probe,ja,single_submetric,avg_subordinate_chain_len,,9,mse,0.0707067474722862
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,9,mse,0.09658548484245934
probe,ja,single_submetric,avg_verb_edges,,9,mse,0.083989031612873
probe,ja,single_submetric,avg_verb_edges,mean_control,9,mse,0.11455881843964255
probe,ja,single_submetric,lexical_density,,9,mse,0.0810408517718315
probe,ja,single_submetric,lexical_density,mean_control,9,mse,0.07455309977134063
probe,ja,single_submetric,n_tokens,,9,mse,0.0368961915373802
probe,ja,single_submetric,n_tokens,mean_control,9,mse,0.0634830531974633
probe,ja,single_submetric,avg_links_len,,10,mse,0.1003631800413131
probe,ja,single_submetric,avg_links_len,mean_control,10,mse,0.1171676938732465
probe,ja,single_submetric,avg_max_depth,,10,mse,0.1029680743813514
probe,ja,single_submetric,avg_max_depth,mean_control,10,mse,0.09336585054794944
probe,ja,single_submetric,avg_subordinate_chain_len,,10,mse,0.0848574861884117
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,10,mse,0.10424492011467612
probe,ja,single_submetric,avg_verb_edges,,10,mse,0.0861581563949585
probe,ja,single_submetric,avg_verb_edges,mean_control,10,mse,0.11491077889998746
probe,ja,single_submetric,lexical_density,,10,mse,0.0931921824812889
probe,ja,single_submetric,lexical_density,mean_control,10,mse,0.08172775059938427
probe,ja,single_submetric,n_tokens,,10,mse,0.0516686402261257
probe,ja,single_submetric,n_tokens,mean_control,10,mse,0.06972947468360259
probe,ja,single_submetric,avg_links_len,,11,mse,0.1196135506033897
probe,ja,single_submetric,avg_links_len,mean_control,11,mse,0.13625164330005646
probe,ja,single_submetric,avg_max_depth,,11,mse,0.0755893737077713
probe,ja,single_submetric,avg_max_depth,mean_control,11,mse,0.09302098800738647
probe,ja,single_submetric,avg_subordinate_chain_len,,11,mse,0.0698991566896438
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,11,mse,0.10383825004100795
probe,ja,single_submetric,avg_verb_edges,,11,mse,0.087736502289772
probe,ja,single_submetric,avg_verb_edges,mean_control,11,mse,0.12392346064249671
probe,ja,single_submetric,lexical_density,,11,mse,0.0804912969470024
probe,ja,single_submetric,lexical_density,mean_control,11,mse,0.07169788082440688
probe,ja,single_submetric,n_tokens,,11,mse,0.0361350812017917
probe,ja,single_submetric,n_tokens,mean_control,11,mse,0.06736538186669346
probe,ja,single_submetric,avg_links_len,,12,mse,0.0923734530806541
probe,ja,single_submetric,avg_links_len,mean_control,12,mse,0.09997264047463729
probe,ja,single_submetric,avg_max_depth,,12,mse,0.088368646800518
probe,ja,single_submetric,avg_max_depth,mean_control,12,mse,0.08763366937637324
probe,ja,single_submetric,avg_subordinate_chain_len,,12,mse,0.0941087678074836
probe,ja,single_submetric,avg_subordinate_chain_len,mean_control,12,mse,0.09160218636194861
probe,ja,single_submetric,avg_verb_edges,,12,mse,0.0992142707109451
probe,ja,single_submetric,avg_verb_edges,mean_control,12,mse,0.10554690659046172
probe,ja,single_submetric,lexical_density,,12,mse,0.0678023844957351
probe,ja,single_submetric,lexical_density,mean_control,12,mse,0.06668927768866216
probe,ja,single_submetric,n_tokens,,12,mse,0.0626653879880905
probe,ja,single_submetric,n_tokens,mean_control,12,mse,0.06482314318418496
probe,ko,complexity,,,1,mse,0.020859083160758
probe,ko,complexity,,mean_control,1,mse,0.0436942763626575
probe,ko,complexity,,,2,mse,0.0412877649068832
probe,ko,complexity,,mean_control,2,mse,0.054354867587486866
probe,ko,complexity,,,3,mse,0.0428705997765064
probe,ko,complexity,,mean_control,3,mse,0.052588079124689026
probe,ko,complexity,,,4,mse,0.0351872779428958
probe,ko,complexity,,mean_control,4,mse,0.054571377734343174
probe,ko,complexity,,,5,mse,0.03677823767066
probe,ko,complexity,,mean_control,5,mse,0.05420294155677157
probe,ko,complexity,,,6,mse,0.0325689874589443
probe,ko,complexity,,mean_control,6,mse,0.051552662005027096
probe,ko,complexity,,,7,mse,0.030590770766139
probe,ko,complexity,,mean_control,7,mse,0.044910571227471
probe,ko,complexity,,,8,mse,0.0291423294693231
probe,ko,complexity,,mean_control,8,mse,0.04203059524297711
probe,ko,complexity,,,9,mse,0.0293541885912418
probe,ko,complexity,,mean_control,9,mse,0.043808348476886666
probe,ko,complexity,,,10,mse,0.0235272143036127
probe,ko,complexity,,mean_control,10,mse,0.039390256007512364
probe,ko,complexity,,,11,mse,0.0264441836625337
probe,ko,complexity,,mean_control,11,mse,0.04044817263881364
probe,ko,complexity,,,12,mse,0.0350822620093822
probe,ko,complexity,,mean_control,12,mse,0.036695577204227364
probe,ko,question_type,,,1,accuracy,0.6363636363636364
probe,ko,question_type,,mean_control,1,accuracy,0.5
probe,ko,question_type,,,2,accuracy,0.6818181818181818
probe,ko,question_type,,mean_control,2,accuracy,0.5
probe,ko,question_type,,,3,accuracy,0.6636363636363637
probe,ko,question_type,,mean_control,3,accuracy,0.5
probe,ko,question_type,,,4,accuracy,0.6545454545454545
probe,ko,question_type,,mean_control,4,accuracy,0.5
probe,ko,question_type,,,5,accuracy,0.7181818181818181
probe,ko,question_type,,mean_control,5,accuracy,0.5
probe,ko,question_type,,,6,accuracy,0.7181818181818181
probe,ko,question_type,,mean_control,6,accuracy,0.5
probe,ko,question_type,,,7,accuracy,0.7454545454545455
probe,ko,question_type,,mean_control,7,accuracy,0.5
probe,ko,question_type,,,8,accuracy,0.7545454545454545
probe,ko,question_type,,mean_control,8,accuracy,0.5
probe,ko,question_type,,,9,accuracy,0.7636363636363637
probe,ko,question_type,,mean_control,9,accuracy,0.5
probe,ko,question_type,,,10,accuracy,0.7636363636363637
probe,ko,question_type,,mean_control,10,accuracy,0.5
probe,ko,question_type,,,11,accuracy,0.7363636363636363
probe,ko,question_type,,mean_control,11,accuracy,0.5
probe,ko,question_type,,,12,accuracy,0.7
probe,ko,question_type,,mean_control,12,accuracy,0.5
probe,ko,single_submetric,avg_links_len,,1,mse,0.030929684638977
probe,ko,single_submetric,avg_links_len,mean_control,1,mse,0.0328331999480724
probe,ko,single_submetric,avg_max_depth,,1,mse,0.0198741070926189
probe,ko,single_submetric,avg_max_depth,mean_control,1,mse,0.0407021343708038
probe,ko,single_submetric,avg_subordinate_chain_len,,1,mse,0.0521598830819129
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,1,mse,0.061263076961040434
probe,ko,single_submetric,avg_verb_edges,,1,mse,0.0356099382042884
probe,ko,single_submetric,avg_verb_edges,mean_control,1,mse,0.03548672919472053
probe,ko,single_submetric,lexical_density,,1,mse,0.0660724565386772
probe,ko,single_submetric,lexical_density,mean_control,1,mse,0.06936179101467127
probe,ko,single_submetric,n_tokens,,1,mse,0.0756575167179107
probe,ko,single_submetric,n_tokens,mean_control,1,mse,0.08824104815721506
probe,ko,single_submetric,avg_links_len,,2,mse,0.0404766164720058
probe,ko,single_submetric,avg_links_len,mean_control,2,mse,0.04958666666666667
probe,ko,single_submetric,avg_max_depth,,2,mse,0.020173467695713
probe,ko,single_submetric,avg_max_depth,mean_control,2,mse,0.046753333333333334
probe,ko,single_submetric,avg_subordinate_chain_len,,2,mse,0.050424788147211
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,2,mse,0.06294666666666666
probe,ko,single_submetric,avg_verb_edges,,2,mse,0.0350981354713439
probe,ko,single_submetric,avg_verb_edges,mean_control,2,mse,0.03498666666666667
probe,ko,single_submetric,lexical_density,,2,mse,0.0630161613225936
probe,ko,single_submetric,lexical_density,mean_control,2,mse,0.06475
probe,ko,single_submetric,n_tokens,,2,mse,0.0830518379807472
probe,ko,single_submetric,n_tokens,mean_control,2,mse,0.12168666666666667
probe,ko,single_submetric,avg_links_len,,3,mse,0.0415422096848487
probe,ko,single_submetric,avg_links_len,mean_control,3,mse,0.05061621467272437
probe,ko,single_submetric,avg_max_depth,,3,mse,0.0374086685478687
probe,ko,single_submetric,avg_max_depth,mean_control,3,mse,0.04290636753042537
probe,ko,single_submetric,avg_subordinate_chain_len,,3,mse,0.0509296506643295
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,3,mse,0.0626636184751987
probe,ko,single_submetric,avg_verb_edges,,3,mse,0.0364569351077079
probe,ko,single_submetric,avg_verb_edges,mean_control,3,mse,0.0353052380184332
probe,ko,single_submetric,lexical_density,,3,mse,0.0640430822968483
probe,ko,single_submetric,lexical_density,mean_control,3,mse,0.06444719309608136
probe,ko,single_submetric,n_tokens,,3,mse,0.1040000841021537
probe,ko,single_submetric,n_tokens,mean_control,3,mse,0.11809926728407537
probe,ko,single_submetric,avg_links_len,,4,mse,0.0366133861243724
probe,ko,single_submetric,avg_links_len,mean_control,4,mse,0.051551955441633844
probe,ko,single_submetric,avg_max_depth,,4,mse,0.032289870083332
probe,ko,single_submetric,avg_max_depth,mean_control,4,mse,0.05470120534300801
probe,ko,single_submetric,avg_subordinate_chain_len,,4,mse,0.0489450097084045
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,4,mse,0.0752037465572357
probe,ko,single_submetric,avg_verb_edges,,4,mse,0.0351976826786994
probe,ko,single_submetric,avg_verb_edges,mean_control,4,mse,0.0359606047471364
probe,ko,single_submetric,lexical_density,,4,mse,0.0615457072854042
probe,ko,single_submetric,lexical_density,mean_control,4,mse,0.0630495982865492
probe,ko,single_submetric,n_tokens,,4,mse,0.0967989638447761
probe,ko,single_submetric,n_tokens,mean_control,4,mse,0.12331343938906984
probe,ko,single_submetric,avg_links_len,,5,mse,0.033348124474287
probe,ko,single_submetric,avg_links_len,mean_control,5,mse,0.0449381917715072
probe,ko,single_submetric,avg_max_depth,,5,mse,0.0315771587193012
probe,ko,single_submetric,avg_max_depth,mean_control,5,mse,0.04366959383090333
probe,ko,single_submetric,avg_subordinate_chain_len,,5,mse,0.047496348619461
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,5,mse,0.06450559323032694
probe,ko,single_submetric,avg_verb_edges,,5,mse,0.0349695347249507
probe,ko,single_submetric,avg_verb_edges,mean_control,5,mse,0.034823330740133863
probe,ko,single_submetric,lexical_density,,5,mse,0.0661089718341827
probe,ko,single_submetric,lexical_density,mean_control,5,mse,0.07257742931445436
probe,ko,single_submetric,n_tokens,,5,mse,0.0939671099185943
probe,ko,single_submetric,n_tokens,mean_control,5,mse,0.11560244361559546
probe,ko,single_submetric,avg_links_len,,6,mse,0.0310896541923284
probe,ko,single_submetric,avg_links_len,mean_control,6,mse,0.042076590160528775
probe,ko,single_submetric,avg_max_depth,,6,mse,0.0276023428887128
probe,ko,single_submetric,avg_max_depth,mean_control,6,mse,0.050186191995938566
probe,ko,single_submetric,avg_subordinate_chain_len,,6,mse,0.0498454086482524
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,6,mse,0.07260547578334804
probe,ko,single_submetric,avg_verb_edges,,6,mse,0.0353699326515197
probe,ko,single_submetric,avg_verb_edges,mean_control,6,mse,0.03584244102239603
probe,ko,single_submetric,lexical_density,,6,mse,0.0739116892218589
probe,ko,single_submetric,lexical_density,mean_control,6,mse,0.06882863740126287
probe,ko,single_submetric,n_tokens,,6,mse,0.0901838243007659
probe,ko,single_submetric,n_tokens,mean_control,6,mse,0.11290568361679709
probe,ko,single_submetric,avg_links_len,,7,mse,0.0279224552214145
probe,ko,single_submetric,avg_links_len,mean_control,7,mse,0.035695907970269426
probe,ko,single_submetric,avg_max_depth,,7,mse,0.0270395912230014
probe,ko,single_submetric,avg_max_depth,mean_control,7,mse,0.0449210219085216
probe,ko,single_submetric,avg_subordinate_chain_len,,7,mse,0.0701858550310134
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,7,mse,0.06708638866742446
probe,ko,single_submetric,avg_verb_edges,,7,mse,0.0359925255179405
probe,ko,single_submetric,avg_verb_edges,mean_control,7,mse,0.03700837741295493
probe,ko,single_submetric,lexical_density,,7,mse,0.0640361309051513
probe,ko,single_submetric,lexical_density,mean_control,7,mse,0.07113616416851676
probe,ko,single_submetric,n_tokens,,7,mse,0.0814662650227546
probe,ko,single_submetric,n_tokens,mean_control,7,mse,0.096984455982844
probe,ko,single_submetric,avg_links_len,,8,mse,0.0271530374884605
probe,ko,single_submetric,avg_links_len,mean_control,8,mse,0.033094592392444604
probe,ko,single_submetric,avg_max_depth,,8,mse,0.0273426827043294
probe,ko,single_submetric,avg_max_depth,mean_control,8,mse,0.04308017591635383
probe,ko,single_submetric,avg_subordinate_chain_len,,8,mse,0.0645405501127243
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,8,mse,0.0715967590610186
probe,ko,single_submetric,avg_verb_edges,,8,mse,0.0359756201505661
probe,ko,single_submetric,avg_verb_edges,mean_control,8,mse,0.036168389022350304
probe,ko,single_submetric,lexical_density,,8,mse,0.0616003572940826
probe,ko,single_submetric,lexical_density,mean_control,8,mse,0.07058923194805776
probe,ko,single_submetric,n_tokens,,8,mse,0.0793796628713607
probe,ko,single_submetric,n_tokens,mean_control,8,mse,0.09353760629892345
probe,ko,single_submetric,avg_links_len,,9,mse,0.0317521393299102
probe,ko,single_submetric,avg_links_len,mean_control,9,mse,0.0382370104392369
probe,ko,single_submetric,avg_max_depth,,9,mse,0.0295674744993448
probe,ko,single_submetric,avg_max_depth,mean_control,9,mse,0.04569587608178453
probe,ko,single_submetric,avg_subordinate_chain_len,,9,mse,0.0630938112735748
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,9,mse,0.07115439822276427
probe,ko,single_submetric,avg_verb_edges,,9,mse,0.0354121699929237
probe,ko,single_submetric,avg_verb_edges,mean_control,9,mse,0.03543659423788383
probe,ko,single_submetric,lexical_density,,9,mse,0.0661622360348701
probe,ko,single_submetric,lexical_density,mean_control,9,mse,0.06717346360286071
probe,ko,single_submetric,n_tokens,,9,mse,0.0928330793976783
probe,ko,single_submetric,n_tokens,mean_control,9,mse,0.10657843202352517
probe,ko,single_submetric,avg_links_len,,10,mse,0.0274013169109821
probe,ko,single_submetric,avg_links_len,mean_control,10,mse,0.03304786359270406
probe,ko,single_submetric,avg_max_depth,,10,mse,0.0237853396683931
probe,ko,single_submetric,avg_max_depth,mean_control,10,mse,0.04266905287901553
probe,ko,single_submetric,avg_subordinate_chain_len,,10,mse,0.0534851104021072
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,10,mse,0.062242295593023265
probe,ko,single_submetric,avg_verb_edges,,10,mse,0.0361748710274696
probe,ko,single_submetric,avg_verb_edges,mean_control,10,mse,0.0350262137750784
probe,ko,single_submetric,lexical_density,,10,mse,0.0708438754081726
probe,ko,single_submetric,lexical_density,mean_control,10,mse,0.07456802576780316
probe,ko,single_submetric,n_tokens,,10,mse,0.0730271786451339
probe,ko,single_submetric,n_tokens,mean_control,10,mse,0.08904887735843657
probe,ko,single_submetric,avg_links_len,,11,mse,0.0286548007279634
probe,ko,single_submetric,avg_links_len,mean_control,11,mse,0.03517303988337513
probe,ko,single_submetric,avg_max_depth,,11,mse,0.0264132339507341
probe,ko,single_submetric,avg_max_depth,mean_control,11,mse,0.04257646699746443
probe,ko,single_submetric,avg_subordinate_chain_len,,11,mse,0.0568581968545913
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,11,mse,0.060591111580530765
probe,ko,single_submetric,avg_verb_edges,,11,mse,0.0361463837325573
probe,ko,single_submetric,avg_verb_edges,mean_control,11,mse,0.03487252568205194
probe,ko,single_submetric,lexical_density,,11,mse,0.0698117986321449
probe,ko,single_submetric,lexical_density,mean_control,11,mse,0.06931282579898829
probe,ko,single_submetric,n_tokens,,11,mse,0.0795047953724861
probe,ko,single_submetric,n_tokens,mean_control,11,mse,0.09444210678338998
probe,ko,single_submetric,avg_links_len,,12,mse,0.0292626731097698
probe,ko,single_submetric,avg_links_len,mean_control,12,mse,0.029555838555097535
probe,ko,single_submetric,avg_max_depth,,12,mse,0.0374904721975326
probe,ko,single_submetric,avg_max_depth,mean_control,12,mse,0.0383922693630059
probe,ko,single_submetric,avg_subordinate_chain_len,,12,mse,0.0526324398815631
probe,ko,single_submetric,avg_subordinate_chain_len,mean_control,12,mse,0.053895279765129034
probe,ko,single_submetric,avg_verb_edges,,12,mse,0.0343066491186618
probe,ko,single_submetric,avg_verb_edges,mean_control,12,mse,0.03419505183895424
probe,ko,single_submetric,lexical_density,,12,mse,0.0709849223494529
probe,ko,single_submetric,lexical_density,mean_control,12,mse,0.08151319871346153
probe,ko,single_submetric,n_tokens,,12,mse,0.065601147711277
probe,ko,single_submetric,n_tokens,mean_control,12,mse,0.06818694621324534
probe,ru,complexity,,,1,mse,0.0453902594745159
probe,ru,complexity,,mean_control,1,mse,0.0641187081734339
probe,ru,complexity,,,2,mse,0.0562731400132179
probe,ru,complexity,,mean_control,2,mse,0.07014598449071242
probe,ru,complexity,,,3,mse,0.0609100200235843
probe,ru,complexity,,mean_control,3,mse,0.07698557029167806
probe,ru,complexity,,,4,mse,0.0546297021210193
probe,ru,complexity,,mean_control,4,mse,0.06820406143863994
probe,ru,complexity,,,5,mse,0.0564550720155239
probe,ru,complexity,,mean_control,5,mse,0.06560966372489924
probe,ru,complexity,,,6,mse,0.0399154610931873
probe,ru,complexity,,mean_control,6,mse,0.06877950082222616
probe,ru,complexity,,,7,mse,0.054057203233242
probe,ru,complexity,,mean_control,7,mse,0.07098057866096492
probe,ru,complexity,,,8,mse,0.0592055805027484
probe,ru,complexity,,mean_control,8,mse,0.07279443492492037
probe,ru,complexity,,,9,mse,0.0555123947560787
probe,ru,complexity,,mean_control,9,mse,0.0764037991563479
probe,ru,complexity,,,10,mse,0.0673564225435257
probe,ru,complexity,,mean_control,10,mse,0.07494437197844182
probe,ru,complexity,,,11,mse,0.0618651211261749
probe,ru,complexity,,mean_control,11,mse,0.07121371726195014
probe,ru,complexity,,,12,mse,0.0469402223825454
probe,ru,complexity,,mean_control,12,mse,0.05245734130342796
probe,ru,question_type,,,1,accuracy,0.9090909090909092
probe,ru,question_type,,mean_control,1,accuracy,0.5
probe,ru,question_type,,,2,accuracy,0.9
probe,ru,question_type,,mean_control,2,accuracy,0.5
probe,ru,question_type,,,3,accuracy,0.9545454545454546
probe,ru,question_type,,mean_control,3,accuracy,0.5
probe,ru,question_type,,,4,accuracy,0.9636363636363636
probe,ru,question_type,,mean_control,4,accuracy,0.506060606060606
probe,ru,question_type,,,5,accuracy,0.9727272727272728
probe,ru,question_type,,mean_control,5,accuracy,0.5
probe,ru,question_type,,,6,accuracy,0.9454545454545454
probe,ru,question_type,,mean_control,6,accuracy,0.503030303030303
probe,ru,question_type,,,7,accuracy,0.9545454545454546
probe,ru,question_type,,mean_control,7,accuracy,0.5
probe,ru,question_type,,,8,accuracy,0.9636363636363636
probe,ru,question_type,,mean_control,8,accuracy,0.5
probe,ru,question_type,,,9,accuracy,0.9545454545454546
probe,ru,question_type,,mean_control,9,accuracy,0.5
probe,ru,question_type,,,10,accuracy,0.9636363636363636
probe,ru,question_type,,mean_control,10,accuracy,0.5
probe,ru,question_type,,,11,accuracy,0.9727272727272728
probe,ru,question_type,,mean_control,11,accuracy,0.5
probe,ru,question_type,,,12,accuracy,0.9636363636363636
probe,ru,question_type,,mean_control,12,accuracy,0.5
probe,ru,single_submetric,avg_links_len,,1,mse,0.0140526071190834
probe,ru,single_submetric,avg_links_len,mean_control,1,mse,0.018961063896616233
probe,ru,single_submetric,avg_max_depth,,1,mse,0.0164880044758319
probe,ru,single_submetric,avg_max_depth,mean_control,1,mse,0.025863879049817667
probe,ru,single_submetric,avg_subordinate_chain_len,,1,mse,0.0522162802517414
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,1,mse,0.058692584435144995
probe,ru,single_submetric,avg_verb_edges,,1,mse,0.0412128083407878
probe,ru,single_submetric,avg_verb_edges,mean_control,1,mse,0.049759916961193064
probe,ru,single_submetric,lexical_density,,1,mse,0.0410171337425708
probe,ru,single_submetric,lexical_density,mean_control,1,mse,0.04887374366323147
probe,ru,single_submetric,n_tokens,,1,mse,0.0055041536688804
probe,ru,single_submetric,n_tokens,mean_control,1,mse,0.012018720308939567
probe,ru,single_submetric,avg_links_len,,2,mse,0.0184061378240585
probe,ru,single_submetric,avg_links_len,mean_control,2,mse,0.019378433006207132
probe,ru,single_submetric,avg_max_depth,,2,mse,0.0179141536355018
probe,ru,single_submetric,avg_max_depth,mean_control,2,mse,0.024787097548445002
probe,ru,single_submetric,avg_subordinate_chain_len,,2,mse,0.0545010529458522
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,2,mse,0.05832870925466214
probe,ru,single_submetric,avg_verb_edges,,2,mse,0.0456964485347271
probe,ru,single_submetric,avg_verb_edges,mean_control,2,mse,0.053825685133536603
