experiment_id,source,model,task_type,is_control,control_index,layer,submetric,language,task,test_loss,test_mse,test_rmse,test_r2,val_loss,val_mse,val_rmse,val_r2,train_time,test_accuracy,test_f1,val_accuracy,val_f1
glot500_lm_probe_single_submetric_control2_avg_verb_edges_ru_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_verb_edges,ru,single_submetric,0.05346288425581796,0.05292161554098129,0.23004698550726826,-0.293063759803772,0.04930158630013466,0.051120560616254807,0.22609856394115999,-0.050289154052734375,56.95858097076416,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ko_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,ko,single_submetric,0.02484280868832554,0.02499810792505741,0.1581078996288845,-0.08631384372711182,0.018250724673271178,0.0194413885474205,0.13943237983847404,0.034021735191345215,44.907673358917236,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ko_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,ko,single_submetric,0.024771380637373244,0.02492576465010643,0.15787895569108135,-0.08317005634307861,0.01827083304524422,0.019474666565656662,0.13955166271190272,0.032368242740631104,44.90385293960571,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ko_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,ko,single_submetric,0.02414500686739172,0.024305451661348343,0.15590205791248665,-0.0562138557434082,0.018356265872716902,0.019587252289056778,0.13995446505580583,0.026774287223815918,44.50725817680359,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,fi,single_submetric,0.02314171088593347,0.023215889930725098,0.1523676144419315,-0.2800776958465576,0.019693665206432343,0.019721880555152893,0.14043461309503755,-0.14668643474578857,66.04352450370789,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,fi,single_submetric,0.022451242032860006,0.022523360326886177,0.15007784755548095,-0.24189293384552002,0.019148134626448154,0.019177187234163284,0.13848172166088665,-0.11501634120941162,59.191118240356445,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,fi,single_submetric,0.02316981926560402,0.02325139194726944,0.15248407112636206,-0.282035231590271,0.019746316131204367,0.01977362111210823,0.14061870825785674,-0.1496948003768921,59.496501207351685,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ar_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,ar,single_submetric,0.06012961752712727,0.05815572291612625,0.24115497696735652,-0.2556551694869995,0.05289550560216109,0.05057079717516899,0.22487951702004563,-0.03027045726776123,58.79960799217224,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ar_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,ar,single_submetric,0.058716215565800665,0.05681142583489418,0.23835147542000695,-0.2266300916671753,0.05244895008703073,0.05005147308111191,0.2237218654515287,-0.019690394401550293,56.942716121673584,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ar_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,ar,single_submetric,0.05505914017558098,0.053229574114084244,0.2307153530090363,-0.1492934226989746,0.05080855761965116,0.04840606823563576,0.22001379101237212,0.013831138610839844,58.87198042869568,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,ja,single_submetric,0.09681162610650063,0.09594815969467163,0.3097549994667909,-1.256591558456421,0.018369794202347595,0.018793409690260887,0.1370890575146714,-0.05416572093963623,65.94772171974182,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,ja,single_submetric,0.09497811521093051,0.09409645199775696,0.30675144987066805,-1.2130415439605713,0.018789793054262798,0.019249044358730316,0.13874092532029011,-0.07972335815429688,53.698856592178345,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ja_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,ja,single_submetric,0.10670333355665207,0.10581538081169128,0.32529276169581656,-1.4886572360992432,0.01999347812185685,0.02042560838162899,0.14291818772160872,-0.1457195281982422,53.356608152389526,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,en,single_submetric,0.008856333326548338,0.008785172365605831,0.093729250320302,0.05547177791595459,0.013387569785118103,0.01274634525179863,0.11289971324940834,0.042731285095214844,46.5965142250061,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,en,single_submetric,0.009384886029043369,0.009281416423618793,0.09634010807352664,0.0021185874938964844,0.013755365554243327,0.01320252101868391,0.11490222373254536,0.008471846580505371,67.65883541107178,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,en,single_submetric,0.008839662452893597,0.008742627687752247,0.09350201969878644,0.060045838356018066,0.013150811940431596,0.012557939626276493,0.11206221319551249,0.05688077211380005,59.67956590652466,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,id,single_submetric,0.031909137698156495,0.031736407428979874,0.17814715105490705,-0.429516077041626,0.04522104784846306,0.041818659752607346,0.2044961118276026,-0.13324546813964844,48.81770205497742,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,id,single_submetric,0.03463318704494408,0.03446325659751892,0.18564281994604295,-0.5523426532745361,0.048632750660181044,0.04467158019542694,0.2113565239007941,-0.2105569839477539,57.9259672164917,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,id,single_submetric,0.03455955535173416,0.03439170494675636,0.18545000659680863,-0.5491197109222412,0.0486855186522007,0.04488589987158775,0.21186292708161036,-0.21636486053466797,55.752021074295044,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ru_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_links_len,ru,single_submetric,0.016231066547334194,0.016197819262742996,0.12727065358024606,0.03842240571975708,0.028790118545293807,0.0287172794342041,0.1694617344246308,0.037783026695251465,45.4313530921936,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ru_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_links_len,ru,single_submetric,0.016780707452978407,0.01674143224954605,0.1293886867138934,0.006151020526885986,0.029087540134787558,0.029215574264526367,0.1709256395761805,0.02108687162399292,51.65300750732422,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ru_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_links_len,ru,single_submetric,0.016067499427923133,0.01604379527270794,0.1266641041207332,0.04756605625152588,0.028959596529603004,0.028735144063830376,0.16951443615170472,0.03718441724777222,45.646806955337524,,,,
glot500_lm_probe_question_type_ko_layer6,glot500,lm_probe,regression,False,,6.0,,ko,question_type,0.8269902297428676,,,,0.37753702998161315,,,,34.502798080444336,0.7090909090909091,0.7192982456140351,0.8611111111111112,0.8611111111111112
glot500_lm_probe_question_type_control1_ko_layer6,glot500,lm_probe,classification,True,1.0,6.0,,ko,question_type,0.6935704691069466,,,,0.6936344027519226,,,,17.871783018112183,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_ko_layer6,glot500,lm_probe,regression,True,3.0,6.0,,ko,question_type,0.6933533208710807,,,,0.6934142589569092,,,,17.80454444885254,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control2_ko_layer6,glot500,lm_probe,classification,True,2.0,6.0,,ko,question_type,0.6934082337788173,,,,0.6934679865837097,,,,18.18058180809021,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_fi_layer6,glot500,lm_probe,regression,False,,6.0,,fi,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_fi_layer6,glot500,lm_probe,classification,True,1.0,6.0,,fi,question_type,0.6932051011494228,,,,0.692599892616272,,,,25.634822607040405,0.5,0.0,0.5238095238095238,0.0
glot500_lm_probe_question_type_control3_fi_layer6,glot500,lm_probe,regression,True,3.0,6.0,,fi,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_fi_layer6,glot500,lm_probe,classification,True,2.0,6.0,,fi,question_type,0.6931761588369098,,,,0.6926878392696381,,,,32.65176844596863,0.5,0.0,0.5238095238095238,0.0
glot500_lm_probe_question_type_ar_layer6,glot500,lm_probe,regression,False,,6.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ar_layer6,glot500,lm_probe,regression,True,1.0,6.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control3_ar_layer6,glot500,lm_probe,regression,True,3.0,6.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_ar_layer6,glot500,lm_probe,classification,True,2.0,6.0,,ar,question_type,0.6887916445732116,,,,0.6922021508216858,,,,32.97153568267822,0.7142857142857143,0.0,0.5454545454545454,0.0
glot500_lm_probe_question_type_ja_layer6,glot500,lm_probe,regression,False,,6.0,,ja,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ja_layer6,glot500,lm_probe,classification,True,1.0,6.0,,ja,question_type,0.6946298182010651,,,,0.6934118072191874,,,,64.43784856796265,0.40217391304347827,0.0,0.4782608695652174,0.0
glot500_lm_probe_question_type_control3_ja_layer6,glot500,lm_probe,regression,True,3.0,6.0,,ja,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_ja_layer6,glot500,lm_probe,classification,True,2.0,6.0,,ja,question_type,0.6935178935527802,,,,0.69329967101415,,,,66.58474850654602,0.40217391304347827,0.0,0.4782608695652174,0.0
glot500_lm_probe_question_type_en_layer6,glot500,lm_probe,regression,False,,6.0,,en,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_en_layer6,glot500,lm_probe,classification,True,1.0,6.0,,en,question_type,0.6932797857693264,,,,0.6929013848304748,,,,25.610108613967896,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_en_layer6,glot500,lm_probe,classification,True,3.0,6.0,,en,question_type,0.6932361381394523,,,,0.6929697275161744,,,,32.674192905426025,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control2_en_layer6,glot500,lm_probe,classification,True,2.0,6.0,,en,question_type,0.693399463381086,,,,0.6928721189498901,,,,25.3403422832489,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_id_layer6,glot500,lm_probe,regression,False,,6.0,,id,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_id_layer6,glot500,lm_probe,classification,True,1.0,6.0,,id,question_type,0.6935313599450248,,,,0.6934882044792176,,,,21.260912656784058,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_id_layer6,glot500,lm_probe,regression,True,3.0,6.0,,id,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_id_layer6,glot500,lm_probe,classification,True,2.0,6.0,,id,question_type,0.6934569648333958,,,,0.6933922886848449,,,,21.29357600212097,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_ru_layer6,glot500,lm_probe,regression,False,,6.0,,ru,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ru_layer6,glot500,lm_probe,classification,True,1.0,6.0,,ru,question_type,0.693263760634831,,,,0.6925050854682923,,,,25.664189338684082,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_ru_layer6,glot500,lm_probe,regression,True,3.0,6.0,,ru,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_ru_layer6,glot500,lm_probe,classification,True,2.0,6.0,,ru,question_type,0.6933039852551052,,,,0.6924889564514161,,,,25.562806844711304,0.5,0.0,0.5,0.0
glot500_lm_probe_single_submetric_control1_n_tokens_ko_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,ko,single_submetric,0.06607790717056819,0.06554746627807617,0.25602239409488414,-0.5718601942062378,0.04299591705203056,0.04706105217337608,0.21693559452836705,-0.092032790184021,45.193094968795776,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ko_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,ko,single_submetric,0.06711709978325027,0.06660130620002747,0.25807228871001914,-0.5971317291259766,0.04263510834425688,0.046743933111429214,0.21620345305158567,-0.08467423915863037,44.9678521156311,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ko_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,ko,single_submetric,0.0717918047947543,0.07120921462774277,0.26685054736264413,-0.7076315879821777,0.04561612186953425,0.05009061098098755,0.22380931835155468,-0.16233253479003906,45.81487059593201,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_fi_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,fi,single_submetric,0.014241377556962627,0.014378773979842663,0.11991152563387167,-0.03994286060333252,0.018074771156534553,0.017995793372392654,0.13414840055845859,0.023145735263824463,65.88112759590149,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_fi_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,fi,single_submetric,0.014939640116478716,0.015081134624779224,0.1228052711603994,-0.09074103832244873,0.01868769689463079,0.018611952662467957,0.13642563051885798,-0.010300993919372559,58.33935046195984,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_fi_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,fi,single_submetric,0.014918262005916663,0.015059671364724636,0.12271785267321392,-0.08918869495391846,0.018703047884628177,0.018627263605594635,0.13648173359682472,-0.011132001876831055,59.31939387321472,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ar_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,ar,single_submetric,0.07576469033956527,0.07422497868537903,0.2724426153988745,0.00904935598373413,0.050322641928990684,0.051565706729888916,0.22708083743435709,0.007196545600891113,46.0686354637146,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ar_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,ar,single_submetric,0.07587426453828812,0.07441345602273941,0.2727882989109676,0.00653308629989624,0.05128889282544454,0.05240313708782196,0.22891731495852813,-0.008926630020141602,57.20266127586365,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ar_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,ar,single_submetric,0.07270304039120674,0.07135207206010818,0.26711808635902623,0.047404468059539795,0.04909190163016319,0.050198912620544434,0.22405113840492852,0.0335116982460022,58.28345704078674,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ja_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,ja,single_submetric,0.05759652890264988,0.05742211267352104,0.23962911482856386,0.037485480308532715,0.019425454859932263,0.01939556561410427,0.1392679633444256,0.029284954071044922,39.43785119056702,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ja_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,ja,single_submetric,0.05734404238561789,0.05724761635065079,0.2392647411355271,0.040410399436950684,0.01952797391762336,0.019488850608468056,0.1396024735041183,0.02461618185043335,66.66076612472534,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ja_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,ja,single_submetric,0.05830547337730726,0.05816955491900444,0.24118365392166285,0.02495676279067993,0.019812338054180145,0.01979932002723217,0.14071005659593833,0.009077668190002441,39.52637481689453,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_en_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,en,single_submetric,0.022775640711188316,0.02284819446504116,0.15115619228149788,-0.2079695463180542,0.032397221960127356,0.034487366676330566,0.18570774533209586,0.058915793895721436,46.32050371170044,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_en_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,en,single_submetric,0.027638556169612066,0.027733953669667244,0.16653514244647358,-0.46627652645111084,0.033668422140181065,0.035509031265974045,0.1884384017815213,0.031036853790283203,53.5435848236084,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_en_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,en,single_submetric,0.03053760901093483,0.03066367842257023,0.1751104749081854,-0.6211692094802856,0.034107571467757225,0.03574492409825325,0.18906328067145467,0.024599790573120117,46.31063270568848,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_id_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,id,single_submetric,0.031612279159682136,0.03160437196493149,0.17777618503312384,-0.06986689567565918,0.03145357891917229,0.031453441828489304,0.17735118220211926,0.053676486015319824,39.24552297592163,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_id_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,id,single_submetric,0.030675067832427367,0.03069562278687954,0.1752016631966704,-0.03910410404205322,0.03216087631881237,0.032379940152168274,0.17994426957302162,0.025801420211791992,43.36301398277283,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_id_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,id,single_submetric,0.038946736071790965,0.038886819034814835,0.1971974113288885,-0.3163914680480957,0.03198998160660267,0.03244318440556526,0.18011991673761474,0.023898541927337646,39.3505380153656,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ru_layer6,glot500,lm_probe,regression,True,1.0,6.0,n_tokens,ru,single_submetric,0.010777839725571019,0.010898244567215443,0.1043946577522789,0.04195302724838257,0.02058677114546299,0.020245419815182686,0.14228640066845,-0.028622031211853027,51.77068209648132,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ru_layer6,glot500,lm_probe,regression,True,3.0,6.0,n_tokens,ru,single_submetric,0.012174759725374835,0.01228831335902214,0.11085266509661434,-0.0802457332611084,0.020653046481311322,0.019766859710216522,0.14059466458659275,-0.00430750846862793,63.64817833900452,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ru_layer6,glot500,lm_probe,regression,True,2.0,6.0,n_tokens,ru,single_submetric,0.011973140960825341,0.01207637507468462,0.10989256150752252,-0.0616145133972168,0.01975005380809307,0.018865402787923813,0.13735138436842861,0.04149341583251953,46.175777435302734,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ko_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,ko,single_submetric,0.033630919243608205,0.03381520137190819,0.1838891007425622,0.03149813413619995,0.031244488060474397,0.03219161555171013,0.17942022057647272,0.0391274094581604,45.92390513420105,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ko_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,ko,single_submetric,0.0343250935631139,0.034480981528759,0.18569055314893917,0.012429535388946533,0.030765680223703386,0.03195386379957199,0.17875643708569489,0.04622387886047363,45.14421796798706,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ko_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,ko,single_submetric,0.035033492371439934,0.03516647219657898,0.18752725720966268,-0.007203578948974609,0.03140685111284256,0.032853636890649796,0.1812557223666326,0.0193670392036438,35.575703859329224,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_fi_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,fi,single_submetric,0.030069218150206974,0.03009021282196045,0.17346530725756218,0.013212502002716064,0.046952322125434875,0.046870142221450806,0.21649513209643031,-0.026081085205078125,66.00092196464539,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_fi_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,fi,single_submetric,0.03398500702210835,0.033976875245571136,0.18432817268548815,-0.11424779891967773,0.04577138368040323,0.04566429555416107,0.21369205777043065,0.0003173351287841797,66.61220359802246,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_fi_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,fi,single_submetric,0.03394405437367303,0.03394206985831261,0.18423373702531415,-0.113106369972229,0.04598371125757694,0.04589216038584709,0.2142245559823782,-0.0046710968017578125,66.57855892181396,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ar_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,ar,single_submetric,0.048209632933139804,0.048204466700553894,0.21955515639709738,0.02262556552886963,0.034295084265371166,0.036215294152498245,0.19030316380054813,0.03773903846740723,45.77468538284302,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ar_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,ar,single_submetric,0.05010793507099152,0.050028298050165176,0.22367006516332305,-0.014353752136230469,0.03561033960431814,0.03762948140501976,0.1939831987699444,0.00016325712203979492,40.48393535614014,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ar_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,ar,single_submetric,0.04775257408618927,0.04777795821428299,0.21858169688764653,0.0312732458114624,0.03361466278632482,0.035465121269226074,0.1883218555272491,0.057671546936035156,51.88742685317993,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ja_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,ja,single_submetric,0.0842705803612868,0.08563391864299774,0.2926327367930624,-0.26508259773254395,0.029825978601972263,0.029045145958662033,0.1704263652099112,0.004961490631103516,65.8826904296875,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ja_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,ja,single_submetric,0.07564682761828105,0.076783187687397,0.27709779444700927,-0.13432955741882324,0.02911906347920497,0.028400156646966934,0.16852346022725423,0.027057766914367676,69.06789946556091,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ja_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,ja,single_submetric,0.07842608354985714,0.0796683132648468,0.28225575860351687,-0.17695188522338867,0.02848783104370038,0.02774038538336754,0.16655445170684433,0.049660444259643555,59.34494495391846,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_en_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,en,single_submetric,0.026978759095072746,0.027024226263165474,0.1643904688939279,0.044023990631103516,0.033501261100173,0.03510429337620735,0.18736139777501487,0.010629713535308838,52.701523303985596,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_en_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,en,single_submetric,0.02691325598529407,0.02696438878774643,0.16420837002950375,0.04614067077636719,0.03374777287244797,0.03559553250670433,0.188667783436135,-0.003215193748474121,39.611201763153076,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_en_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,en,single_submetric,0.026221999898552895,0.02627437561750412,0.1620937247937258,0.07054978609085083,0.03318584412336349,0.03490932658314705,0.18684037728271438,0.016124606132507324,39.59055852890015,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_id_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,id,single_submetric,0.03556212357112339,0.03559034690260887,0.18865404024989466,-0.10473477840423584,0.04160438515245914,0.04032674804329872,0.20081520869520497,0.010113894939422607,43.97186493873596,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_id_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,id,single_submetric,0.03254282607563904,0.032642465084791183,0.18067225875820334,-0.013231635093688965,0.04095966778695583,0.039667315781116486,0.19916655286748447,0.02630072832107544,38.8520770072937,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_id_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,id,single_submetric,0.029314527554171427,0.02939845807850361,0.1714597856014745,0.08746325969696045,0.0398169431835413,0.03865139186382294,0.19659957238972556,0.051238298416137695,38.882159948349,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ru_layer6,glot500,lm_probe,regression,True,1.0,6.0,avg_max_depth,ru,single_submetric,0.02407673959221159,0.024075865745544434,0.15516399629277544,0.012951910495758057,0.0368870347738266,0.03439517319202423,0.18545935725118923,0.045194387435913086,45.42975974082947,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ru_layer6,glot500,lm_probe,regression,True,3.0,6.0,avg_max_depth,ru,single_submetric,0.024459325841494968,0.02445880137383938,0.15639309886896985,-0.0027474164962768555,0.03831621818244457,0.03593470901250839,0.18956452466774576,0.0024570226669311523,38.42753529548645,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ru_layer6,glot500,lm_probe,regression,True,2.0,6.0,avg_max_depth,ru,single_submetric,0.02383038348385266,0.023826107382774353,0.15435707752731764,0.023191332817077637,0.03775739409029484,0.03553266078233719,0.18850108960517228,0.013617873191833496,44.326759338378906,,,,
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer6,glot500,lm_probe,regression,True,1.0,6.0,lexical_density,ko,single_submetric,0.10469283376421247,0.10484632104635239,0.323799816316119,-1.6228282451629639,0.04867223538458347,0.04541023448109627,0.2130967725731581,-0.09278488159179688,43.92717409133911,,,,
glot500_lm_probe_single_submetric_control3_lexical_density_ko_layer6,glot500,lm_probe,regression,True,3.0,6.0,lexical_density,ko,single_submetric,0.09906359655516488,0.09915728867053986,0.31489250335716135,-1.4805116653442383,0.047887003794312474,0.04472505673766136,0.21148299396798165,-0.07629621028900146,40.21506404876709,,,,
glot500_lm_probe_single_submetric_control2_lexical_density_ko_layer6,glot500,lm_probe,regression,True,2.0,6.0,lexical_density,ko,single_submetric,0.0947191406573568,0.09480935335159302,0.3079112751290427,-1.37174391746521,0.04671623334288597,0.043672721832990646,0.2089801948343207,-0.0509721040725708,35.73130679130554,,,,
glot500_lm_probe_single_submetric_control1_lexical_density_fi_layer6,glot500,lm_probe,regression,True,1.0,6.0,lexical_density,fi,single_submetric,0.05278298471655164,0.05302439630031586,0.23027026794685382,-0.18569481372833252,0.036497863940894604,0.0365997776389122,0.19131068354619457,-0.031611084938049316,38.42765545845032,,,,
glot500_lm_probe_single_submetric_control3_lexical_density_fi_layer6,glot500,lm_probe,regression,True,3.0,6.0,lexical_density,fi,single_submetric,0.05282352226121085,0.053089890629053116,0.23041243592534913,-0.18715941905975342,0.03604720439761877,0.03614906594157219,0.19012907705443738,-0.01890718936920166,32.441505670547485,,,,
glot500_lm_probe_single_submetric_control2_lexical_density_fi_layer6,glot500,lm_probe,regression,True,2.0,6.0,lexical_density,fi,single_submetric,0.051070663545812876,0.051325224339962006,0.22655071030557816,-0.14769911766052246,0.03575831977650523,0.0358709841966629,0.1893963679605892,-0.011069178581237793,38.00689220428467,,,,
glot500_lm_probe_single_submetric_control1_lexical_density_ar_layer6,glot500,lm_probe,regression,True,1.0,6.0,lexical_density,ar,single_submetric,0.06058410257101059,0.06004668399691582,0.24504424905905425,-0.0347445011138916,0.035204568256934486,0.0356789156794548,0.18888863300753383,-0.03772890567779541,45.759669065475464,,,,
glot500_lm_probe_single_submetric_control3_lexical_density_ar_layer6,glot500,lm_probe,regression,True,3.0,6.0,lexical_density,ar,single_submetric,0.06900831907987595,0.06877431273460388,0.2622485705101248,-0.185141921043396,0.03734984497229258,0.03718886151909828,0.1928441378914544,-0.08164608478546143,51.66344165802002,,,,
glot500_lm_probe_single_submetric_control2_lexical_density_ar_layer6,glot500,lm_probe,regression,True,2.0,6.0,lexical_density,ar,single_submetric,0.06874900683760643,0.06861644238233566,0.2619474038472908,-0.18242144584655762,0.03833204756180445,0.03817788138985634,0.1953916103364122,-0.1104118824005127,50.12775373458862,,,,
