sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_VERB,upos_dist_X,lexical_density,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_dep,dep_dist_det,dep_dist_discourse,dep_dist_dislocated,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,base_number
도대체 그는 어떻게 죽음을 맞이할 수 있었을까?,47_1.conllu,1,8,8.0,2.7142857142857144,12.5,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,12.5,12.5,0.0,0.7142857142857143,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,8.0,4.0,2.0,4,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,47
도대체 어떻게 해야 오감으로 가이아를 인식할 수 있는 것일까?,163_1.conllu,1,10,10.0,2.7777777777777777,10.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,30.0,0.0,0.8888888888888888,3.0,100.0,1.3333333333333333,66.66666666666667,0.0,0.0,0.0,33.333333333333336,0.0,0.0,2.0,3.333333333333333,5.0,2.25,5,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,163
"오히려 다실과 조선민가의 유사성으로부터 배우는 것은, 직접적인 영향관계가 아니고, 양국문화의 공유부분이 무엇인가 하는 점이 아닐까?",78_1.conllu,1,18,18.0,3.733333333333333,5.555555555555555,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,27.77777777777778,0.0,0.0,5.555555555555555,16.666666666666668,0.0,22.22222222222222,0.0,0.8666666666666667,4.0,0.0,1.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,6.0,4.5,11.0,2.4285714285714284,11,0.0,0,0.0,0.0,0.0,100.0,0.0,16.666666666666668,5.555555555555555,5.555555555555555,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,11.11111111111111,5.555555555555555,0.0,0.0,0.0,16.666666666666668,5.555555555555555,0.0,0.0,100.0,50.0,50.0,1.3333333333333333,66.66666666666667,33.333333333333336,78
우리는 지난 한해 동안 무엇을 심고 무엇을 거두게 되었습니까?,26_1.conllu,1,10,10.0,2.7777777777777777,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,30.0,0.0,10.0,0.0,20.0,0.0,0.4444444444444444,2.0,0.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,5.0,7.0,2.25,7,0.0,0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,26
"왜 한국의 역사가 일본 사학에 의해 훼손되고, 왜곡되는 작폐를 그대로 방치해 둔 것일까?",148_1.conllu,1,15,15.0,2.6923076923076925,0.0,0.0,20.0,6.666666666666667,6.666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,13.333333333333334,13.333333333333334,6.666666666666667,20.0,0.0,0.7692307692307693,3.0,100.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,6.0,5.0,11.0,2.833333333333333,11,0.0,0,0.0,100.0,0.0,100.0,0.0,6.666666666666667,0.0,13.333333333333334,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,6.666666666666667,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,148
도대체 당신들 서양 사람들 중에서 몇 사람이나 내 이름의 유래를 알고 있겠소?,120_1.conllu,1,13,13.0,2.583333333333333,7.6923076923076925,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,38.46153846153846,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.8333333333333334,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,13.0,10.0,2.636363636363636,10,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,15.384615384615383,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,120
도대체 어떻게 우리들은 이처럼 자연스럽게 가이아의 한 부분으로 동화될 수 있을까?,162_1.conllu,1,12,12.0,3.090909090909091,8.333333333333334,0.0,25.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,0.0,0.6363636363636364,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,12.0,8.0,3.2,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,16.666666666666668,100.0,0.0,0.0,0.0,0.0,0.0,0.0,162
그러나 같은 시기에 왜왕의 직위보다 훨씬 높은 칭호를 부여받았던 백제왕이 왜왕에게 조공을 바치는 등의 해괴한 일에 대해선 어떻게 설명하겠는가?,152_1.conllu,1,20,20.0,3.1578947368421053,10.0,0.0,25.0,0.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,20.0,0.0,0.8947368421052632,4.0,100.0,2.0,25.0,0.0,25.0,50.0,0.0,0.0,0.0,10.0,5.0,18.0,2.555555555555556,18,0.0,0,0.0,100.0,0.0,100.0,0.0,10.0,5.0,5.0,15.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,0.0,10.0,10.0,5.0,5.0,5.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,152
그러면 한국은 세계경제의 지역주의 추세에 어떻게 대응해야 하는가?,203_1.conllu,1,9,9.0,3.5,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.0,22.22222222222222,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.625,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,9.0,6.0,2.4285714285714284,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,203
위대한 이 시대에 우리가 세계 문화에 무슨 공헌을 했습니까?,119_1.conllu,1,10,10.0,2.6666666666666665,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,0.6666666666666666,2.0,100.0,2.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,2.0,5.0,6.0,2.5,6,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,20.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,119
"본질적인 진술에 관계되는 본래적으로 철학적인 영역에서, 예컨대 정의의 경우 술어란 진정으로 무엇인가?",196_1.conllu,1,14,14.0,3.583333333333333,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,1.0,4.0,100.0,1.75,25.0,50.0,0.0,0.0,0.0,25.0,0.0,6.0,3.5,7.0,2.1818181818181817,7,0.0,0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,14.285714285714286,7.142857142857143,0.0,25.0,75.0,0.0,100.0,1.0,100.0,0.0,196
그는 왜 대답을 하지 못했을까?,107_1.conllu,1,6,6.0,2.4,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.6,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,6.0,3.0,1.75,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,107
강도 만난 사람을 도와 준 사람은 누구입니까?,29_1.conllu,1,8,8.0,2.571428571428572,0.0,0.0,0.0,12.5,0.0,0.0,0.0,37.5,0.0,0.0,0.0,12.5,0.0,37.5,0.0,0.8571428571428571,3.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,2.6666666666666665,2.0,1.1666666666666667,2,0.0,0,0.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,0.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,29
과연 아스카 문화와 관련하여 대륙 (여기에서 대륙이라면 분명 중국을 의미할 텐데) 에서 온 도래인은 누구였다는 말인가?,155_1.conllu,1,19,19.0,3.0,0.0,5.2631578947368425,15.789473684210526,0.0,5.2631578947368425,0.0,0.0,10.526315789473683,0.0,0.0,10.526315789473683,15.789473684210526,15.789473684210526,21.05263157894737,0.0,0.6875,4.0,100.0,1.75,0.0,25.0,75.0,0.0,0.0,0.0,0.0,8.0,4.75,16.0,4.266666666666667,16,0.0,0,0.0,100.0,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425,10.526315789473683,0.0,5.2631578947368425,0.0,5.2631578947368425,0.0,15.789473684210526,5.2631578947368425,10.526315789473683,0.0,0.0,5.2631578947368425,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,15.789473684210526,5.2631578947368425,0.0,25.0,75.0,0.0,100.0,1.0,100.0,0.0,155
그렇다면 1876 1894 년에 침략을 주도한 청과 일본의 자본주의 발전수준은 어느 정도였을까?,129_1.conllu,1,13,13.0,3.4166666666666665,7.6923076923076925,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.0,23.07692307692308,15.384615384615383,0.0,7.6923076923076925,7.6923076923076925,0.0,15.384615384615383,0.0,0.6666666666666666,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,7.0,6.5,11.0,2.363636363636364,11,0.0,0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,129
도대체 이러한 이론이 무슨 쓸모가 있겠는가?,173_1.conllu,1,7,7.0,3.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.8333333333333334,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.2,5,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173
뿌치 지도부가 중앙아시아 출신의 이민족으로 탱크 주력군을 삼은 이유는 무엇일까?,66_1.conllu,1,11,11.0,3.4,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,54.54545454545455,0.0,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,0.0,1.0,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,5.0,5.5,6.0,1.7777777777777777,6,0.0,0,0.0,100.0,0.0,100.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.272727272727277,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,66
무엇에 의해서 그것으로부터 회화를 궤변가처럼 하여 혼란시키는 술 (術) 을 제거할 수 있는가?,197_1.conllu,1,16,16.0,2.8461538461538463,6.25,6.25,18.75,0.0,0.0,0.0,0.0,18.75,0.0,0.0,6.25,18.75,12.5,12.5,0.0,0.7692307692307693,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,2.083333333333333,5,0.0,0,0.0,100.0,0.0,0.0,0.0,6.25,12.5,0.0,0.0,6.25,6.25,6.25,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,18.75,6.25,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,197
그럼에도 불구하고 서로 전혀 다른 이질 문화와의 연계성을 주장하는 논리적 배경은 무엇인가?,153_1.conllu,1,13,13.0,3.1666666666666665,15.384615384615383,0.0,23.07692307692308,0.0,7.6923076923076925,0.0,0.0,30.76923076923077,0.0,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.9166666666666666,2.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,10.0,2.090909090909091,10,0.0,0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,0.0,23.07692307692308,23.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,100.0,100.0,0.0,1.0,100.0,0.0,153
"통 반장이 전입, 전출 서류에 형식적으로 도장 찍어주는 일 이외에 구체적으로 하는 일이 무엇인가?",124_1.conllu,1,16,16.0,2.7857142857142856,0.0,0.0,25.0,6.25,0.0,0.0,0.0,43.75,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.9285714285714286,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,6.0,8.0,7.0,2.1538461538461537,7,0.0,0,0.0,0.0,0.0,100.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,6.25,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,124
왜 노동자의 꾸가에서 노동자의 상태개선이 아니라 농민의 상태개선인가?,45_1.conllu,1,9,9.0,3.75,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.875,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,9.0,7.0,2.2857142857142856,7,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,45
그런데 여러분은 과연 어느 편에 속한 사람입니까?,36_1.conllu,1,8,8.0,2.857142857142857,0.0,0.0,25.0,0.0,12.5,12.5,0.0,0.0,0.0,12.5,0.0,12.5,0.0,25.0,0.0,0.5714285714285714,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,3.0,4.0,6.0,2.6666666666666665,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,36
그렇다면 어떻게 자그마한 섬나라에 불과한 영국이 해가 지지 않는 나라를 만들며 '팩스 브리태니카시대' 를 이끌 수 있었을까?,134_1.conllu,1,20,20.0,2.9411764705882355,15.0,5.0,5.0,5.0,10.0,0.0,0.0,20.0,0.0,0.0,10.0,15.0,5.0,10.0,0.0,0.7058823529411765,2.0,0.0,2.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,5.0,10.0,16.0,4.0,16,0.0,0,0.0,100.0,0.0,100.0,0.0,5.0,0.0,0.0,10.0,0.0,10.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,15.0,5.0,5.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,134
러시아 땅에 전기와 기계가 소나기처럼 퍼부어졌는데도 낙원의 여왕은 왜 오지 않았을까?,0_1.conllu,1,12,12.0,3.272727272727273,0.0,0.0,33.333333333333336,8.333333333333334,8.333333333333334,0.0,0.0,25.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,0.8181818181818182,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,12.0,4.0,1.9,4,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0
아니면 왜왕에게 바쳤는가?,151_1.conllu,1,4,4.0,3.6666666666666665,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.6666666666666666,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,151
"우주는 어디서 왔으며, 어디로 가고 있는 것일까?",160_1.conllu,1,9,9.0,2.7142857142857144,0.0,0.0,22.22222222222222,11.11111111111111,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,0.7142857142857143,2.0,0.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,4.5,5.0,2.1666666666666665,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,11.11111111111111,0.0,0.0,100.0,100.0,0.0,1.0,100.0,0.0,160
그런데 우리들은 왜 지구와 지구의 생물들을 함께 다루어야만 할까?,165_1.conllu,1,10,10.0,3.0,0.0,0.0,30.0,10.0,20.0,0.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.375,7,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165
공부는 왜 하는가?,141_1.conllu,1,4,4.0,2.333333333333333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,141
"""가이아란 무엇인가?"" 하는 질문을 추구하면서 우리들은 어느 정도 해답을 발견하였다.",172_1.conllu,1,14,14.0,3.4,0.0,0.0,7.142857142857143,0.0,7.142857142857143,7.142857142857143,0.0,21.428571428571427,0.0,7.142857142857143,0.0,28.571428571428573,0.0,21.428571428571427,0.0,0.7,3.0,0.0,1.6666666666666667,0.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,4.0,4.666666666666667,5.0,2.111111111111111,5,0.0,0,0.0,100.0,0.0,0.0,0.0,7.142857142857143,7.142857142857143,7.142857142857143,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,7.142857142857143,0.0,0.0,100.0,0.0,100.0,2.0,0.0,100.0,172
우주는 어디서 왔을까?,157_1.conllu,1,4,4.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,157
"영국의, 그 대국의 자존심은 어디로 갔는가?",191_1.conllu,1,8,8.0,2.833333333333333,0.0,0.0,12.5,0.0,0.0,12.5,0.0,25.0,0.0,0.0,12.5,25.0,0.0,12.5,0.0,0.8333333333333334,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,2.6,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,191
만약 이 새로운 사회구성체의 성격이 사회주의적이라면 이행기 사회구성체의 성격은 무엇인가?,95_1.conllu,1,11,11.0,3.9,9.090909090909092,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,45.45454545454545,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.8,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,2.111111111111111,5,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,95
