experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,fi,question_type,,,1,accuracy,0.8909090909090909
probe,fi,question_type,,1.0,1,accuracy,0.5
probe,fi,question_type,,2.0,1,accuracy,0.5
probe,fi,question_type,,3.0,1,accuracy,0.5
probe,fi,question_type,,,2,accuracy,0.9181818181818182
probe,fi,question_type,,1.0,2,accuracy,0.5
probe,fi,question_type,,2.0,2,accuracy,0.5
probe,fi,question_type,,3.0,2,accuracy,0.5
probe,fi,question_type,,,3,accuracy,0.8363636363636363
probe,fi,question_type,,1.0,3,accuracy,0.5
probe,fi,question_type,,2.0,3,accuracy,0.5
probe,fi,question_type,,3.0,3,accuracy,0.5
probe,fi,question_type,,,4,accuracy,0.8818181818181818
probe,fi,question_type,,1.0,4,accuracy,0.5
probe,fi,question_type,,2.0,4,accuracy,0.5
probe,fi,question_type,,3.0,4,accuracy,0.5
probe,fi,question_type,,,5,accuracy,0.9454545454545454
probe,fi,question_type,,1.0,5,accuracy,0.5
probe,fi,question_type,,2.0,5,accuracy,0.5
probe,fi,question_type,,3.0,5,accuracy,0.5
probe,fi,question_type,,,6,accuracy,0.8909090909090909
probe,fi,question_type,,1.0,6,accuracy,0.5
probe,fi,question_type,,2.0,6,accuracy,0.5
probe,fi,question_type,,3.0,6,accuracy,0.5
probe,fi,question_type,,,7,accuracy,0.9363636363636364
probe,fi,question_type,,1.0,7,accuracy,0.5
probe,fi,question_type,,2.0,7,accuracy,0.5
probe,fi,question_type,,3.0,7,accuracy,0.5
probe,fi,question_type,,,8,accuracy,0.9
probe,fi,question_type,,1.0,8,accuracy,0.5
probe,fi,question_type,,2.0,8,accuracy,0.5
probe,fi,question_type,,3.0,8,accuracy,0.5
probe,fi,question_type,,,9,accuracy,0.9090909090909092
probe,fi,question_type,,1.0,9,accuracy,0.5
probe,fi,question_type,,2.0,9,accuracy,0.5
probe,fi,question_type,,3.0,9,accuracy,0.5
probe,fi,question_type,,,10,accuracy,0.9
probe,fi,question_type,,1.0,10,accuracy,0.5
probe,fi,question_type,,2.0,10,accuracy,0.5
probe,fi,question_type,,3.0,10,accuracy,0.5
probe,fi,question_type,,,11,accuracy,0.8727272727272727
probe,fi,question_type,,1.0,11,accuracy,0.5
probe,fi,question_type,,2.0,11,accuracy,0.5
probe,fi,question_type,,3.0,11,accuracy,0.5
probe,fi,question_type,,,12,accuracy,0.8636363636363636
probe,fi,question_type,,1.0,12,accuracy,0.5
probe,fi,question_type,,2.0,12,accuracy,0.5
probe,fi,question_type,,3.0,12,accuracy,0.5
probe,fi,single_submetric,avg_links_len,,1,mse,0.0286651849746704
probe,fi,single_submetric,avg_max_depth,,1,mse,0.0173248741775751
probe,fi,single_submetric,avg_subordinate_chain_len,,1,mse,0.0556463934481143
probe,fi,single_submetric,avg_verb_edges,,1,mse,0.0995783135294914
probe,fi,single_submetric,lexical_density,,1,mse,0.0398747883737087
probe,fi,single_submetric,n_tokens,,1,mse,0.0058754263445734
probe,fi,single_submetric,avg_links_len,1.0,1,mse,0.0375469550490379
probe,fi,single_submetric,avg_max_depth,1.0,1,mse,0.0349662192165851
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,1,mse,0.059120737016201
probe,fi,single_submetric,avg_verb_edges,1.0,1,mse,0.1148468106985092
probe,fi,single_submetric,lexical_density,1.0,1,mse,0.047835323959589
probe,fi,single_submetric,n_tokens,1.0,1,mse,0.0142994234338402
probe,fi,single_submetric,avg_links_len,2.0,1,mse,0.0353865921497345
probe,fi,single_submetric,avg_max_depth,2.0,1,mse,0.0416157878935337
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,1,mse,0.057848397642374
probe,fi,single_submetric,avg_verb_edges,2.0,1,mse,0.106784388422966
probe,fi,single_submetric,lexical_density,2.0,1,mse,0.0524717271327972
probe,fi,single_submetric,n_tokens,2.0,1,mse,0.0152431773021817
probe,fi,single_submetric,avg_links_len,3.0,1,mse,0.0333632491528987
probe,fi,single_submetric,avg_max_depth,3.0,1,mse,0.0399048589169979
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,1,mse,0.0623585022985935
probe,fi,single_submetric,avg_verb_edges,3.0,1,mse,0.0844350904226303
probe,fi,single_submetric,lexical_density,3.0,1,mse,0.0515566691756248
probe,fi,single_submetric,n_tokens,3.0,1,mse,0.013620943762362
probe,fi,single_submetric,avg_links_len,,2,mse,0.0375956594944
probe,fi,single_submetric,avg_max_depth,,2,mse,0.0219053998589515
probe,fi,single_submetric,avg_subordinate_chain_len,,2,mse,0.0617277137935161
probe,fi,single_submetric,avg_verb_edges,,2,mse,0.1042453497648239
probe,fi,single_submetric,lexical_density,,2,mse,0.0394453816115856
probe,fi,single_submetric,n_tokens,,2,mse,0.0065006152726709
probe,fi,single_submetric,avg_links_len,1.0,2,mse,0.0389261990785598
probe,fi,single_submetric,avg_max_depth,1.0,2,mse,0.0310335122048854
probe,fi,single_submetric,n_tokens,1.0,2,mse,0.0156301278620958
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,2,mse,0.06134
probe,fi,single_submetric,avg_verb_edges,1.0,2,mse,0.11367
probe,fi,single_submetric,lexical_density,1.0,2,mse,0.04672
probe,fi,single_submetric,avg_links_len,2.0,2,mse,0.0396186783909797
probe,fi,single_submetric,avg_max_depth,2.0,2,mse,0.03527
probe,fi,single_submetric,n_tokens,2.0,2,mse,0.0177486911416053
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,2,mse,0.07191
probe,fi,single_submetric,avg_verb_edges,2.0,2,mse,0.10762
probe,fi,single_submetric,lexical_density,2.0,2,mse,0.04152
probe,fi,single_submetric,avg_links_len,3.0,2,mse,0.0426304265856742
probe,fi,single_submetric,avg_max_depth,3.0,2,mse,0.03461
probe,fi,single_submetric,n_tokens,3.0,2,mse,0.0135148763656616
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,2,mse,0.06411
probe,fi,single_submetric,avg_verb_edges,3.0,2,mse,0.10656
probe,fi,single_submetric,lexical_density,3.0,2,mse,0.04948
probe,fi,single_submetric,avg_links_len,,3,mse,0.0352431163191795
probe,fi,single_submetric,avg_max_depth,,3,mse,0.0231293924152851
probe,fi,single_submetric,avg_subordinate_chain_len,,3,mse,0.0590739883482456
probe,fi,single_submetric,avg_verb_edges,,3,mse,0.0928684845566749
probe,fi,single_submetric,lexical_density,,3,mse,0.0416616387665271
probe,fi,single_submetric,n_tokens,,3,mse,0.0106671322137117
probe,fi,single_submetric,avg_links_len,1.0,3,mse,0.037271499633789
probe,fi,single_submetric,avg_max_depth,1.0,3,mse,0.035386573523283
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,3,mse,0.0670738145709037
probe,fi,single_submetric,avg_verb_edges,1.0,3,mse,0.1120701804757118
probe,fi,single_submetric,lexical_density,1.0,3,mse,0.0460194684565067
probe,fi,single_submetric,n_tokens,1.0,3,mse,0.0168528519570827
probe,fi,single_submetric,avg_links_len,2.0,3,mse,0.0420491248369216
probe,fi,single_submetric,avg_max_depth,2.0,3,mse,0.0400183089077472
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,3,mse,0.0701390206813812
probe,fi,single_submetric,avg_verb_edges,2.0,3,mse,0.0994573086500167
probe,fi,single_submetric,lexical_density,2.0,3,mse,0.0482875294983387
probe,fi,single_submetric,n_tokens,2.0,3,mse,0.0144641920924186
probe,fi,single_submetric,avg_links_len,3.0,3,mse,0.0409243293106555
probe,fi,single_submetric,avg_max_depth,3.0,3,mse,0.036833357065916
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,3,mse,0.0691545233130455
probe,fi,single_submetric,avg_verb_edges,3.0,3,mse,0.1042903438210487
probe,fi,single_submetric,lexical_density,3.0,3,mse,0.049838613718748
probe,fi,single_submetric,n_tokens,3.0,3,mse,0.0191187281161546
probe,fi,single_submetric,avg_links_len,,4,mse,0.0316027961671352
probe,fi,single_submetric,avg_max_depth,,4,mse,0.0213700346648693
probe,fi,single_submetric,avg_subordinate_chain_len,,4,mse,0.0555009581148624
probe,fi,single_submetric,avg_verb_edges,,4,mse,0.0959198176860809
probe,fi,single_submetric,lexical_density,,4,mse,0.0435524471104145
probe,fi,single_submetric,n_tokens,,4,mse,0.0091312499716877
probe,fi,single_submetric,avg_links_len,1.0,4,mse,0.0370887480676174
probe,fi,single_submetric,avg_max_depth,1.0,4,mse,0.0328329205513
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,4,mse,0.0691068321466445
probe,fi,single_submetric,avg_verb_edges,1.0,4,mse,0.1094149276614189
probe,fi,single_submetric,lexical_density,1.0,4,mse,0.0464918427169323
probe,fi,single_submetric,n_tokens,1.0,4,mse,0.0158744566142559
probe,fi,single_submetric,avg_links_len,2.0,4,mse,0.0404512360692024
probe,fi,single_submetric,avg_max_depth,2.0,4,mse,0.0398081988096237
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,4,mse,0.0668168738484382
probe,fi,single_submetric,avg_verb_edges,2.0,4,mse,0.0978828370571136
probe,fi,single_submetric,lexical_density,2.0,4,mse,0.0470160990953445
probe,fi,single_submetric,n_tokens,2.0,4,mse,0.0178662650287151
probe,fi,single_submetric,avg_links_len,3.0,4,mse,0.0385479219257831
probe,fi,single_submetric,avg_max_depth,3.0,4,mse,0.034235693514347
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,4,mse,0.0666857659816742
probe,fi,single_submetric,avg_verb_edges,3.0,4,mse,0.1012186557054519
probe,fi,single_submetric,lexical_density,3.0,4,mse,0.0481800585985183
probe,fi,single_submetric,n_tokens,3.0,4,mse,0.0165037028491497
probe,fi,single_submetric,avg_links_len,,5,mse,0.0318855866789817
probe,fi,single_submetric,avg_max_depth,,5,mse,0.0212491136044263
probe,fi,single_submetric,avg_subordinate_chain_len,,5,mse,0.0548817068338394
probe,fi,single_submetric,avg_verb_edges,,5,mse,0.1117831766605377
probe,fi,single_submetric,lexical_density,,5,mse,0.0422731004655361
probe,fi,single_submetric,n_tokens,,5,mse,0.0100003872066736
probe,fi,single_submetric,avg_links_len,1.0,5,mse,0.0372000746428966
probe,fi,single_submetric,avg_max_depth,1.0,5,mse,0.0313670821487903
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,5,mse,0.0652870312333107
probe,fi,single_submetric,avg_verb_edges,1.0,5,mse,0.1016325429081916
probe,fi,single_submetric,lexical_density,1.0,5,mse,0.048834953457117
probe,fi,single_submetric,n_tokens,1.0,5,mse,0.0158917810767889
probe,fi,single_submetric,avg_links_len,2.0,5,mse,0.0405367314815521
probe,fi,single_submetric,avg_max_depth,2.0,5,mse,0.0366917662322521
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,5,mse,0.0659112110733985
probe,fi,single_submetric,avg_verb_edges,2.0,5,mse,0.0946740135550499
probe,fi,single_submetric,lexical_density,2.0,5,mse,0.0500400140881538
probe,fi,single_submetric,n_tokens,2.0,5,mse,0.0141255110502243
probe,fi,single_submetric,avg_links_len,3.0,5,mse,0.0388884060084819
probe,fi,single_submetric,avg_max_depth,3.0,5,mse,0.0313515104353427
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,5,mse,0.0663122236728668
probe,fi,single_submetric,avg_verb_edges,3.0,5,mse,0.0997498780488967
probe,fi,single_submetric,lexical_density,3.0,5,mse,0.0466559492051601
probe,fi,single_submetric,n_tokens,3.0,5,mse,0.0164336003363132
probe,fi,single_submetric,avg_links_len,,6,mse,0.027282427996397
probe,fi,single_submetric,avg_max_depth,,6,mse,0.0160076469182968
probe,fi,single_submetric,avg_subordinate_chain_len,,6,mse,0.0525887869298458
probe,fi,single_submetric,avg_verb_edges,,6,mse,0.1085205152630806
probe,fi,single_submetric,lexical_density,,6,mse,0.0437015108764171
probe,fi,single_submetric,n_tokens,,6,mse,0.0069009852595627
probe,fi,single_submetric,avg_links_len,1.0,6,mse,0.0339171774685382
probe,fi,single_submetric,avg_max_depth,1.0,6,mse,0.0311781391501426
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,6,mse,0.0634273588657379
probe,fi,single_submetric,avg_verb_edges,1.0,6,mse,0.0999127551913261
probe,fi,single_submetric,lexical_density,1.0,6,mse,0.0495296157896518
probe,fi,single_submetric,n_tokens,1.0,6,mse,0.0153219904750585
probe,fi,single_submetric,avg_links_len,2.0,6,mse,0.0358771719038486
probe,fi,single_submetric,avg_max_depth,2.0,6,mse,0.0337554290890693
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,6,mse,0.0623570010066032
probe,fi,single_submetric,avg_verb_edges,2.0,6,mse,0.0916130766272544
probe,fi,single_submetric,lexical_density,2.0,6,mse,0.050314363092184
probe,fi,single_submetric,n_tokens,2.0,6,mse,0.0139426281675696
probe,fi,single_submetric,avg_links_len,3.0,6,mse,0.0346842780709266
probe,fi,single_submetric,avg_max_depth,3.0,6,mse,0.0328267253935337
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,6,mse,0.0632875636219978
probe,fi,single_submetric,avg_verb_edges,3.0,6,mse,0.0948394238948822
probe,fi,single_submetric,lexical_density,3.0,6,mse,0.0480074286460876
probe,fi,single_submetric,n_tokens,3.0,6,mse,0.0155062144622206
probe,fi,single_submetric,avg_links_len,,7,mse,0.0285395197570323
probe,fi,single_submetric,avg_max_depth,,7,mse,0.0157916061580181
probe,fi,single_submetric,avg_subordinate_chain_len,,7,mse,0.0520195737481117
probe,fi,single_submetric,avg_verb_edges,,7,mse,0.1007084250450134
probe,fi,single_submetric,lexical_density,,7,mse,0.040301289409399
probe,fi,single_submetric,n_tokens,,7,mse,0.0067984722554683
probe,fi,single_submetric,avg_links_len,1.0,7,mse,0.033385869115591
probe,fi,single_submetric,avg_max_depth,1.0,7,mse,0.031134171411395
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,7,mse,0.0616615004837513
probe,fi,single_submetric,avg_verb_edges,1.0,7,mse,0.0991620644927024
probe,fi,single_submetric,lexical_density,1.0,7,mse,0.0484930649399757
probe,fi,single_submetric,n_tokens,1.0,7,mse,0.0154542811214923
probe,fi,single_submetric,avg_links_len,2.0,7,mse,0.0351615287363529
probe,fi,single_submetric,avg_max_depth,2.0,7,mse,0.0347351916134357
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,7,mse,0.0602348670363426
probe,fi,single_submetric,avg_verb_edges,2.0,7,mse,0.0909248888492584
probe,fi,single_submetric,lexical_density,2.0,7,mse,0.048867579549551
probe,fi,single_submetric,n_tokens,2.0,7,mse,0.0138908037915825
probe,fi,single_submetric,avg_links_len,3.0,7,mse,0.0345872305333614
probe,fi,single_submetric,avg_max_depth,3.0,7,mse,0.0335078537464141
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,7,mse,0.0622706674039363
probe,fi,single_submetric,avg_verb_edges,3.0,7,mse,0.0944153666496276
probe,fi,single_submetric,lexical_density,3.0,7,mse,0.047655314207077
probe,fi,single_submetric,n_tokens,3.0,7,mse,0.0153244324028491
probe,fi,single_submetric,avg_links_len,,8,mse,0.0254168659448623
probe,fi,single_submetric,avg_max_depth,,8,mse,0.0212604124099016
probe,fi,single_submetric,avg_subordinate_chain_len,,8,mse,0.0486280880868434
probe,fi,single_submetric,avg_verb_edges,,8,mse,0.0872528180480003
probe,fi,single_submetric,lexical_density,,8,mse,0.041054643690586
probe,fi,single_submetric,n_tokens,,8,mse,0.0099681997671723
probe,fi,single_submetric,avg_links_len,1.0,8,mse,0.0301525425165891
probe,fi,single_submetric,avg_max_depth,1.0,8,mse,0.0312578715384006
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,8,mse,0.0569599941372871
probe,fi,single_submetric,avg_verb_edges,1.0,8,mse,0.1028650477528572
probe,fi,single_submetric,lexical_density,1.0,8,mse,0.0484922938048839
probe,fi,single_submetric,n_tokens,1.0,8,mse,0.0149961058050394
probe,fi,single_submetric,avg_links_len,2.0,8,mse,0.0321897827088832
probe,fi,single_submetric,avg_max_depth,2.0,8,mse,0.0327612683176994
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,8,mse,0.0564356856048107
probe,fi,single_submetric,avg_verb_edges,2.0,8,mse,0.0889763832092285
probe,fi,single_submetric,lexical_density,2.0,8,mse,0.0480991639196872
probe,fi,single_submetric,n_tokens,2.0,8,mse,0.0147407492622733
probe,fi,single_submetric,avg_links_len,3.0,8,mse,0.0305976625531911
probe,fi,single_submetric,avg_max_depth,3.0,8,mse,0.0305974781513214
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,8,mse,0.0581275895237922
probe,fi,single_submetric,avg_verb_edges,3.0,8,mse,0.0895272865891456
probe,fi,single_submetric,lexical_density,3.0,8,mse,0.0474782809615135
probe,fi,single_submetric,n_tokens,3.0,8,mse,0.0139681957662105
probe,fi,single_submetric,avg_links_len,,9,mse,0.026114135980606
probe,fi,single_submetric,avg_max_depth,,9,mse,0.0237740762531757
probe,fi,single_submetric,avg_subordinate_chain_len,,9,mse,0.0515246875584125
probe,fi,single_submetric,avg_verb_edges,,9,mse,0.1072852239012718
probe,fi,single_submetric,lexical_density,,9,mse,0.0429482161998748
probe,fi,single_submetric,n_tokens,,9,mse,0.0095994444563984
probe,fi,single_submetric,avg_links_len,1.0,9,mse,0.0297027844935655
probe,fi,single_submetric,avg_max_depth,1.0,9,mse,0.0323457494378089
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,9,mse,0.059663001447916
probe,fi,single_submetric,avg_verb_edges,1.0,9,mse,0.1042617112398147
probe,fi,single_submetric,lexical_density,1.0,9,mse,0.0456873476505279
probe,fi,single_submetric,n_tokens,1.0,9,mse,0.0161293670535087
probe,fi,single_submetric,avg_links_len,2.0,9,mse,0.0330461524426937
probe,fi,single_submetric,avg_max_depth,2.0,9,mse,0.0366640798747539
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,9,mse,0.058299571275711
probe,fi,single_submetric,avg_verb_edges,2.0,9,mse,0.0898877307772636
probe,fi,single_submetric,lexical_density,2.0,9,mse,0.0473035871982574
probe,fi,single_submetric,n_tokens,2.0,9,mse,0.0142445415258407
probe,fi,single_submetric,avg_links_len,3.0,9,mse,0.0315217860043048
probe,fi,single_submetric,avg_max_depth,3.0,9,mse,0.0349031910300254
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,9,mse,0.0597233325242996
probe,fi,single_submetric,avg_verb_edges,3.0,9,mse,0.0915241912007331
probe,fi,single_submetric,lexical_density,3.0,9,mse,0.0478859022259712
probe,fi,single_submetric,n_tokens,3.0,9,mse,0.0136192366480827
probe,fi,single_submetric,avg_links_len,,10,mse,0.0287736691534519
probe,fi,single_submetric,avg_max_depth,,10,mse,0.0317842327058315
probe,fi,single_submetric,avg_subordinate_chain_len,,10,mse,0.0728780403733253
probe,fi,single_submetric,avg_verb_edges,,10,mse,0.0872401446104049
probe,fi,single_submetric,lexical_density,,10,mse,0.0436510555446147
probe,fi,single_submetric,n_tokens,,10,mse,0.0112738395109772
probe,fi,single_submetric,avg_links_len,1.0,10,mse,0.0326127409934997
probe,fi,single_submetric,avg_max_depth,1.0,10,mse,0.0383403748273849
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,10,mse,0.0783190727233886
probe,fi,single_submetric,avg_verb_edges,1.0,10,mse,0.1010986864566803
probe,fi,single_submetric,lexical_density,1.0,10,mse,0.0472686402499675
probe,fi,single_submetric,n_tokens,1.0,10,mse,0.0153311174362897
probe,fi,single_submetric,avg_links_len,2.0,10,mse,0.0375424958765506
probe,fi,single_submetric,avg_max_depth,2.0,10,mse,0.0430241003632545
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,10,mse,0.0779014900326728
probe,fi,single_submetric,avg_verb_edges,2.0,10,mse,0.0977249145507812
probe,fi,single_submetric,lexical_density,2.0,10,mse,0.0478073917329311
probe,fi,single_submetric,n_tokens,2.0,10,mse,0.0141348969191312
probe,fi,single_submetric,avg_links_len,3.0,10,mse,0.0354475528001785
probe,fi,single_submetric,avg_max_depth,3.0,10,mse,0.0411722622811794
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,10,mse,0.0811497196555137
probe,fi,single_submetric,avg_verb_edges,3.0,10,mse,0.1003078371286392
probe,fi,single_submetric,lexical_density,3.0,10,mse,0.0464826673269271
probe,fi,single_submetric,n_tokens,3.0,10,mse,0.015580628067255
probe,fi,single_submetric,avg_links_len,,11,mse,0.0307278279215097
probe,fi,single_submetric,avg_max_depth,,11,mse,0.0226039234548807
probe,fi,single_submetric,avg_subordinate_chain_len,,11,mse,0.0550157204270362
probe,fi,single_submetric,avg_verb_edges,,11,mse,0.0836806744337081
probe,fi,single_submetric,lexical_density,,11,mse,0.0418102145195007
probe,fi,single_submetric,n_tokens,,11,mse,0.012041694484651
probe,fi,single_submetric,avg_links_len,1.0,11,mse,0.0342613086104393
probe,fi,single_submetric,avg_max_depth,1.0,11,mse,0.0303621031343936
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,11,mse,0.0609289370477199
probe,fi,single_submetric,avg_verb_edges,1.0,11,mse,0.1098825111985206
probe,fi,single_submetric,lexical_density,1.0,11,mse,0.0481896996498107
probe,fi,single_submetric,n_tokens,1.0,11,mse,0.0157136823982
probe,fi,single_submetric,avg_links_len,2.0,11,mse,0.0374874547123909
probe,fi,single_submetric,avg_max_depth,2.0,11,mse,0.0357790179550647
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,11,mse,0.0641475990414619
probe,fi,single_submetric,avg_verb_edges,2.0,11,mse,0.097750037908554
probe,fi,single_submetric,lexical_density,2.0,11,mse,0.0472350865602493
probe,fi,single_submetric,n_tokens,2.0,11,mse,0.014530180953443
probe,fi,single_submetric,avg_links_len,3.0,11,mse,0.0381745845079422
probe,fi,single_submetric,avg_max_depth,3.0,11,mse,0.0341960489749908
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,11,mse,0.0652354657649993
probe,fi,single_submetric,avg_verb_edges,3.0,11,mse,0.0988368913531303
probe,fi,single_submetric,lexical_density,3.0,11,mse,0.0475072525441646
probe,fi,single_submetric,n_tokens,3.0,11,mse,0.0163281112909317
probe,fi,single_submetric,avg_links_len,,12,mse,0.0204539541155099
probe,fi,single_submetric,avg_max_depth,,12,mse,0.0370889529585838
probe,fi,single_submetric,avg_subordinate_chain_len,,12,mse,0.0466662943363189
probe,fi,single_submetric,avg_verb_edges,,12,mse,0.0799857228994369
probe,fi,single_submetric,lexical_density,,12,mse,0.0505341477692127
probe,fi,single_submetric,n_tokens,,12,mse,0.0155767975375056
probe,fi,single_submetric,avg_links_len,1.0,12,mse,0.0220729243010282
probe,fi,single_submetric,avg_max_depth,1.0,12,mse,0.0401659309864044
probe,fi,single_submetric,avg_subordinate_chain_len,1.0,12,mse,0.0466231182217597
probe,fi,single_submetric,avg_verb_edges,1.0,12,mse,0.079441025853157
probe,fi,single_submetric,lexical_density,1.0,12,mse,0.0498964264988899
probe,fi,single_submetric,n_tokens,1.0,12,mse,0.014016106724739
probe,fi,single_submetric,avg_links_len,2.0,12,mse,0.0203398056328296
probe,fi,single_submetric,avg_max_depth,2.0,12,mse,0.0318647846579551
probe,fi,single_submetric,avg_subordinate_chain_len,2.0,12,mse,0.0462399534881114
probe,fi,single_submetric,avg_verb_edges,2.0,12,mse,0.0819779485464096
probe,fi,single_submetric,lexical_density,2.0,12,mse,0.0482733845710754
probe,fi,single_submetric,n_tokens,2.0,12,mse,0.0149905607104301
probe,fi,single_submetric,avg_links_len,3.0,12,mse,0.0221568495035171
probe,fi,single_submetric,avg_max_depth,3.0,12,mse,0.0343810021877288
probe,fi,single_submetric,avg_subordinate_chain_len,3.0,12,mse,0.0455078855156898
probe,fi,single_submetric,avg_verb_edges,3.0,12,mse,0.0872651636600494
probe,fi,single_submetric,lexical_density,3.0,12,mse,0.0486222356557846
probe,fi,single_submetric,n_tokens,3.0,12,mse,0.0164960455149412
probe,id,complexity,,,1,mse,0.0243533719331026
probe,id,complexity,,1.0,1,mse,0.0436040759086608
probe,id,complexity,,2.0,1,mse,0.0537043772637844
probe,id,complexity,,3.0,1,mse,0.0487636029720306
probe,id,complexity,,,2,mse,0.0251258872449398
probe,id,complexity,,1.0,2,mse,0.0470257252454757
probe,id,complexity,,2.0,2,mse,0.0583848357200622
probe,id,complexity,,3.0,2,mse,0.0517054721713066
probe,id,complexity,,,3,mse,0.0238156225532293
probe,id,complexity,,1.0,3,mse,0.0453987456858158
probe,id,complexity,,2.0,3,mse,0.0513740628957748
probe,id,complexity,,3.0,3,mse,0.0502803660929203
probe,id,complexity,,,4,mse,0.0237105600535869
probe,id,complexity,,1.0,4,mse,0.0436945408582687
probe,id,complexity,,2.0,4,mse,0.0492997951805591
probe,id,complexity,,3.0,4,mse,0.0465552993118763
probe,id,complexity,,,5,mse,0.027490098029375
probe,id,complexity,,1.0,5,mse,0.0450430661439895
probe,id,complexity,,2.0,5,mse,0.047035239636898
probe,id,complexity,,3.0,5,mse,0.0473256893455982
probe,id,complexity,,,6,mse,0.028783269226551
probe,id,complexity,,1.0,6,mse,0.0642951428890228
probe,id,complexity,,2.0,6,mse,0.0411159396171569
probe,id,complexity,,3.0,6,mse,0.0443572215735912
probe,id,complexity,,,7,mse,0.0296811182051897
probe,id,complexity,,1.0,7,mse,0.0624563507735729
probe,id,complexity,,2.0,7,mse,0.0443614684045314
probe,id,complexity,,3.0,7,mse,0.0483320243656635
probe,id,complexity,,,8,mse,0.0271152444183826
probe,id,complexity,,1.0,8,mse,0.043906420469284
probe,id,complexity,,2.0,8,mse,0.043436549603939
probe,id,complexity,,3.0,8,mse,0.0510326065123081
probe,id,complexity,,,9,mse,0.0284000411629676
probe,id,complexity,,1.0,9,mse,0.0717030689120292
probe,id,complexity,,2.0,9,mse,0.0448240414261817
probe,id,complexity,,3.0,9,mse,0.0555323213338851
probe,id,complexity,,,10,mse,0.032676413655281
probe,id,complexity,,1.0,10,mse,0.0492359697818756
probe,id,complexity,,2.0,10,mse,0.0517322532832622
probe,id,complexity,,3.0,10,mse,0.0492575764656066
probe,id,complexity,,,11,mse,0.0328256338834762
probe,id,complexity,,1.0,11,mse,0.0579161308705806
probe,id,complexity,,2.0,11,mse,0.0513902343809604
probe,id,complexity,,3.0,11,mse,0.0538020320236682
probe,id,complexity,,,12,mse,0.0426039919257164
probe,id,complexity,,1.0,12,mse,0.0436714217066764
probe,id,complexity,,2.0,12,mse,0.0486799143254756
probe,id,complexity,,3.0,12,mse,0.0458741150796413
probe,id,question_type,,,1,accuracy,0.6909090909090909
probe,id,question_type,,1.0,1,accuracy,0.6818181818181818
probe,id,question_type,,2.0,1,accuracy,0.5
probe,id,question_type,,3.0,1,accuracy,0.5
probe,id,question_type,,,2,accuracy,0.7
probe,id,question_type,,1.0,2,accuracy,0.5
probe,id,question_type,,2.0,2,accuracy,0.5
probe,id,question_type,,3.0,2,accuracy,0.5
probe,id,question_type,,,3,accuracy,0.7090909090909091
probe,id,question_type,,1.0,3,accuracy,0.5
probe,id,question_type,,2.0,3,accuracy,0.5
probe,id,question_type,,3.0,3,accuracy,0.5
probe,id,question_type,,,4,accuracy,0.6727272727272727
probe,id,question_type,,1.0,4,accuracy,0.5
probe,id,question_type,,2.0,4,accuracy,0.5
probe,id,question_type,,3.0,4,accuracy,0.5
probe,id,question_type,,,5,accuracy,0.7909090909090909
probe,id,question_type,,1.0,5,accuracy,0.5
probe,id,question_type,,2.0,5,accuracy,0.5
probe,id,question_type,,3.0,5,accuracy,0.5
probe,id,question_type,,,6,accuracy,0.8090909090909091
probe,id,question_type,,1.0,6,accuracy,0.5
probe,id,question_type,,2.0,6,accuracy,0.5
probe,id,question_type,,3.0,6,accuracy,0.5
probe,id,question_type,,,7,accuracy,0.8090909090909091
probe,id,question_type,,1.0,7,accuracy,0.5
probe,id,question_type,,2.0,7,accuracy,0.5
