unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
english_content_4016,What was the first publisher of Kindred by Octavia E. Butler?,en,-0.248,0.0,0.0,0.545,2.565,0,2.862
english_content_8876,What is the most common protist?,en,0.052,0.0,0.0,0.5,2.079,0,2.631
english_polar_313,Is Samus a woman?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_538,Did Romania participate in WWII?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_polar_55,Was Germany part of the Hasburg Empire?,en,0.147,0.0,0.0,0.571,2.197,1,2.915
english_content_8681,When did Hitchens first publish?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_content_1643,What happens when looted art is found?,en,0.185,1.0,0.278,0.714,2.197,0,4.374
english_polar_1053,Three have a criminal record prior to their conviction in 1994?,en,0.18,0.0,0.6,0.455,2.565,1,3.8
english_content_3480,What was the motto for the Residential Schools in America?,en,-0.148,0.0,0.0,0.4,2.485,0,2.737
english_polar_681,Does Iain Norman Macleod have kids?,en,0.18,0.0,0.4,0.833,2.079,1,3.492
english_polar_536,Do Puerto Ricans have US citizenship?,en,-0.22,0.0,0.4,0.833,2.079,1,3.092
english_polar_105,Is Good Morning America a news channel?,en,0.313,0.0,0.0,0.714,2.197,1,3.224
english_content_5805,Who is the drummer for the band Superheist?,en,-0.291,0.0,0.0,0.375,2.303,0,2.387
english_content_5358,Where is the Reformed Episcopal Church located?,en,0.852,0.0,0.5,0.714,2.197,0,4.263
english_content_6539,What is the largest valley on Earth?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_4840,How many drives are necessary for an array?,en,-0.577,0.0,0.0,0.625,2.303,0,2.351
english_polar_97,Do you win money on fantasy football?,en,-0.187,0.0,0.6,0.571,2.197,1,3.181
english_polar_482,Were the people from Enron prosecuted?,en,0.38,0.0,0.4,0.5,2.079,1,3.359
english_polar_206,Is Jupiter habitable?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_1965,How much does a shipping car weigh?,en,0.185,0.0,0.333,0.714,2.197,0,3.429
english_polar_91,Did the USA use guerrilla tactics against England?,en,-0.163,0.0,0.6,0.625,2.303,1,3.365
english_content_4447,How large is Lithuania?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_7111,What are the symptoms of anaphylaxis?,en,-0.548,0.0,0.0,0.333,2.079,0,1.864
english_polar_66,Does Punjab still exist?,en,-0.02,0.0,0.4,0.75,1.792,1,2.922
english_content_2026,How long was communism in power in Russia?,en,-0.148,0.0,0.0,0.625,2.303,0,2.78
english_content_4186,Best ways to help with domestic violence issues?,en,-0.291,1.0,0.333,0.75,2.303,0,4.095
english_polar_323,Is there a plant genome project similar to the human genome project?,en,0.344,0.0,0.4,0.667,2.639,1,4.05
english_polar_522,Have the Jaguars ever played in a bowl game?,en,0.23,0.0,0.6,0.556,2.398,1,3.784
english_polar_584,Is there really a yellow brick road in Kansas?,en,0.105,0.0,0.6,0.667,2.398,1,3.77
english_content_1781,When did the Ramones record the song Spider-Man?,en,-0.023,0.0,0.5,0.667,2.485,0,3.629
english_polar_260,Is Phoenix required for Elixir sites?,en,-0.22,0.0,0.6,0.667,2.079,1,3.126
english_content_7149,How large is the South End neighborhood of Boston?,en,-0.273,0.0,0.0,0.667,2.398,0,2.792
english_polar_119,Rafferty still make music?,en,-0.687,0.0,0.6,1.0,1.792,1,2.705
english_polar_723,Is the Colosseum a stadium?,en,-0.02,0.0,0.0,0.4,1.946,1,2.326
english_content_5,When did construction begin on the Sporthotel Pontresina?,en,0.138,0.0,0.5,0.625,2.303,0,3.566
english_polar_438,Is dexmethylphenidate addictive?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_7052,What is the longest symphony?,en,-0.148,0.0,0.0,0.4,1.946,0,2.198
english_polar_1141,Does eating beans cause flatulence?,en,-0.27,1.0,0.3,0.8,1.946,1,3.776
english_content_3272,How big are torpedos?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_1880,When was algebra first developed?,en,0.352,0.0,0.667,0.8,1.946,0,3.765
english_content_2413,When did Matthew Shepherd die?,en,0.352,0.0,0.333,0.8,1.946,0,3.431
english_content_985,When was Syracuse founded by the Greeks?,en,-0.148,0.0,0.667,0.571,2.197,0,3.287
english_content_3986,What does Yên Bái mean?,en,0.352,0.0,0.333,0.6,1.946,0,3.231
english_content_8179,When was the Normandy Campaign?,en,-0.148,0.0,0.0,0.6,1.946,0,2.398
english_polar_597,Did Zhou Enlai have kids?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_content_2510,How many dog breeds are there currently recognized by the Kennel Club?,en,0.034,0.0,0.833,0.667,2.639,0,4.173
english_polar_999,Is yak milk available in the USA?,en,-0.187,0.0,0.0,0.571,2.197,1,2.581
english_polar_428,Is there hummus in Lebanon?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_polar_934,Is Masood Ahmed married?,en,-0.02,0.0,0.4,0.75,1.792,1,2.922
english_polar_427,Is there a cure for ALS?,en,-0.42,0.0,0.4,0.5,2.079,1,2.559
english_polar_713,Do praying mantises always eat their mates?,en,-0.187,0.0,0.3,0.714,2.197,1,3.024
english_polar_329,Do any Chaldean buildings still exist?,en,0.18,0.0,0.4,0.667,2.079,1,3.326
english_polar_1155,Is Concentration still airing?,en,-0.02,0.0,0.4,0.75,1.792,1,2.922
english_content_1888,How dangerous is rural flight?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
english_polar_1085,Is Cantonese written the same as Mandarin?,en,-0.52,0.0,0.6,0.571,2.197,1,2.848
english_content_2214,When was the University of Ottawa founded?,en,0.852,0.0,0.5,0.571,2.197,0,4.12
english_content_4331,Where is Taekwondo from?,en,-0.148,0.0,0.0,0.5,1.792,0,2.144
english_polar_542,Is Drake Hogestyn married?,en,-0.02,0.0,0.4,0.75,1.792,1,2.922
english_content_3328,How fast is a horse fly?,en,-0.148,0.0,0.0,0.667,2.079,0,2.598
english_polar_395,Is the original Marshall Field's building in Chicago still standing?,en,0.88,0.0,0.4,0.636,2.565,1,4.481
english_content_3633,When was the SMS Gneisenau built?,en,0.452,0.0,0.5,0.667,2.079,0,3.698
english_content_5036,What was the tax rate in ancient Rome?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_content_6309,Where was the first public school opened in the U.S.?,en,0.519,0.0,0.667,0.6,2.485,0,4.271
english_content_3390,Who has the biggest signature on the Constitution?,en,-0.291,0.0,0.333,0.5,2.303,0,2.845
english_content_371,What states are in the Russian Commonwealth?,en,0.519,0.0,0.0,0.429,2.197,0,3.145
english_content_7451,What was María Estela Martínez Cartas de Perón greatest accomplishment?,en,1.63,0.0,0.0,0.8,2.485,0,4.915
english_polar_193,Are manga and anime the same thing?,en,0.813,0.0,0.0,0.571,2.197,1,3.581
english_polar_50,Is sperm donation safe?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_content_766,How many seasons does Breaking Bad have?,en,-0.315,0.0,0.333,0.857,2.197,0,3.072
english_polar_88,Is gaelic still spoken?,en,-0.02,0.0,0.6,0.75,1.792,1,3.122
english_content_7460,What kind of fighter plane did Darth Vader fly?,en,0.352,0.0,0.333,0.667,2.398,0,3.75
english_polar_593,Is Scrapie contagious?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_393,Does someone with Wilson's disease need a liver transplant?,en,0.98,0.0,0.4,0.5,2.485,1,4.365
english_content_2765,What's the term limit for Prime Ministers?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_content_9051,Who developed the first view camera?,en,0.052,0.0,0.333,0.667,2.079,0,3.131
english_polar_731,Is China socialist?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_678,Do cranes mate for life?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_2549,When does the English cricket season begin?,en,0.852,0.0,0.333,0.714,2.197,0,4.096
english_content_4142,What does Megatron turn into?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_content_4905,When was Lou Lombardo born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_polar_654,Did England fight France during the Seven Years' War?,en,0.424,0.0,0.6,0.6,2.485,1,4.109
english_polar_589,Is Cloud in Kingdom Hearts?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_390,Is Michelle Obama's initiative still ongoing?,en,0.48,0.0,0.0,0.714,2.197,1,3.391
english_content_203,What was the rate of urbanization in the US in 2016?,en,0.252,0.0,0.0,0.273,2.565,0,3.09
english_content_8990,"How tall is Richard ""Ric"" Converse?",en,0.652,0.0,0.0,0.833,2.303,0,3.788
english_content_5037,How much is an Atari currently worth?,en,0.185,0.0,0.0,0.714,2.197,0,3.096
english_content_5403,What do pallid sturgeons eat?,en,0.102,0.0,0.333,0.6,1.946,0,2.981
english_polar_912,Is the UK also a bicameral governing body?,en,1.266,0.0,0.0,0.625,2.303,1,4.194
english_content_1805,Who owns the Heroes & Icons network?,en,0.519,0.0,0.333,0.571,2.197,0,3.62
english_polar_1098,Can you eat a black wildebeest?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_polar_711,Did Nikola Tesla finish his wireless machine?,en,-0.02,0.0,0.4,0.714,2.197,1,3.291
english_polar_134,Is Guam a US territory?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_5509,How many Christians were martyred in the 2nd century?,en,-0.273,0.0,0.5,0.667,2.398,0,3.292
english_content_3298,What station did Hustle air on?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_polar_477,Is Portugal considered Latino?,en,-0.687,0.0,0.6,0.75,1.792,1,2.455
english_polar_721,Are potatoes naturally gluten free?,en,0.48,0.0,0.0,0.8,1.946,1,3.226
english_polar_976,Can we make artificial cells?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_6915,What language was spoken by the Roman Empire?,en,-0.148,0.0,0.5,0.5,2.303,0,3.155
english_polar_814,Was there a Sonic game on the Sega Genesis?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
english_content_4360,How long is a standard basketball court?,en,0.019,0.0,0.0,0.714,2.197,0,2.93
english_content_2439,How many people live in China?,en,-0.948,0.0,0.333,0.833,2.079,0,2.297
english_polar_1015,Did Japan make Korean women 'comfort women'?,en,-0.02,0.0,0.6,0.857,2.398,1,3.835
english_polar_16,Did Lindsay Wagner audition for her role in The Bionic Woman?,en,0.18,0.0,0.4,0.545,2.565,1,3.69
english_polar_1056,Does Karin Slaughter have kids?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_content_5412,Where was Meghan Markle born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_polar_845,Is London Heathrow or Gatwick Airport older?,en,0.813,0.0,0.0,0.714,2.197,1,3.724
english_polar_275,Is there a train from London to Shrewsbury?,en,-0.163,0.0,0.4,0.5,2.303,1,3.04
english_polar_34,Is there a cure for agnosia?,en,-0.42,0.0,0.4,0.5,2.079,1,2.559
english_content_5117,Who played the voice of Violet Parr in The Incredibles?,en,-0.037,0.0,0.5,0.5,2.485,0,3.448
english_content_7793,How many soap operas are currently on the air?,en,0.227,0.0,0.0,0.667,2.398,0,3.292
english_polar_1003,Is lymphangioma caused by a neonatal infection?,en,0.147,0.0,0.6,0.571,2.197,1,3.515
english_content_2388,How does agnosia affect the brain?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_polar_278,Is Halo Wars part of the Halo saga?,en,0.123,0.0,0.0,0.625,2.303,1,3.051
english_content_2892,What is the most common thyroid disorder in the U.S.?,en,0.185,0.0,0.0,0.5,2.485,0,3.17
english_content_2621,What have the Montana Vigilantes done?,en,0.452,0.0,0.333,0.5,2.079,0,3.364
english_content_10,What is London known for?,en,0.352,0.0,0.5,0.4,1.946,0,3.198
english_polar_984,Does Ying Ye 3 Jia 1 have a main villain?,en,0.535,0.0,0.6,0.6,2.485,1,4.22
english_polar_143,Can you eat a dusky shark?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_7518,When did the radio station WEEI first air?,en,0.995,0.0,0.667,0.75,2.303,0,4.715
english_content_1574,How many branches were there in the Confederate States armed forces?,en,0.252,0.0,0.0,0.636,2.565,0,3.453
english_content_7905,When was the Provisional Government of the Republic of Korea formed?,en,1.552,1.0,0.333,0.545,2.565,0,5.995
english_content_6559,When was the New York City Transit Authority established?,en,1.102,1.0,0.333,0.778,2.398,0,5.611
english_polar_470,Are proton pump inhibitors available over the counter in the U.S.?,en,0.18,0.0,0.0,0.545,2.565,1,3.29
english_polar_305,Is Hal Jordan alive?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_content_5202,Who was the first female skater to land the triple axel?,en,-0.048,1.0,0.333,0.545,2.565,0,4.395
english_polar_801,IS Paul Kenneth Bernardo dead?,en,0.48,0.0,0.0,0.8,1.946,1,3.226
english_polar_40,Is Mike Pratt married?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_content_8551,What is the poorest country in Latin America?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_polar_673,Do mag lev trains exist?,en,-0.27,0.0,0.2,0.8,1.946,1,2.676
english_polar_31,Does hemp contain THC?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_839,Can you bury someone in your backyard?,en,-0.187,0.0,0.6,0.286,2.197,1,2.896
english_content_3375,What stadium hosted the 2007 Pacific Life Holiday Bowl?,en,0.477,0.0,0.333,0.667,2.398,0,3.875
english_content_1106,What can we do with xenoestrogens?,en,-0.348,0.0,0.5,0.333,2.079,0,2.564
english_polar_1063,Can China feed itself?,en,-0.687,0.0,0.4,0.5,1.792,1,2.005
english_polar_988,"Is San Rafael, California safe?",en,1.23,0.0,0.0,0.8,2.079,1,4.109
english_content_3550,What are the primary causes of globalization?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_1173,What is the most recent state to legalize casinos?,en,-0.273,1.0,0.333,0.556,2.398,0,4.014
english_content_5284,How far away is the North Star?,en,-0.481,0.0,0.0,0.714,2.197,0,2.43
english_polar_554,Is Alfie Moon still a character on EastEnders?,en,0.266,0.0,0.0,0.625,2.303,1,3.194
english_content_6510,What is the poorest country in the developed world?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
english_polar_156,Has space X launched anymore rockets?,en,-0.42,0.0,0.4,0.833,2.079,1,2.892
english_polar_241,Is lymphangioma benign?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_7103,How long has the U.S. had diplomatic relations with Italy?,en,-0.37,0.0,0.5,0.7,2.485,0,3.315
english_polar_571,Is aggression a learned behavior?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_3380,How large is the human cerebellum?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_content_5133,How long does it take to charge the Death Star's main cannon?,en,-0.148,1.0,0.417,0.615,2.708,0,4.592
english_polar_629,Did the Māori King have a queen?,en,-0.187,0.0,0.4,0.571,2.197,1,2.981
english_content_7599,Where is Verden?,en,-0.648,0.0,0.0,0.667,1.609,0,1.628
english_polar_317,Is THC effective against cancer?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_content_7915,How long did Michael Frederick Bruxner serve in the military?,en,0.296,0.0,0.5,0.7,2.485,0,3.981
english_polar_161,Did Amtrak make money last year?,en,-0.42,0.0,0.6,0.833,2.079,1,3.092
english_content_4053,How much rain did Hurricane Harvey dump on Houston?,en,-0.398,0.0,0.5,0.778,2.398,0,3.278
english_polar_741,Can you drive a boat in the Suez Canal?,en,0.23,0.0,0.6,0.444,2.398,1,3.672
english_content_3770,What is a qubit?,en,-0.481,0.0,0.0,0.25,1.792,0,1.561
english_polar_13,Is the USS Hobson still in use?,en,0.48,0.0,0.0,0.571,2.197,1,3.248
english_content_6685,How many registered CPAs are there in the US?,en,-0.523,0.0,0.25,0.667,2.398,0,2.792
english_content_7508,What is one divided by infinity?,en,-0.348,0.0,0.667,0.333,2.079,0,2.731
english_content_47,How much money does Stephen King make per movie?,en,-0.273,0.0,0.5,0.778,2.398,0,3.403
english_polar_663,Is Georgia currently occupied by Russia?,en,-0.22,0.0,0.8,0.667,2.079,1,3.326
english_polar_789,Is St. Joseph's Church in Fall River still an active church?,en,1.18,0.0,0.0,0.727,2.565,1,4.472
english_content_8262,When was the French Parliament established?,en,0.452,0.0,0.5,0.667,2.079,0,3.698
english_content_6689,What countries honor free speech?,en,-0.898,0.0,0.333,0.8,1.946,0,2.181
english_polar_483,Are battleship the ones with tarmacs for fighter jets?,en,-0.145,0.0,0.0,0.556,2.398,1,2.809
english_content_2761,When was the town of Abbots Ripton founded?,en,0.995,0.0,0.5,0.625,2.303,0,4.423
english_polar_572,Does the Irish Volunteer Army still exist?,en,0.48,0.0,0.4,0.714,2.197,1,3.791
english_content_7889,Who created the first diving suit?,en,0.052,0.0,0.333,0.667,2.079,0,3.131
english_content_7823,Why are they called brass instruments?,en,-0.348,0.0,0.667,0.667,2.079,0,3.065
english_polar_588,Is emotional IQ the same as regular IQ?,en,-0.02,0.0,0.0,0.625,2.303,1,2.908
english_polar_1057,Is it mandatory to learn English in Japan?,en,-0.449,1.0,0.6,0.5,2.303,1,3.954
english_content_5552,How important to Daoism is fasting?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_content_8953,What was the longest dynasty in China's history?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
english_polar_574,Are there different dialects in Chile?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_8920,What does the name Chalcolithic come from?,en,1.019,0.0,0.333,0.429,2.197,0,3.978
english_content_6010,When was Major General Douglas born?,en,0.452,0.0,0.5,0.833,2.079,0,3.864
english_polar_494,Is Cobal an OOP language?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_298,Rafferty have kids?,en,-1.02,0.0,0.4,1.0,1.609,1,1.989
english_content_5135,How effective is general anaesthetic?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
english_polar_303,Is Gloucestershire located in England?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
english_polar_83,Was Klemens Wenzel Nepomuk Lothar born a prince?,en,0.551,0.0,0.6,0.75,2.303,1,4.204
english_content_397,Where is Hohenzollern Castle?,en,-0.481,0.0,0.0,0.75,1.792,0,2.061
english_content_2668,How did Juliet die?,en,-0.148,0.0,0.333,0.75,1.792,0,2.727
english_content_1156,When was USS Lexington (CV-2) built?,en,2.519,1.0,0.333,0.714,2.485,0,7.051
english_content_2572,What was the GDP of the Confederacy during the Civil War?,en,0.252,0.0,0.0,0.364,2.565,0,3.181
english_polar_1033,Is CBD oil legal?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_content_507,What is the national dish of Finland?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_1174,Did any players on the 2014 Penn State Nittany Lions football team go into the NFL?,en,2.513,0.0,0.4,0.562,2.89,1,6.365
english_polar_1168,Did Lee Gordon immigrate to Australia?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_1013,Is metabolite a drug?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_content_7955,What does FIFA stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_content_3638,Who developed the first escapement mechanism for watches and clocks?,en,-0.259,0.0,0.333,0.6,2.485,0,3.159
english_polar_1176,Were there any major wars during the Classical period?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
english_content_1133,What is the climate in the Lower Nile Valley?,en,0.352,0.0,0.0,0.444,2.398,0,3.194
english_content_7432,Who lead The Battle of Kyongju?,en,-0.748,0.0,0.333,0.5,2.079,0,2.164
english_content_2284,What is significant about James the Less?,en,-0.648,0.0,0.0,0.429,2.197,0,1.978
english_content_2171,What's the half-life of uranium?,en,0.185,0.0,0.0,0.429,2.303,0,2.917
english_polar_853,Is Fort Yellowstone still in use?,en,0.38,0.0,0.0,0.667,2.079,1,3.126
english_content_7929,Who was the last King of Sweden?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_3510,Where is Fiji located in the world?,en,-0.148,0.0,0.667,0.571,2.197,0,3.287
english_polar_674,Is there a major mountain range that goes through Chile?,en,-0.02,1.0,0.4,0.6,2.485,1,4.465
english_polar_383,Is the Danube river navigable?,en,-0.02,0.0,0.0,0.6,1.946,1,2.526
english_content_4613,When was Count Carl Gustav Rehnskiöld named Swedish Field Marshal?,en,0.852,1.0,0.5,0.9,2.485,0,5.737
english_polar_563,Are the Mung Chinese?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_744,Did Rubén Darío have a wife?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_3707,When did the UK adopt the metric system?,en,-0.005,0.0,0.5,0.625,2.303,0,3.423
english_content_2804,What are the first known examples of stone tools?,en,0.102,0.0,0.0,0.556,2.398,0,3.056
english_polar_436,Has Spike Lee won an Oscar?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_369,How dangerous is orientia tsutsugamushi?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
english_polar_341,Are foxes closely related to dogs?,en,-0.22,0.0,0.0,0.667,2.079,1,2.526
english_polar_458,Is Mardi Gras a holiday?,en,0.23,0.0,0.0,0.6,1.946,1,2.776
english_content_3002,Who is the oldest gymnast to compete in the Olympics?,en,-0.259,1.0,0.333,0.4,2.485,0,3.959
english_content_2630,Where can you find dusky sharks?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_polar_1054,Does Arabic share any words with any other language?,en,-0.02,0.0,0.4,0.556,2.398,1,3.334
english_polar_859,Did Christopher William Clayton Hutton have kids?,en,0.647,0.0,0.4,0.857,2.197,1,4.101
english_polar_391,Is there a dragon dance?,en,-0.02,0.0,0.4,0.6,1.946,1,2.926
english_content_4495,Was German cloud gas used in WWI lethal?,en,-0.148,0.0,0.667,0.75,2.303,0,3.572
english_content_1235,Who created Bloom County?,en,-0.815,0.0,0.333,0.75,1.792,0,2.06
english_polar_1111,Are Urdu and Hindu the same?,en,0.58,0.0,0.0,0.5,2.079,1,3.159
english_polar_408,Are gifts taxable income?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_polar_41,Do brains heal themselves after strokes?,en,-0.42,0.0,0.6,0.5,2.079,1,2.759
english_polar_1160,Does Frankfurt have a regional dish?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_1103,Is cpu power used in virtual synchrony?,en,-0.187,0.0,0.6,0.714,2.197,1,3.324
english_polar_548,Is anxiety a cognitive disability?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_515,Is rural flight okay?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_polar_938,Is Witches of East End based on a movie?,en,0.605,0.0,0.6,0.556,2.398,1,4.159
english_content_6783,Who is the oldest living person in the world?,en,0.477,0.0,0.0,0.444,2.398,0,3.319
english_polar_504,Do otters have a favorite rock?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_690,Is rhetoric used in sales tactics?,en,-0.22,0.0,0.6,0.667,2.079,1,3.126
english_polar_195,Has the Georgia Bulldogs football team won more games than the Georgia Tech Yellow Jackets?,en,0.623,0.0,0.4,0.733,2.833,1,4.589
english_polar_1092,Are Anatolian shepherds considered rare?,en,-0.52,0.0,0.6,0.8,1.946,1,2.826
english_polar_948,Does Iran have a president?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_2539,How many Whatsapp users are there?,en,-0.948,0.0,0.0,0.667,2.079,0,1.798
english_polar_716,Is Omamori Himari on going?,en,0.23,0.0,0.6,0.6,1.946,1,3.376
english_content_2380,What are most famous books of Japan?,en,-0.481,0.0,0.0,0.571,2.197,0,2.287
english_polar_1143,Do the Aborigines have a verbal culture?,en,-0.187,0.0,0.4,0.571,2.197,1,2.981
english_content_7903,What country was the Pecheng army from?,en,0.185,0.0,0.0,0.429,2.197,0,2.811
english_polar_1127,Is salmonella an enteric bacteria?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_1,When was quantum field theory developed?,en,0.252,0.0,0.5,0.833,2.079,0,3.664
english_polar_283,Are diets with 800 or less calories dangerous?,en,1.98,0.0,0.0,0.5,2.303,1,4.783
english_content_727,What was the first storm to develop in the 1999–2000 South-West Indian Ocean tropical cyclone season?,en,1.852,1.0,0.333,0.588,2.996,0,6.769
english_polar_162,Is The Tsubasa: Reservoir Chronicle part of the Card Capture Sakura series?,en,1.253,0.0,0.0,0.667,2.708,1,4.628
english_polar_521,Do clouds affect radio waves?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_content_7417,Why is RNA needed?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_370,Did the Chinese help build the railroads?,en,-0.52,1.0,0.3,0.571,2.197,1,3.548
english_content_1647,How long did the Crusades last?,en,-0.148,0.0,0.333,0.667,2.079,0,2.931
english_polar_392,Is Dodge owned by Ford?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
english_content_7734,When did Romans first occupy Israel?,en,0.052,0.0,0.667,0.833,2.079,0,3.631
english_polar_788,Is Ukraine considered a slavic state?,en,-0.22,0.0,0.6,0.667,2.079,1,3.126
english_content_7430,When was the Islamic Golden Age?,en,0.252,0.0,0.0,0.667,2.079,0,2.998
english_content_1089,Where did Julio Licinio go to school?,en,0.019,0.0,0.5,0.714,2.197,0,3.43
english_polar_696,Is Rob Zombie a rock star?,en,0.58,0.0,0.0,0.667,2.079,1,3.326
english_polar_1090,Does Bob Jones University do any research?,en,-0.187,0.0,0.4,0.714,2.197,1,3.124
english_content_7452,What chemical compound has the longest name?,en,-0.481,0.0,0.333,0.714,2.197,0,2.763
english_polar_516,Is phantom pain experienced by amputees neurological?,en,0.48,1.0,0.2,0.714,2.197,1,4.591
english_content_941,What comic book characters were created during the Golden Age?,en,-0.148,0.0,0.5,0.6,2.485,0,3.437
english_polar_903,Are there antelopes in the US?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_7408,How many species of birds are there?,en,-0.648,0.0,0.333,0.857,2.197,0,2.739
english_polar_1009,Did Socialism take root after the Russian Revolution?,en,0.123,0.0,0.6,0.625,2.303,1,3.651
english_polar_1025,Can you work for NASA if you are not from USA?,en,0.88,0.0,0.6,0.273,2.565,1,4.318
english_content_6524,What is the race demographics of Santa Barbara?,en,-0.434,0.0,0.0,0.5,2.303,0,2.369
english_content_8785,When did George Washington's wife die?,en,0.852,0.0,0.333,0.714,2.197,0,4.096
english_content_5350,How much is Destiny 2?,en,-0.898,0.0,0.0,0.6,1.946,0,1.648
english_content_7833,When was Tasmania first colonized?,en,0.352,0.0,0.667,0.8,1.946,0,3.765
english_polar_904,Are there different colors to henna?,en,0.18,0.0,0.6,0.667,2.079,1,3.526
english_content_7841,What genre of art did Van Gogh practice?,en,0.138,0.0,0.333,0.625,2.303,0,3.399
english_content_1257,What company is the largest maker of the flu vaccine?,en,0.185,0.0,0.0,0.5,2.485,0,3.17
english_polar_447,Are cows sacred in Hindu?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_polar_63,Is Karate a sport in the Olympics?,en,-0.02,0.0,0.0,0.429,2.197,1,2.606
english_polar_590,Does the Air Force have their own boats?,en,-0.02,0.0,0.4,0.625,2.303,1,3.308
english_polar_651,Was Australia a prison colony?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_8944,How is the flamenco guitar different from a regular guitar?,en,0.408,0.0,0.0,0.6,2.485,0,3.493
english_polar_1122,Is the great horned owl endangered?,en,0.38,0.0,0.0,0.667,2.079,1,3.126
english_polar_96,Is there treatment for phytophthora ramorum?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_178,Is anime only Japanese?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
