Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_dep	dep_dist_det	dep_dist_discourse	dep_dist_dislocated	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
260_1.conllu	1	18	18.0	3.1176470588235294	11.11111111111111	0	11.11111111111111	0	5.555555555555555	0	0	27.77777777777778	0	0	5.555555555555555	16.666666666666668	5.555555555555555	0	16.666666666666668	0.8823529411764706	3.0	0.0	1.6666666666666667	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	0	6.0	6.0	11.0	2.75	11	0	0	100.0	0.0	100.0	0.0	16.666666666666668	0	5.555555555555555	5.555555555555555	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	0	0	5.555555555555555	0	5.555555555555555	0	0	5.555555555555555	16.666666666666668	0	5.555555555555555	11.11111111111111	5.555555555555555	5.555555555555555	0	0.0	100.0	0.0	100.0	1.0	100.0	0
203_1.conllu	1	11	11.0	2.4	0	0	18.181818181818183	0	9.090909090909092	0	0	27.272727272727273	0	0	0	0	9.090909090909092	0	36.36363636363637	0.9	4.0	100.0	1.75	25.0	25.0	0	50.0	0	0	0	5.0	2.75	9.0	2.2222222222222223	9	0	0	0	0	100.0	0.0	9.090909090909092	9.090909090909092	0	0	0	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	25.0	75.0	0.0	100.0	1.0	100.0	0
212_1.conllu	1	18	18.0	3.6	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	0	22.22222222222222	0	0	5.555555555555555	11.11111111111111	16.666666666666668	0	11.11111111111111	0.6666666666666666	2.0	100.0	2.0	50.0	0	0	0	50.0	0	0	4.0	9.0	15.0	3.7142857142857144	15	0	0	100.0	0.0	0	0	5.555555555555555	5.555555555555555	0	11.11111111111111	0	5.555555555555555	0	5.555555555555555	0	5.555555555555555	11.11111111111111	0	0	0	0	0	5.555555555555555	0	0	0	0	16.666666666666668	0	0	5.555555555555555	5.555555555555555	11.11111111111111	5.555555555555555	0	100.0	0.0	0	0	0	0	0
119_1.conllu	1	9	9.0	3.0	22.22222222222222	0	0	11.11111111111111	11.11111111111111	0	0	22.22222222222222	0	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0.625	1.0	0.0	0.0	100.0	0	0	0	0	0	0	4.0	9.0	4.0	1.5714285714285714	4	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0
220_1.conllu	1	14	14.0	3.076923076923077	0	0	14.285714285714286	7.142857142857143	7.142857142857143	7.142857142857143	0	28.571428571428573	0	0	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0.5384615384615384	1.0	100.0	2.0	0	0	100.0	0	0	0	0	8.0	14.0	12.0	2.1666666666666665	12	0	0	100.0	0.0	0	0	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
262_1.conllu	1	7	7.0	3.0	0	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	28.571428571428573	0.6666666666666666	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	2.0	3.5	4.0	1.8	4	0	0	100.0	0.0	0	0	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
250_1.conllu	1	16	16.0	2.5	6.25	0	6.25	0	6.25	0	0	37.5	12.5	0	0	6.25	12.5	6.25	6.25	0.7142857142857143	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	16.0	7.0	2.1538461538461537	7	0	0	100.0	0.0	0	0	0	0	12.5	0	0	6.25	0	0	6.25	12.5	6.25	0	0	0	0	0	0	6.25	0	0	0	6.25	0	12.5	6.25	6.25	12.5	6.25	0	100.0	0.0	0	0	0	0	0
196_1.conllu	1	6	6.0	5.2	0	0	0	0	33.333333333333336	0	0	0	0	0	16.666666666666668	16.666666666666668	16.666666666666668	0	16.666666666666668	0.4	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	4.0	2.5	4	0	0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0
107_1.conllu	1	7	7.0	3.5	14.285714285714286	0	14.285714285714286	0	0	0	0	42.857142857142854	0	0	0	0	14.285714285714286	0	14.285714285714286	1.0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	7.0	2.0	1.2	2	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	0.0	100.0	0.0	100.0	1.0	100.0	0
231_1.conllu	1	17	17.0	2.75	0	0	23.529411764705884	11.764705882352942	5.882352941176471	5.882352941176471	0	17.647058823529413	0	0	5.882352941176471	0	5.882352941176471	11.764705882352942	11.764705882352942	0.5625	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	4.0	8.5	13.0	2.8	13	0	0	100.0	0.0	100.0	0.0	5.882352941176471	5.882352941176471	11.764705882352942	0	0	11.764705882352942	0	5.882352941176471	11.764705882352942	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	5.882352941176471	0	11.764705882352942	5.882352941176471	5.882352941176471	5.882352941176471	0	50.0	50.0	0.0	100.0	1.0	100.0	0
29_1.conllu	1	13	13.0	2.8333333333333335	15.384615384615385	0	15.384615384615385	7.6923076923076925	15.384615384615385	7.6923076923076925	0	23.076923076923077	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0.6666666666666666	1.0	0.0	1.0	0	100.0	0	0	0	0	0	6.0	13.0	11.0	3.0	11	0	0	0	0	100.0	0.0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0.0	100.0	0.0	100.0	1.0	100.0	0
155_1.conllu	1	4	4.0	4.0	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	25.0	25.0	0.3333333333333333	1.0	0.0	0.0	100.0	0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	0	0	0	0	0	0	0
129_1.conllu	1	7	7.0	2.8333333333333335	14.285714285714286	0	28.571428571428573	0	0	0	0	42.857142857142854	0	0	0	0	14.285714285714286	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	3.0	1.6	3	0	0	0	0	100.0	0.0	0	0	28.571428571428573	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0
173_1.conllu	1	12	12.0	3.1818181818181817	8.333333333333334	0	25.0	8.333333333333334	0	0	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	16.666666666666668	0.6363636363636364	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	6.0	7.0	2.3	7	0	0	100.0	0.0	0	0	8.333333333333334	16.666666666666668	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
66_1.conllu	1	13	13.0	2.5	0	0	30.76923076923077	0	7.6923076923076925	0	0	15.384615384615385	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	23.076923076923077	0.75	3.0	100.0	1.3333333333333333	0	66.66666666666667	33.333333333333336	0	0	0	0	6.0	4.333333333333333	11.0	2.3636363636363638	11	0	0	0	0	100.0	0.0	15.384615384615385	7.6923076923076925	15.384615384615385	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
232_1.conllu	1	11	11.0	3.111111111111111	27.272727272727273	0	9.090909090909092	0	27.272727272727273	0	0	18.181818181818183	0	0	0	0	18.181818181818183	0	0	0.6666666666666666	0.0	0.0	0	0	0	0	0	0	0	0	5.0	0	9.0	3.0	9	0	0	0	0	0	0	0	0	0	18.181818181818183	0	0	0	18.181818181818183	9.090909090909092	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	18.181818181818183	9.090909090909092	0	0	0	0	0	0	0	0
197_1.conllu	1	13	13.0	2.4444444444444446	0	7.6923076923076925	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	30.76923076923077	7.6923076923076925	23.076923076923077	0.5555555555555556	3.0	100.0	2.3333333333333335	33.333333333333336	0	0	33.333333333333336	33.333333333333336	0	0	2.0	4.333333333333333	4.0	2.25	4	0	0	100.0	0.0	100.0	0.0	0	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	0	15.384615384615385	0	30.76923076923077	7.6923076923076925	0	50.0	50.0	0.0	100.0	1.0	100.0	0
153_1.conllu	1	9	9.0	2.2857142857142856	0	0	22.22222222222222	0	11.11111111111111	0	0	22.22222222222222	0	0	0	0	22.22222222222222	0	22.22222222222222	0.8571428571428571	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	4.5	6.0	2.3333333333333335	6	0	0	0	0	100.0	0.0	11.11111111111111	0	22.22222222222222	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	22.22222222222222	11.11111111111111	0	50.0	50.0	0.0	100.0	1.0	100.0	0
153_2.conllu	1	1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0
124_1.conllu	1	12	12.0	2.6363636363636362	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	33.333333333333336	0.6363636363636364	4.0	100.0	0.75	75.0	0	0	25.0	0	0	0	3.0	3.0	8.0	2.4	8	0	0	100.0	0.0	100.0	0.0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	16.666666666666668	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
45_1.conllu	1	10	10.0	3.111111111111111	20.0	0	0	10.0	0	0	0	40.0	0	0	0	0	10.0	0	20.0	0.8888888888888888	2.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	5.0	6.0	1.75	6	0	0	100.0	0.0	100.0	0.0	20.0	0	0	10.0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	0	20.0	0	10.0	10.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
229_1.conllu	1	14	14.0	2.769230769230769	14.285714285714286	0	21.428571428571427	0	0	7.142857142857143	0	35.714285714285715	0	0	0	0	7.142857142857143	0	14.285714285714286	0.9230769230769231	2.0	0.0	1.5	0	50.0	50.0	0	0	0	0	4.0	7.0	12.0	3.0833333333333335	12	0	0	100.0	0.0	100.0	0.0	7.142857142857143	7.142857142857143	14.285714285714286	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0.0	100.0	0.0	100.0	1.0	100.0	0
230_1.conllu	1	20	20.0	3.176470588235294	5.0	5.0	15.0	0	0	0	0	20.0	0	0	5.0	10.0	15.0	10.0	15.0	0.7647058823529411	3.0	0.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	7.0	6.666666666666667	17.0	2.75	17	0	0	100.0	0.0	100.0	0.0	10.0	0	15.0	5.0	0	0	5.0	0	0	5.0	5.0	0	0	0	0	0	5.0	0	5.0	0	0	0	10.0	0	5.0	5.0	15.0	5.0	5.0	0.0	100.0	0.0	100.0	1.0	100.0	0
36_1.conllu	1	16	16.0	2.6666666666666665	12.5	0	12.5	0	6.25	0	0	18.75	6.25	0	0	0	6.25	18.75	18.75	0.6666666666666666	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	7.0	5.333333333333333	14.0	2.7142857142857144	14	0	0	100.0	0.0	100.0	0.0	6.25	6.25	0	12.5	0	0	0	0	18.75	0	6.25	0	0	0	0	0	0	0	0	0	0	0	6.25	6.25	12.5	6.25	6.25	6.25	6.25	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
134_1.conllu	1	10	10.0	2.6666666666666665	10.0	0	10.0	10.0	20.0	10.0	0	20.0	0	0	0	0	10.0	0	10.0	0.5555555555555556	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	10.0	7.0	2.625	7	0	0	100.0	0.0	100.0	0.0	0	0	10.0	10.0	0	10.0	0	10.0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	10.0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0
0_1.conllu	1	6	6.0	3.6	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	33.333333333333336	0.8	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	2.0	3.0	4.0	2.25	4	0	0	0	0	100.0	0.0	16.666666666666668	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	50.0	50.0	0.0	100.0	1.0	100.0	0
151_1.conllu	1	8	8.0	3.0	0	0	12.5	0	0	0	0	25.0	0	0	12.5	0	12.5	12.5	25.0	0.7142857142857143	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	2.0	4.0	4.0	1.6666666666666667	4	0	0	100.0	0.0	0	0	0	0	25.0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	12.5	12.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0
160_1.conllu	1	11	11.0	2.6	0	0	18.181818181818183	9.090909090909092	0	0	0	9.090909090909092	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	36.36363636363637	0.7	4.0	100.0	1.25	50.0	25.0	0	0	25.0	0	0	4.0	2.75	4.0	1.7777777777777777	4	0	0	100.0	0.0	100.0	0.0	18.181818181818183	9.090909090909092	9.090909090909092	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	9.090909090909092	9.090909090909092	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
255_1.conllu	1	4	4.0	2.3333333333333335	25.0	0	0	0	0	0	0	25.0	0	0	0	0	25.0	0	25.0	1.0	1.0	100.0	0.0	100.0	0	0	0	0	0	0	2.0	4.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
242_1.conllu	1	7	7.0	2.6666666666666665	0	0	14.285714285714286	0	0	0	0	57.142857142857146	0	0	0	0	14.285714285714286	0	14.285714285714286	1.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	4.0	1.8	4	0	0	100.0	0.0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
165_1.conllu	1	9	9.0	3.375	0	0	0	0	0	11.11111111111111	0	33.333333333333336	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	22.22222222222222	0.625	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	4.5	4.0	1.7142857142857142	4	0	0	0	0	100.0	0.0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	22.22222222222222	0	0	0	11.11111111111111	11.11111111111111	0	50.0	50.0	100.0	0.0	1.0	100.0	0
141_1.conllu	1	9	9.0	3.0	0	0	11.11111111111111	0	11.11111111111111	0	0	22.22222222222222	0	0	0	0	11.11111111111111	0	44.44444444444444	0.875	4.0	100.0	0.75	50.0	25.0	25.0	0	0	0	0	4.0	2.25	3.0	1.5714285714285714	3	0	0	100.0	0.0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
172_1.conllu	1	12	12.0	2.727272727272727	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	25.0	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	16.666666666666668	0.5454545454545454	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	6.0	3.0	1.7	3	0	0	0	0	100.0	0.0	8.333333333333334	0	0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	8.333333333333334	16.666666666666668	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
216_1.conllu	1	6	6.0	2.8	0	0	0	0	0	16.666666666666668	0	33.333333333333336	0	0	0	0	16.666666666666668	0	33.333333333333336	0.8	2.0	100.0	1.0	0	100.0	0	0	0	0	0	3.0	3.0	2.0	1.25	2	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	50.0	50.0	0.0	100.0	1.0	100.0	0
157_1.conllu	1	13	13.0	2.3333333333333335	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	0	38.46153846153846	0	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	15.384615384615385	0.8333333333333334	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	4.0	6.5	9.0	2.272727272727273	9	0	0	100.0	0.0	100.0	0.0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	0.0	100.0	1.0	100.0	0
191_1.conllu	1	7	7.0	3.0	0	0	14.285714285714286	0	0	14.285714285714286	0	28.571428571428573	0	0	0	0	14.285714285714286	0	28.571428571428573	0.8333333333333334	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	2.0	3.5	3.0	1.4	3	0	0	100.0	0.0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	50.0	50.0	100.0	0.0	1.0	100.0	0
224_1.conllu	1	10	10.0	2.4444444444444446	10.0	0	20.0	10.0	0	0	0	20.0	10.0	0	0	0	10.0	0	20.0	0.7777777777777778	2.0	0.0	1.0	50.0	0	50.0	0	0	0	0	4.0	5.0	8.0	2.5	8	0	0	0	0	100.0	0.0	10.0	10.0	10.0	10.0	0	10.0	0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	0	10.0	10.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
95_1.conllu	1	9	9.0	3.5	0	0	22.22222222222222	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0.625	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	9.0	5.0	2.0	5	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
24_1.conllu	1	4	4.0	3.3333333333333335	0	0	25.0	0	0	0	0	0	0	0	0	0	25.0	25.0	25.0	0.6666666666666666	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	25.0	100.0	0.0	0	0	0	0	0
105_1.conllu	1	18	18.0	2.5714285714285716	0	0	5.555555555555555	0	0	0	0	27.77777777777778	0	0	0	11.11111111111111	22.22222222222222	11.11111111111111	22.22222222222222	0.8571428571428571	4.0	100.0	2.25	0	50.0	25.0	0	0	25.0	0	5.0	4.5	10.0	2.5384615384615383	10	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	16.666666666666668	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	5.555555555555555	0	22.22222222222222	5.555555555555555	5.555555555555555	25.0	75.0	0.0	100.0	1.0	100.0	0
108_1.conllu	1	12	12.0	2.727272727272727	0	0	16.666666666666668	0	0	0	0	50.0	0	0	0	0	8.333333333333334	8.333333333333334	16.666666666666668	0.9090909090909091	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	5.0	6.0	4.0	1.6	4	0	0	100.0	0.0	100.0	0.0	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	0	8.333333333333334	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
55_1.conllu	1	6	6.0	3.4	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	50.0	0.8	3.0	100.0	0.3333333333333333	66.66666666666667	33.333333333333336	0	0	0	0	0	3.0	2.0	3.0	1.75	3	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0
214_1.conllu	1	18	18.0	2.588235294117647	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	38.888888888888886	0	0	0	16.666666666666668	5.555555555555555	0	22.22222222222222	0.8823529411764706	4.0	100.0	1.25	25.0	25.0	50.0	0	0	0	0	6.0	4.5	6.0	1.875	6	0	0	100.0	0.0	100.0	0.0	11.11111111111111	5.555555555555555	0	5.555555555555555	0	11.11111111111111	0	0	0	16.666666666666668	5.555555555555555	0	0	0	0	0	0	0	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	11.11111111111111	0	5.555555555555555	5.555555555555555	0	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0
53_1.conllu	1	19	19.0	3.0	10.526315789473685	0	10.526315789473685	5.2631578947368425	10.526315789473685	0	0	42.10526315789474	0	0	0	0	5.2631578947368425	0	15.789473684210526	0.8333333333333334	3.0	0.0	0.6666666666666666	33.333333333333336	66.66666666666667	0	0	0	0	0	7.0	6.333333333333333	16.0	2.6470588235294117	16	0	0	100.0	0.0	100.0	0.0	10.526315789473685	10.526315789473685	0	10.526315789473685	0	10.526315789473685	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0.0	100.0	0.0	100.0	1.0	100.0	0
77_1.conllu	1	15	15.0	3.142857142857143	6.666666666666667	0	13.333333333333334	13.333333333333334	6.666666666666667	0	0	40.0	0	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0.7142857142857143	1.0	0.0	2.0	0	0	100.0	0	0	0	0	4.0	15.0	5.0	2.1538461538461537	5	0	0	100.0	0.0	100.0	0.0	0	6.666666666666667	0	0	0	13.333333333333334	0	0	6.666666666666667	6.666666666666667	13.333333333333334	0	0	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	13.333333333333334	0	6.666666666666667	6.666666666666667	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	0
81_1.conllu	1	10	10.0	2.7777777777777777	10.0	0	20.0	0	10.0	0	0	40.0	0	0	0	0	10.0	0	10.0	0.8888888888888888	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	10.0	6.0	2.375	6	0	0	100.0	0.0	0	0	0	10.0	10.0	0	0	10.0	0	10.0	0	20.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0
