Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
194_1.conllu	1	5	5.0	4.0	0	0	0	0	0	20.0	0	20.0	0	0	20.0	0	20.0	0	0	20.0	0	0.5	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	2.0	1.3333333333333333	2	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
92_1.conllu	1	10	10.0	3.888888888888889	30.0	0	0	10.0	10.0	0	0	20.0	0	10.0	10.0	0	10.0	0	0	0	0	0.5555555555555556	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	10.0	8.0	3.25	8	0	0	0	0	0	0	0.0	100.0	0	0	0	0	20.0	0	0	0	10.0	10.0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0
1_1.conllu	1	17	17.0	3.9375	0	11.764705882352942	5.882352941176471	5.882352941176471	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	11.764705882352942	35.294117647058826	5.882352941176471	0	0	5.882352941176471	0	0.5625	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	17.0	6.0	3.066666666666667	6	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	17.647058823529413	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
33_1.conllu	1	5	5.0	4.0	0	0	20.0	20.0	0	20.0	0	20.0	0	0	0	0	20.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
132_1.conllu	1	12	12.0	3.727272727272727	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	8.333333333333334	25.0	0	8.333333333333334	0	0	16.666666666666668	0	0.45454545454545453	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	6.0	4.0	1.9	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	16.666666666666668	50.0	50.0	100.0	0.0	1.0	100.0	0	0
34_1.conllu	1	5	5.0	3.5	0	0	0	20.0	0	0	0	0	0	0	40.0	0	20.0	0	0	20.0	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
195_1.conllu	1	15	15.0	3.3846153846153846	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	0	6.666666666666667	0	0	40.0	0	13.333333333333334	0	0	13.333333333333334	0	0.3076923076923077	0	100.0	0	100.0	50.0	0	50.0	0	100.0	0	50.0	50.0	100.0	100.0	0	50.0	0	50.0	3.0	100.0	3.0	0	50.0	0	0	0	50.0	0	3.0	5.0	9.0	2.75	9	0	0	0	0	0.0	100.0	100.0	0.0	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	0	0	0	6.666666666666667	13.333333333333334	0	0	13.333333333333334	0	0	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
47_1.conllu	1	13	13.0	5.166666666666667	15.384615384615385	0	0	7.6923076923076925	0	15.384615384615385	0	15.384615384615385	0	0	7.6923076923076925	0	7.6923076923076925	15.384615384615385	0	15.384615384615385	0	0.5	0	0	0	0	0	100.0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	4.333333333333333	3.0	1.6363636363636365	3	0	0	0	0	0.0	100.0	100.0	0.0	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	15.384615384615385	0	0	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	7.6923076923076925	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
235_1.conllu	1	13	13.0	3.5833333333333335	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	23.076923076923077	0	23.076923076923077	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0.4166666666666667	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	6.5	4.0	1.8181818181818181	4	1.0	1	100.0	0	0.0	100.0	0.0	100.0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	23.076923076923077	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
163_1.conllu	1	4	4.0	3.0	0	0	25.0	25.0	0	0	0	0	0	0	25.0	0	25.0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0	0
78_1.conllu	1	11	11.0	3.3	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	0	0	0	27.272727272727273	0	0	18.181818181818183	0	9.090909090909092	0	0	9.090909090909092	0	0.6	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	11.0	6.0	2.5555555555555554	6	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0
26_1.conllu	1	17	17.0	3.6666666666666665	5.882352941176471	17.647058823529413	5.882352941176471	0	0	5.882352941176471	0	23.529411764705884	11.764705882352942	0	0	17.647058823529413	11.764705882352942	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	8.0	2.7142857142857144	8	1.0	2	100.0	0	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	17.647058823529413	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	0	0	0	0	0	11.764705882352942	5.882352941176471	0	0	0	11.764705882352942	0	5.882352941176471	0	0	0	11.764705882352942	5.882352941176471	0	0	0	0	0	0	0	0	0
148_1.conllu	1	7	7.0	6.166666666666667	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	14.285714285714286	0	0.6666666666666666	100.0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
221_1.conllu	1	14	14.0	6.0	14.285714285714286	7.142857142857143	0	7.142857142857143	14.285714285714286	7.142857142857143	0	21.428571428571427	7.142857142857143	0	7.142857142857143	0	14.285714285714286	0	0	0	0	0.4166666666666667	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	14.0	5.0	2.3636363636363638	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	14.285714285714286	0	0	0	14.285714285714286	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	14.285714285714286	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0
120_1.conllu	1	6	6.0	3.4	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.6	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0.0	100.0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
162_1.conllu	1	9	9.0	4.25	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	33.333333333333336	11.11111111111111	0	0	22.22222222222222	0	0.625	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	4.5	4.0	1.7142857142857142	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	50.0	50.0	100.0	0.0	1.0	100.0	0	0
152_1.conllu	1	7	7.0	2.8333333333333335	0	0	42.857142857142854	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.6666666666666666	100.0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0	0	100.0	0.0	0	0	0	42.857142857142854	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
203_1.conllu	1	6	6.0	3.8	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0	0.6	0	0	0	0	0	100.0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	6.0	3.0	1.75	3	0	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
212_1.conllu	1	11	11.0	4.8	18.181818181818183	0	9.090909090909092	9.090909090909092	0	0	0	18.181818181818183	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	0	18.181818181818183	0	0.7	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	5.5	3.0	1.7777777777777777	3	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	18.181818181818183	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	50.0	50.0	100.0	0.0	1.0	100.0	0	0
119_1.conllu	1	13	13.0	3.5833333333333335	0	0	7.6923076923076925	0	0	7.6923076923076925	0	23.076923076923077	0	15.384615384615385	15.384615384615385	0	7.6923076923076925	0	0	23.076923076923077	0	0.5833333333333334	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	4.0	4.333333333333333	4.0	1.8181818181818181	4	0	0	0	0	0.0	100.0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	23.076923076923077	0	0	0	0	7.6923076923076925	7.6923076923076925	15.384615384615385	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
220_1.conllu	1	8	8.0	3.5714285714285716	0	12.5	0	12.5	0	0	0	0	0	0	25.0	25.0	12.5	0	0	12.5	0	0.42857142857142855	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	3.0	2.0	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	12.5	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0
196_1.conllu	1	12	12.0	3.909090909090909	8.333333333333334	0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	16.666666666666668	0	0	16.666666666666668	0	8.333333333333334	0	0	16.666666666666668	0	0.5454545454545454	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	3.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	4.0	7.0	2.8	7	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	8.333333333333334	0	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	100.0	0.0	1.0	100.0	0	0
107_1.conllu	1	7	7.0	3.3333333333333335	0	0	0	14.285714285714286	0	14.285714285714286	0	28.571428571428573	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.5	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	7.0	3.0	1.6	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
231_1.conllu	1	26	26.0	4.44	15.384615384615385	11.538461538461538	0	7.6923076923076925	0	11.538461538461538	0	30.76923076923077	0	0	11.538461538461538	0	3.8461538461538463	0	0	7.6923076923076925	0	0.56	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	100.0	100.0	100.0	0	50.0	0	50.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	8.666666666666666	11.0	3.2083333333333335	11	1.0	2	100.0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	3.8461538461538463	0	0	11.538461538461538	0	3.8461538461538463	0	11.538461538461538	0	0	15.384615384615385	0	0	3.8461538461538463	0	11.538461538461538	0	0	0	0	0	0	7.6923076923076925	0	0	11.538461538461538	0	0	11.538461538461538	0	0	0	0	3.8461538461538463	3.8461538461538463	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0
29_1.conllu	1	6	6.0	4.0	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	0	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	6.0	2.0	1.5	2	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
155_1.conllu	1	8	8.0	4.857142857142857	0	12.5	25.0	12.5	0	0	0	0	0	0	12.5	12.5	12.5	0	0	12.5	0	0.5714285714285714	100.0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	100.0	100.0	0	100.0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	4.0	4.0	1.8333333333333333	4	0	0	0	0	0	0	100.0	0.0	0	0	0	25.0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	12.5	12.5	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
129_1.conllu	1	10	10.0	3.3333333333333335	0	20.0	20.0	10.0	0	10.0	0	10.0	0	0	10.0	0	10.0	0	0	10.0	0	0.4444444444444444	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	10.0	4.0	1.875	4	0	0	0	0	0	0	100.0	0.0	0	0	0	20.0	0	0	10.0	0	20.0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0
173_1.conllu	1	5	5.0	5.25	0	0	20.0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	0	20.0	0	0.75	100.0	0	0	100.0	100.0	0	0	0	100.0	0	100.0	0	100.0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	2.5	3.0	1.6666666666666667	3	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
66_1.conllu	1	4	4.0	2.6666666666666665	0	0	0	25.0	0	0	0	0	0	0	50.0	0	25.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0	0
232_1.conllu	1	5	5.0	3.25	0	0	0	20.0	0	0	0	0	0	0	40.0	0	20.0	0	0	20.0	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
197_1.conllu	1	7	7.0	3.8333333333333335	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.6666666666666666	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	4.0	2.0	4	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
153_1.conllu	1	32	32.0	4.517241379310345	6.25	12.5	12.5	9.375	0	12.5	0	9.375	0	0	6.25	15.625	9.375	0	0	6.25	0	0.5517241379310345	100.0	0	0	0	0	0	50.0	50.0	0	0	66.66666666666667	33.333333333333336	100.0	100.0	0	66.66666666666667	0	33.333333333333336	3.0	100.0	3.0	0	0	0	100.0	0	0	0	6.0	10.666666666666666	12.0	2.5	12	2.0	1	0	100.0	0.0	100.0	100.0	0.0	0	6.25	0	12.5	3.125	0	6.25	0	12.5	0	0	3.125	0	0	3.125	0	12.5	0	0	0	3.125	0	0	6.25	0	0	9.375	0	0	3.125	6.25	0	0	0	9.375	3.125	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
124_1.conllu	1	14	14.0	4.615384615384615	0	14.285714285714286	0	7.142857142857143	0	14.285714285714286	0	28.571428571428573	0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0.46153846153846156	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	7.0	7.0	2.5833333333333335	7	0	0	0	0	0	0	0.0	100.0	7.142857142857143	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	7.142857142857143	0	14.285714285714286	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	14.285714285714286	0	0	0	7.142857142857143	7.142857142857143	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
45_1.conllu	1	25	25.0	4.619047619047619	12.0	12.0	0	4.0	4.0	12.0	0	28.0	0	0	4.0	0	16.0	0	0	4.0	4.0	0.5238095238095238	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	25.0	9.0	2.6	9	1.0	2	100.0	0	100.0	0.0	100.0	0.0	0	0	0	4.0	12.0	4.0	4.0	0	12.0	4.0	0	8.0	0	4.0	0	0	12.0	0	0	0	0	0	0	8.0	0	0	4.0	0	0	4.0	0	0	0	0	16.0	4.0	0	100.0	0.0	0	0	0	0	0	0
229_1.conllu	1	19	19.0	4.166666666666667	5.2631578947368425	10.526315789473685	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	15.789473684210526	5.2631578947368425	5.2631578947368425	15.789473684210526	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	10.526315789473685	0	0.4444444444444444	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	2.0	100.0	4.5	0	0	0	50.0	0	0	50.0	4.0	9.5	9.0	2.411764705882353	9	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	0	5.2631578947368425	0	0	0	0	0	0	0	0	10.526315789473685	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
230_1.conllu	1	9	9.0	3.625	11.11111111111111	22.22222222222222	11.11111111111111	0	0	11.11111111111111	0	22.22222222222222	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	3.0	1.5714285714285714	3	2.0	1	0	100.0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0
